Frame,Time,0001_1,0001_2,0001_3,0001_4,0002_1,0002_2,0002_3,0004_1,0004_2,0004_3,0005_1,0005_2,0005_3,0005_4,0006_1,0006_2,0006_3
1986,141.78571428571428,2373520.0509250755,2311145.0020339303,2338416.7180152247,2189694.616306432,2572854.203914796,1989147.5810022578,2434376.271987774,2248278.1291928245,2160398.930936948,2426569.782463843,3262514.2124394863,2274096.1408704175,2331867.7833953532,2607002.3782229177,,2740858.8417245727,
1987,141.85714285714286,2466215.7824576586,2310852.094088366,2257626.021201458,2065198.1047236028,2324373.9529576674,2216448.6126879733,2149353.9933294025,2237580.298333949,2035437.6846097633,2402086.3551245905,3082718.5298612756,2370118.801989829,2131352.4134629513,2736680.3678997247,,2846073.7251141584,2765423.7063168185
1988,141.92857142857142,2382759.005610497,2355452.181596197,2404896.834042135,2188507.665837911,2450813.075050114,2328625.7835974996,2362212.057768059,2320600.4647212722,2101448.0434321235,2602348.406993662,3253852.289638179,2269157.25817876,2262761.20779302,2752150.106166756,2959049.192648499,2903161.4362930935,2696452.7989704963
1989,142.0,2303200.631754339,2362148.7697395347,2323464.1023361464,2228809.145569704,2503990.4961653026,2179722.548274895,2344876.811931437,2281613.916968893,2020605.337491852,2733363.3862262727,3043477.8526150687,2428539.7193503655,2164201.473354131,2640278.6840342805,2756372.670715559,2705491.8352624415,
1990,142.07142857142856,2439649.298644272,2439177.742445235,2401021.549708825,2330039.1070887926,2406439.3525883756,2307607.1358748125,2530855.0489746127,2374818.7452508444,2001567.3327274048,2351109.197531447,3052585.0732886037,2151740.424136572,2312442.866693574,2524269.3215210624,,2572465.1934895213,
1991,142.14285714285714,2343976.380846923,2325213.8708117083,2300234.9044894204,2069613.3413149212,2328788.213294516,2274563.8818383375,2473992.840863624,2199272.5136289624,2187615.870170773,2514793.9283433817,3124313.879786077,2402781.1795735913,2286114.602896429,2636204.5951805096,2822100.710304647,2687707.6798008513,2753621.744982085
1992,142.2142857142857,2512024.8257032335,2246213.726106919,2455362.910744524,1912302.3671956414,2568922.1085141995,2194899.712541498,2378704.3676383398,2145936.7776998444,2135540.1099917865,2353425.668057371,3187146.184197989,2271867.9414372277,2229567.318159951,2845899.265694969,,2900845.525658923,2633916.4399008253
1993,142.28571428571428,2430439.146742705,2375144.5368241356,2169488.7247838615,2194273.728586415,2596158.794242338,2329580.025552638,2334878.4005675917,1993155.2298231248,2035384.6168852127,2304881.665409765,3294340.7261604196,2120221.048882708,2232484.586730756,2698169.80383911,,2794354.6522382265,2823333.2191345654
1994,142.35714285714286,2448265.3853097796,2439705.4865492843,2329437.181587288,2075690.1166304143,2414802.923779533,2264697.7221953203,2340553.1939450507,2322620.8165340754,2079450.7004639935,2504699.592576182,3327264.5569343795,2334856.4462261605,2272489.6125485394,2551733.4681507205,,2838053.634711974,
1995,142.42857142857142,2336944.8083148953,2357786.162948743,2609025.428448585,2175124.5775091616,2612480.6227220185,2299791.3203512337,2526319.621863923,2262234.6701454185,2042409.0886073757,2666095.3731482155,3016597.2227306208,2353064.7969368515,2324389.4622918917,,2812836.120847386,2944768.5272422144,2628689.7562243915
1996,142.5,2449172.7858073646,2353144.5056536156,2382957.130266034,2116030.659652333,2712438.936395661,2443671.017846058,2385351.184122927,2274340.5439343574,2102618.902177939,2403060.9976608525,3100808.4034081693,2182084.380700753,2446082.422980538,2665442.8425194994,,2619082.0952507965,2656065.0668295827
1997,142.57142857142856,2449539.236271017,2343519.3410007167,2314058.9262840925,1950328.557146452,2421530.851828615,2238762.3156277006,2226939.6209911252,2242098.2043468133,2063702.2737639986,2576686.1665569567,3281438.4638075647,2256910.1208929312,2233610.459029306,2777782.9517876883,,2666445.7790696933,2482835.091682705
1998,142.64285714285714,2515965.8455454814,2385622.9534155466,2264400.3504535444,1962749.5587399194,2424623.5290555716,2240442.5176343676,2360753.7675953456,2178821.4744043397,2170686.4580523246,2450567.555962207,3251733.936772705,2276826.513927139,2038401.960506862,2764473.78366432,2724236.9107259796,2756738.2032874823,
1999,142.7142857142857,2521274.6773311184,2348634.524595579,2435885.940269962,2235890.8253983697,2396450.960772014,2330804.3023381527,2411178.9884279678,2183688.431821867,2098237.920712993,2498154.3139856854,3234433.1020032316,2249610.733145664,2256902.0326201213,2855465.998807145,2595566.1861280687,2797863.07364228,
2000,142.78571428571428,2234761.257925958,2634811.3532124646,2255411.7454988356,2169420.1724428223,2410895.7696265453,2180527.163887125,2453325.8031863812,2313125.517058127,2078652.3636451312,2715748.790932435,3017284.7436329434,2387409.919335139,2386187.890258878,2700107.1813626834,,2661560.436783498,2870986.63830655
2001,142.85714285714286,2581835.990112875,2404861.818538303,2341839.450072004,2187782.9948166846,2277885.9863063055,2147543.5781828566,2592877.5922541283,2130687.5715676453,2103245.1445713434,2536382.4431295134,3279656.5861462746,2245585.824356806,2123636.016110224,2708024.04558158,2553320.9269078304,2746330.030745499,2487668.4085500515
2002,142.92857142857142,2452099.6147615607,2357134.8581190845,2406565.196627989,2090577.95462089,2490705.419310643,2211305.1785179595,2320516.3346098084,2205889.9818747197,2137575.2406954835,2565924.808453068,3404208.46515937,2182682.5728546027,2181392.5120130023,2697841.0010839086,,2803071.0321404138,
2003,143.0,2358403.411800505,2201643.376686016,2299078.5977522032,2208536.3381842826,2535779.0627679494,2197466.35420309,2357546.140378625,2284901.519902669,2074043.0956581552,2663579.3892577607,2999782.5591919227,2205341.106743207,2234571.4511672067,2724293.6848681946,2686576.0855605938,2824789.5135124982,2573928.144231217
2004,143.07142857142856,2642788.8187728906,2336448.8287089444,2372661.0512582436,2158627.5439300393,2450829.3437924944,2423329.9086115127,2601429.64609558,2186484.104074091,2029519.3046007932,2675127.856233876,3210553.8503858508,2208960.863118899,2319644.9501816984,2356868.7273307396,2662138.6526816506,2998058.5623830096,2489565.8151124665
2005,143.14285714285714,2454369.768393559,2317056.175084016,2287267.9989973917,2178523.9372556102,2362236.7170475763,2367726.2824080805,2285837.2614266207,2115102.6340652867,2058002.0871578695,2470421.8470393308,3232580.5056418986,2288911.606334287,2099674.468798431,2498306.377837119,,2815088.653075916,2711937.1888032914
2006,143.2142857142857,2302433.9042775263,2385544.6668255194,2275642.0251702764,1930135.9353297567,2391239.47320502,2347413.720761861,2513992.3223759136,2069395.8736846156,2301048.8655235157,2403296.331198612,,2148192.835987623,2258560.899654151,2701258.650634442,,2870108.5401872913,2845623.8953031194
2007,143.28571428571428,2284800.3937283666,2410103.804505073,2279397.4775692397,2073553.5471377012,2376761.7680851487,2149513.888026831,2313225.1057003266,2226729.073644861,2184076.910103876,2388510.8615336055,3420682.3835730324,2009191.2873154308,2247770.676869624,2756731.5644629146,2485080.632334357,2551056.0495819002,
2008,143.35714285714286,2387289.174306395,2105006.7805346297,2452016.954629075,2038712.1254003595,2345298.868822224,2247835.0868593785,2504151.951425147,2022655.0134298163,2203554.955405812,2667316.5276006423,3132717.333270518,2418533.0019515804,2211784.6736795832,2857395.705328042,2961242.836450656,2801830.225842825,
2009,143.42857142857142,2513820.0042037107,2282556.400799922,2388533.277000474,2080582.9449294228,2486021.8858604636,2440609.621551332,2580153.7269230075,2224237.229029868,2163449.2168584503,2383117.3063610424,3348564.0653941683,2196508.8938082205,2282727.3008736586,2787610.0534276436,,2725842.722892997,2707400.813747002
2010,143.5,2429802.1118836487,2286361.1706227367,2211162.317716499,1978830.2691342698,2487509.637392201,2290268.6319259224,2373335.379062881,2264380.46166777,2015641.7140772622,2513667.423913104,2984806.3047930077,1943474.2176137143,2279420.257627981,2601892.9039963125,,2743583.2409151825,2723428.998215683
2011,143.57142857142856,2504491.2911489266,2244219.316310886,2398252.20124854,2087797.183867132,2564171.5535772224,2247430.6302424013,2384896.496330395,2232509.184082417,2170734.751561825,2379938.7389648515,3251213.360553543,2171160.516971461,2299337.0287653427,2602300.6961821117,2547282.2104748185,2630964.637468923,2559348.172564002
2012,143.64285714285714,2402852.1970160976,2269007.760679239,2547765.901459719,2240978.3673651526,2369811.159383414,2369205.3603605563,2382327.7941281386,2495086.439333619,2125565.412550764,2346555.422769756,3390135.3648401746,2161843.109833707,2134177.407381466,2539263.7094564787,2707380.8566194475,2922663.222055157,2737632.69014552
2013,143.7142857142857,2446835.096064502,2422576.9288041606,2557328.499809815,2114084.3407784197,2377440.5479403767,2367492.284444184,2481897.817108657,2272053.4338336154,2172041.7064452567,2374444.033046678,3306223.4889978864,2400145.968220367,1979269.1003046362,2565949.6263550324,,,
2014,143.78571428571428,2465229.393725528,2286103.789148117,2439083.633677706,,2600219.724929016,2354089.93203216,2230124.0755994227,2143092.959966746,2063504.950532988,2161221.6654391238,3142220.666023053,2072289.3593608756,2191174.4342232225,2718455.4000286763,2485619.044259239,,2672783.825844202
2015,143.85714285714286,2505718.741999687,2389505.569735724,2424398.538233889,1922558.439380394,2691437.043448581,1991896.992229062,2463405.452517995,2235867.5485423724,2158624.1231994946,2633269.9892832264,3211703.0241422304,2286383.8424582104,2221868.2141092555,2858545.6563563417,,,2651033.1365532447
2016,143.92857142857142,2515194.096024753,2294144.284199612,2385631.016771922,2033500.4973655278,2560379.75077659,2258211.96351919,2423524.239043105,2324209.3780719754,1919811.054147598,2518041.5533522805,3199145.569593784,2165947.424790836,2096354.2777610072,2720422.8090046034,,,2562475.219159373
2017,144.0,2366507.3766869036,2354373.2207643017,2495751.9186464595,2180370.2576241367,2609717.8293519793,2185039.933150758,2445784.643715194,2198379.748922684,,2423320.1364258206,3070531.429705819,2129524.5949548976,2170330.3784645647,2459286.2931410554,,,2511271.2381481696
2018,144.07142857142856,2316180.4555985257,2323891.0873633684,,,2404790.950663708,2430563.847327401,,2424145.1737472913,2104214.8019624306,2380441.560227174,3084209.382163911,2431945.0200942904,2235678.88323303,2709142.010579776,,,
2019,144.14285714285714,2467591.887726837,2298679.356492742,,2125510.1174316993,2558880.942737523,2321446.6063818554,2458906.271312309,2283211.9034003406,1947852.0976821538,2387646.2154456913,,2180344.2822558936,2240308.106927555,2776164.7288791835,,2623961.3269044696,
2020,144.2142857142857,2405739.353165182,2311171.8606334957,,2091157.4074984249,2440162.914938208,2293502.2699634912,2469050.2818399523,2374188.6233975394,1997597.660355312,2299216.828701843,3213012.716381457,2085812.6874635885,2378057.524065586,2308693.7145636803,2897011.7812896124,2876223.9232056094,2582747.541574641
2021,144.28571428571428,2459389.860629776,2230200.504192995,,1980274.4407556558,2477756.400520474,2459993.0559434383,2384508.629457345,2405646.382308864,2306339.9263800215,2251964.435627619,3268369.732320568,2205419.1537939063,2168750.86053825,2693035.9703210182,2550524.3754536947,2707348.083524156,2518144.505278007
2022,144.35714285714286,2511816.6148197106,2227761.3682138985,,1903458.4508113193,2473650.7065268885,2094562.5157305358,2532063.0338615365,2255381.9405753007,1897252.6729231155,2337400.116963914,3202291.2992929188,2178418.5605252786,2426777.0405813223,2678388.4107272923,2725718.56630169,2841573.0854970193,2747230.449534354
2023,144.42857142857142,2587402.4219819857,2232844.1920479788,,2081331.1316898887,2525267.090382516,2301918.9515135796,2334500.0298763593,1950896.351119631,2122545.717487713,2543479.952981681,3118807.3645700216,2279982.57715242,2232206.8551276783,2667501.8090744093,,2661536.0024593812,2614980.2132211113
2024,144.5,2524351.178430462,2332679.8054115046,2249862.6104734093,2014935.0095575394,2429801.9291294464,2304341.225021528,2443443.308636785,2190312.8259117305,2160156.4478858802,2591978.1958469846,3221913.2649169415,2217353.93995745,2267380.665392145,2493594.687108916,,2884806.913123925,
2025,144.57142857142856,2288699.2044739663,2469034.556835205,2365407.3559078975,2016037.2125680817,2512442.6210829434,2154094.4252165146,2449816.8796821316,2207208.843007728,2183125.227301982,2353053.4758959915,3005848.787989073,2330061.6148718875,2234113.867494735,2746359.7298846166,,2599363.9881885936,2679983.4042764553
2026,144.64285714285714,2591044.352000432,2281121.4650236475,2281777.7745727757,2006830.4522432494,2625333.695286417,2110168.786089857,2491197.2482646992,2120323.595522917,2062680.6760031318,2554072.0204378455,3222783.259507831,2286196.2401038837,2289364.0569888535,2818074.21975396,,2804118.5676267007,2575059.213075961
2027,144.7142857142857,2384988.7452747175,2105678.797384638,2459573.899651375,2107953.368275133,2524287.3333180244,2058028.1084101745,2552984.0774394074,2194734.987644947,2106492.143596717,2342917.071643521,3280440.5101461383,2238121.072111178,2392849.6892559235,2485767.0810448397,,2541510.291031164,2443196.8059867304
2028,144.78571428571428,2293362.634256624,2401706.7102948735,2283854.6870836895,2144120.198343579,2627293.8374533113,2038528.271835809,2368968.750341424,2202280.533258186,2042521.3298553082,2526294.2489888724,3029079.4257706725,2333265.433287583,2263516.4164170204,2678709.718443845,,2752105.464697306,2894534.7847923
2029,144.85714285714286,2634363.6426841915,2265808.1445314903,2576770.0213285787,2180991.6772049656,2590102.816551925,2287954.687039171,2414650.2559621204,2212855.8489921666,2071457.7892461023,2527769.694480155,3222852.256283843,2103460.57800451,2119036.498508701,2896435.1115976586,,2795317.3560709767,2650755.3446877687
2030,144.92857142857142,2509444.2866864763,2388582.892387065,2397301.736471568,2175651.2321764803,2608559.2490208354,2271955.0417453223,2355577.4165394614,2290762.5315134604,2204497.7177829784,2302935.83751062,3192280.4289954826,2041512.8729332604,2254972.9851794415,2448923.490608697,,2823887.378318236,
2031,145.0,2491885.1465548645,2204509.6979805827,2252450.48083351,2336359.1212239354,2303865.3607812943,2188113.6722526965,,2152697.6337866457,2230702.1209003604,2296730.4518614532,3237220.645471293,2161450.202036605,2291473.827268524,2600060.964906208,,2726517.2712577553,2738679.399878935
2032,145.07142857142856,2285884.843549484,2341721.249948255,2190203.3952578385,2270382.749515684,2509203.9630753207,2055263.3353795235,,2145418.8964642594,2033162.8531309871,2469381.100558281,3176319.3040650547,2037256.1991619968,2175989.2310354137,2448009.5241966955,,2829734.680923644,
2033,145.14285714285714,2508901.377682507,2420057.0600877437,2584493.948121238,2105645.068638458,2603147.072983653,2353910.266933977,,2310808.70379074,2112493.95298591,2355910.066357892,3310945.6649940955,2067846.296314495,2174907.096550006,2691959.339828562,,2737863.5750165614,
2034,145.2142857142857,2651166.092856142,2524079.993544139,2302831.8742337455,1974806.7411009853,2376310.7054321025,2056464.246475099,,2417380.0397645193,2033747.846191553,2339454.4569052164,3310575.258148776,2082546.7888614465,2322699.602891473,2592115.723563784,,2747965.416732592,
2035,145.28571428571428,2518053.7991692256,2470911.156053792,2434596.996581871,2090998.9573555372,2415945.85994841,2290741.9469046323,2680212.8923655865,2252454.475070188,2055025.698534594,2491775.8516832595,3181147.6351590753,2136490.477240203,2130240.6238088515,2736627.16587747,,2582933.265247867,2449711.650850027
