Condition_mM,Track,InitialThrashRate_Hz,SuppressionThreshold_Hz,MeanThrashRate_Hz,TimeToSuppression_s
250,0005_3,0.8066666666666666,0.20166666666666666,0.9800386971944535,341.0
250,0003_3,0.0,0.0,1.1685356942102303,8.928571428571429
250,0003_1,0.0,0.0,0.7586058651926915,11.0
250,0002_4,0.0,0.0,0.7928682707287519,85.28571428571428
250,0002_3,0.8076923076923077,0.20192307692307693,0.5922796263864565,71.92857142857143
250,0002_2,0.8333333333333335,0.20833333333333337,0.8329731791025804,14.714285714285714
250,0002_1,1.3933333333333338,0.34833333333333344,0.7298017771701982,110.14285714285714
250,0001_3,0.05,0.0125,0.6879445234708392,258.2142857142857
250,0001_2,0.9466666666666667,0.23666666666666666,0.618081918081918,58.21428571428571
250,0001_1,1.2933333333333334,0.32333333333333336,0.6816348859018444,281.5
250,0003_2,1.1666666666666665,0.29166666666666663,0.6726193616460037,110.71428571428572
350,0003_4,0.7066666666666668,0.1766666666666667,0.6542907871375024,166.42857142857142
350,0003_5,0.8357142857142857,0.20892857142857144,0.13433322971712772,144.64285714285714
350,0004_1,0.9399999999999998,0.23499999999999996,0.25188971082716877,105.42857142857142
350,0003_3,0.3466666666666667,0.08666666666666667,0.7386426592797786,40.92857142857142
350,0004_4,0.9,0.225,0.6057560470831717,207.78571428571428
350,0004_5,0.96,0.24,0.33616567686919446,286.7142857142857
350,0004_3,0.9866666666666666,0.24666666666666665,0.2292576419213974,136.35714285714286
350,0003_2,1.0399999999999998,0.25999999999999995,0.662813870067756,197.2142857142857
350,0004_2,1.1714285714285713,0.2928571428571428,0.24443573667711596,118.28571428571428
350,0002_3,0.0,0.0,0.13502673796791445,44.0
350,0002_2,0.4000000000000001,0.10000000000000002,0.14490681644115394,5.071428571428571
350,0002_1,0.0,0.0,0.39134141467963224,117.64285714285714
350,0001_5,0.0,0.0,0.32386799693016116,30.0
350,0001_4,0.5076923076923076,0.1269230769230769,0.13509977534029338,118.64285714285714
350,0003_1,0.9866666666666665,0.24666666666666662,0.5754563053097345,181.57142857142856
350,0001_3,0.775,0.19375,0.6940866915939621,368.6428571428571
350,0001_2,0.1,0.025,0.20317796610169492,3.571428571428571
350,0001_1,0.5266666666666666,0.13166666666666665,0.08396213838154912,76.64285714285714
450,0002_7,0.9666666666666668,0.2416666666666667,0.23904749019077257,215.35714285714283
450,0002_8,0.6857142857142857,0.17142857142857143,0.1723084230525649,63.35714285714285
450,0002_9,0.1,0.025,0.11115002918855808,113.57142857142856
450,0003_1,0.0,0.0,0.14574814428962102,0.0
450,0003_10,0.75,0.1875,0.06786127167630057,213.35714285714283
450,0003_2,0.6999999999999998,0.17499999999999996,0.14872886510156913,141.64285714285714
450,0003_6,1.1714285714285715,0.29285714285714287,0.24480325644504752,122.42857142857142
450,0003_4,1.0066666666666664,0.2516666666666666,0.2251269365967973,137.7142857142857
450,0003_5,0.7400000000000001,0.18500000000000003,0.2176085818942962,107.0
450,0002_6,1.2692307692307692,0.3173076923076923,0.5542115680668572,193.0
450,0003_7,0.6357142857142858,0.15892857142857145,0.1982321965897693,186.5
450,0003_8,0.8933333333333333,0.22333333333333333,0.160361156711706,4.071428571428571
450,0003_3,0.5533333333333332,0.1383333333333333,0.19008756993432255,200.07142857142856
450,0002_5,1.0214285714285711,0.2553571428571428,0.5998969868658254,186.78571428571428
450,0003_9,1.0555555555555556,0.2638888888888889,0.21707535121328222,146.7142857142857
450,0002_3,0.6599999999999999,0.16499999999999998,0.06620458891013385,39.0
450,0002_4,0.8428571428571429,0.21071428571428572,0.11048433048433047,148.35714285714286
450,0001_1,0.2,0.05,0.06500060364602198,39.92857142857142
450,0001_10,0.0,0.0,0.02880020663825391,29.07142857142857
450,0001_2,1.1533333333333333,0.28833333333333333,0.21073253833049405,108.42857142857142
450,0001_3,0.7000000000000001,0.17500000000000002,0.21063580808737487,112.5
450,0001_5,1.5133333333333332,0.3783333333333333,0.5452352231604342,361.7142857142857
450,0001_4,0.9307692307692308,0.2326923076923077,0.5100112170499159,184.92857142857144
450,0001_7,1.207692307692308,0.301923076923077,0.6673087141339001,416.21428571428567
450,0001_8,0.0,0.0,0.46865212153660823,260.7857142857143
450,0001_9,1.11,0.2775,0.1634740682825124,128.85714285714286
