Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0001_8,0002_1,0002_2,0002_3,0002_4,0002_5,0002_6,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_8,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0005_1,0005_2,0005_3,0005_4,0005_5,0005_6,0006_1,0006_2,0006_3,0006_4,0006_5,0006_6,0006_8,0007_1,0007_2,0007_3,0007_4,0007_5,0007_6,0007_7,0007_8,0007_9
75,5.285714285714286,,2731853.3898218693,2496979.7811821573,,,2635770.8375070347,,,,,,,3283205.6710651075,,,2618824.9276837953,,2480375.076272918,,2567446.4141078796,,,,,,,,,,,,,,,,,,,,,,,,,3159814.1453150567,2923374.8567880187,3384682.1917302753,,3145452.77190452,,2473862.0294491244
76,5.357142857142857,,2785717.465196696,2533396.419545936,,,2560696.273892826,,,,2861408.79599386,,2763312.8598682852,3062119.6542497794,,,2528374.3609935143,,2585103.4644865016,,2609770.703655644,,,,,,,,,,,,,,,,1634858.3776311225,,,,2792078.9687823565,,,2799172.699743563,,3183197.40827055,3086671.5439409628,3357403.51970104,,3185148.777724901,,2373032.479619635
77,5.428571428571428,,2427879.2016448495,,,,2550197.8470367272,,,,,,3066261.3788736574,,,,,2601813.10936926,2170798.6913750023,,2820543.274026895,2844726.7305184016,,,,,,,,,,,,,,,,,,,2513441.045324242,,,2962338.430277382,,3182870.094003083,2933494.397305853,3343773.110515574,,3099348.1697841217,,2539233.5108579835
78,5.5,,2629203.8291468155,,2738001.843069495,,2671682.9720783206,,,,,,2994823.749130118,,2375489.3327897904,,2518643.705638743,,2241717.6744446317,,2791635.097959501,2926349.4556393763,,,,,,,,,,,,,,,,,,,1912283.4177464023,,2314383.760111587,2941180.6336614573,,2878572.2339621014,3003897.163463927,3260990.3597145677,,3115674.6108037233,,2523900.627475132
79,5.571428571428571,,2530559.399603692,,2635686.5818360983,,,,,,2957877.1417431417,,2962585.426220031,,,,2550624.661357222,,2425872.73076287,,2788663.3432610645,,,,,,,,,,,,,,,,,,,,2037740.3547194642,,2855196.155807094,2804366.7521409695,,3259636.791844146,2940493.9495125357,3378523.2275144514,,3144932.180826907,,2495967.5887436564
80,5.642857142857142,,2608269.48455868,2494468.793907297,2584518.3878389723,,2513836.732779893,,,,3063433.976753586,,2777808.845076822,,,,,,2809099.4524794775,,2992403.4012620673,2907852.3828386073,,,,,,,,,,,,,1750799.1563517675,,,,,,,,,2949661.6585363788,,3200821.294435778,3063541.9757999866,3466057.3433613325,,2860377.4349392033,,2464525.760325363
81,5.7142857142857135,,2752231.5879517356,,2559183.7876859847,,2518650.585508324,,,,2964136.3131223214,,,3632402.3051907946,,,,,2576120.267128048,,2874688.6692730626,2694392.428355319,,,,,,1288393.9222838471,,,,,,,,,,,,,,,2513002.892988869,3222912.7249124274,,3126520.6028788537,2790275.090907514,3448349.683581154,,2833069.4047641964,,2559753.9809040627
82,5.785714285714286,,2933987.092620862,,,,,,,,2962511.248217041,,,3336210.90402957,,,,,2463439.729582021,,2722669.7028273,3100883.9780289046,,,,,,,,,,,,,1743488.7229427944,,,,,,,,,2936461.958925519,,2961681.9256180967,2822854.668355136,3216650.373246487,,2980615.406932938,,2393640.487474963
83,5.857142857142857,,2352607.3536728504,2386989.311844744,,,,,,,,,2910971.675153518,3193265.585338281,,,,,,,2995390.8706452926,2724900.870306861,,,,,,1488118.7177437372,,,,,,,,,,,,,,,,2884448.5927809463,,3164352.847506669,2768836.673491247,3330748.429056068,,3048494.821810503,,2377759.304199225
84,5.928571428571428,,2773231.373764733,2464019.5888270577,,,,,,,3153641.4152999353,,2910376.7626894074,3552826.514097422,,,,,2560994.5028852853,,2898083.999544658,2929110.4594654725,,,,,,1402985.372095104,,,,,,,1879119.6499287991,,,,,,,,2687994.85680063,3194330.236167803,,3009474.586187497,2637094.1040897616,3493866.531356689,,2977586.906879998,,2587607.0427208254
85,6.0,,2710527.246913858,2410027.528406689,,,,,,,2940281.1119167176,,2996748.804866656,,,,,,2753941.8414186426,,2818356.334923445,,,,,,,,,,,,,,,,,,,,,,3084554.319955907,2865151.471823049,,3193325.529748748,2962114.4858983485,3390286.734017006,,2991618.0463599144,,2400976.4638243928
86,6.071428571428571,,,,,,2608219.736941918,,,,,,2979564.7716533076,,,,,,2804880.6349460064,,2984403.620566094,,,,,,,,,,,,,,,,,,,,,,2935915.1143067484,2846688.358769258,,3010300.97833369,2936007.116798617,3406079.3749180147,,3295699.154245805,,2462885.67195354
87,6.142857142857142,,,2505407.235374155,,,,,,,3162731.632846745,,3032719.872322169,,,,,,2598425.2690178403,,2865126.2381829014,2659676.3791456786,,,,,,,,,,,,,,,,,,,,,3009766.543549387,2897420.709538769,,3161360.9874048284,2703738.077923364,3375246.7264483483,,3063284.517952496,,2569014.512656485
88,6.2142857142857135,,,2334384.8075057133,,,2681927.4236872736,,,,3164614.076120678,,2965531.4007075666,3179504.606270173,,,,2348706.1112570465,2645007.5787180057,,2998024.5982885086,2724631.648383693,,,,,,1434939.3990880752,,,,,,,,,,,,,2008615.550324987,,2491003.028013071,,,3054722.8562906873,2939703.3893359145,3465361.022057666,,2942209.331510254,,2486561.942846722
89,6.285714285714286,,2430837.835620282,,,,2675039.428313724,,2681805.711964337,,3105655.0984652736,,,3536340.678150101,,,,2607177.5075112404,2588472.523386958,,,3071300.4639585833,,,,,,,,,,,,,,,,,,,,,,2892943.883574493,,3188262.135085274,2858738.159785091,3419296.363529892,,2980743.369179788,,2267497.935966247
90,6.357142857142857,,2821266.010285381,,,,2615389.6669850927,,,,3060174.2124060406,,2950193.9516731813,3414723.5509991953,,,,,,,,2577668.2159293387,,,,,,,,,,,,,,,,,,,,,,2755260.2951519033,,3236350.446471627,2717439.629884375,3338404.446280231,,3111134.6460648696,,2476654.170891538
91,6.428571428571428,,2733641.037858168,,,,,,,,2974418.656744625,,,3581812.5129875643,2306988.5870590517,,,,2662743.1144413124,,2724101.9397573075,3063319.663831209,,,,,,,,,,,,,,,,,,,,,3040696.2260522717,2900300.7591173095,,,2780873.6544369617,3492914.8772276943,,3236950.8318159035,,2271722.361081843
92,6.5,,2593998.29608715,2519576.978784044,2606818.722522553,,2671089.2310091257,,,,,,3015726.5174132637,3264499.185506247,,,,,2651167.9129914492,,2925801.4907152504,,,,,,,,,,,,,,1855806.9736648086,,,,,,2422859.352938195,,3040084.5166257084,3107193.2361267502,,3217751.3537690286,2758020.9803366587,3553003.87016998,,2685262.50254075,,
93,6.571428571428571,,2605630.717021902,2409009.485042899,2726182.8162769508,,,,,,3095981.3574080975,,3077639.577602502,3066040.7154262834,,,,,2888212.1727210674,,2512466.228164918,2745818.059425149,,,,,,1526535.2011085963,,,,,,,1830763.5704748677,,,,,,2569002.581708998,,3049554.615006679,3011721.2998079397,,3176611.4459396536,2719565.0686210627,3459207.8797791963,,2882566.065071941,,2281798.231637792
94,6.642857142857142,,2816361.671471493,2352685.855920405,,,2697162.439639873,,,,2999557.5191592104,,2989705.792175274,3088330.2592938934,,,,,2688885.6787488586,,2573876.9658021154,2732582.3974393434,,,,,,1474217.5442232252,,,,,,,,,,,,,2645346.0085751717,,3039783.225211243,2864225.01665875,,3063871.2092263973,2917258.1896938146,3321592.9008024484,,3133001.1853490705,,2544334.307697236
95,6.7142857142857135,,2702117.722376599,2311616.9364996213,,,,,,,2912002.0840282897,,,,,,,,2882858.403384042,2535861.133687638,2573876.9658021154,2965425.5810670205,,,,,,,,,,,,,,,,,,,2859356.7785822554,,2831402.8760823375,2813986.6837763754,,3111341.580429677,3099649.498194,3594116.7132945308,,3017951.0442045853,,2418371.7683460424
96,6.785714285714286,,2540133.7677060766,2311616.9364996213,,,,,2674269.126616602,,3067854.51714314,,2656086.956123241,3136648.8000644892,,,,,2799634.6157975676,,2693457.6727954843,2917417.9038212462,,,,,,,,,,,,,,,,,,,,,,2820446.6502053943,,3061120.855369777,2787852.4887505816,3339804.74873603,,2731326.0619573197,,2435125.99421762
97,6.857142857142857,,2490027.684623052,,,,2672864.583650952,,2670558.922510961,,2877566.681740064,,2924990.0696950657,3588965.842312536,,,,2454319.8371133427,2804746.4933233988,,2851953.4633532343,3013534.0792204663,,,,,,,,,1886164.0511443052,,,,,,,,,,,,2878150.7608304285,2804016.738862857,,3063333.754862682,2813353.763209782,3265913.8352456205,,2866248.9739629254,,2243724.105344242
98,6.928571428571428,,2625024.4051126554,,2730551.8189477534,,,,,,3039938.886280038,,2909914.2078131195,3031830.0122561697,,,,,2552830.1986593744,,2695437.3068923843,3177539.7413908034,,,,,,,,,1886164.0511443052,,,,,,,,,,,,2615695.1687198915,2830539.525289948,,3069501.3105036397,2746835.3112660754,3391382.9639352453,,3047126.9425928686,,2380457.2067732182
99,7.0,,2676201.6699393843,,2638747.550971787,,2671350.6375802075,,,,3041077.534438273,,3065419.415393848,3374707.317095443,,,,,2149212.079843872,,2761129.153169856,2918978.7182845147,,,,,,,,,,,,,,,,,,,,,3020509.2664552857,3031413.897068353,,3323809.599220039,2927793.067281694,3389506.79667283,,3077957.7483891235,,2503995.144947569
100,7.071428571428571,,2595406.9982991833,,2596329.119549232,,,,,,,,3075663.473176865,3373989.6612324384,,,,,2375880.913464329,,2771281.7257687803,2946929.6214950047,,,,,,1520026.169300301,,,,,,,,,,,,,2394031.1655064323,,3017614.0667181285,2857309.971432762,,,2732007.045181399,3486676.971040445,,3078724.346668196,,2402964.2988158893
101,7.142857142857142,,2647321.5267615193,,2710341.587887907,,2659783.921167095,,2591400.2755734217,,2911526.420050333,,2922251.05257884,3335935.9440085585,,,,,2818050.379285612,,2802635.9924626118,3142392.484755394,,,,,,1399365.623712433,,,,,,,,,,,,,2692723.8820740925,,2971266.312877529,2883780.9890631875,,3147883.264778943,2856716.8667794606,3459725.924386827,,3135744.8345152494,,2410970.447815979
102,7.2142857142857135,,2900294.7767833974,,,,,,2591400.2755734217,,2886357.221290923,,2947549.165842025,,,,,,,,2848888.1637833393,2692343.030482619,,,,,,1471830.0560457122,1663149.0648429934,,,,,,,,,,,,,,2943204.2900262666,2904904.832950106,,3092568.333689269,2868625.108650502,3453110.759037908,,3209170.3899722965,,2402503.0365358647
103,7.285714285714286,,2885669.179032349,,,,2637339.4465824356,,2591400.2755734217,,3155277.5257314537,,,,,,,,,2532987.9071830227,2906755.5345419273,2769969.245113784,,,,,,,1663149.0648429934,,,,,,,,,,,,2588226.3415715266,,,2866462.265279911,,3164209.2221782045,2867749.6453205994,3471162.0248532942,,2920184.733416514,,2237778.600943691
104,7.357142857142857,,2636111.4238300268,,,,,,,,3025282.25419134,,2857142.8687557196,3209996.346297825,,,,,,2396964.7472279617,2863640.485001464,,,,,,,,,,,,,,,,,,,,,,2945162.4783482626,2705349.6408926737,,2969597.5883375714,2976709.663210844,3423646.940717748,,3075213.8977288306,,
105,7.428571428571428,,2674689.5366094625,2411932.8028350933,,,,,,,3096392.29064904,,3066721.0012241737,3552737.5985657023,,,,2430709.8939664313,,,2940552.2233513547,,,,,,,,,,1810704.4104479214,,,,,,,,,,,,2615789.4424528414,3023453.5234309607,,3260206.1744109127,2929032.3191097733,3462740.5347177405,,3087520.803528222,,2224352.5706853746
106,7.5,,2621718.6705657877,,,,,,,,2807962.7795992796,,3003173.69251232,3357667.630669766,,,,,,,2811581.0399755337,2887691.8286927612,,,,,,,,,,,,,,,,,,,2072355.6545504255,,,3044760.932324591,,3303885.965438615,2974452.8776665716,3229943.4120311383,,3082343.0352962315,,
107,7.571428571428571,,2560759.345835105,2407454.4249356636,,,2459950.5388526036,,,,3100135.03954432,,2971217.2089758306,3201377.354023701,,,,,,,2958408.3679974102,3125826.065788415,,,,,,,,,,,,,,,,,,,2275501.6192701934,,2964125.4381263955,2972105.0620314004,,3120717.5051171393,3071294.7471763333,3242791.7033019788,,3173035.290029603,,2392151.0252276445
108,7.642857142857142,,2461693.767339738,2432221.1828192733,,,,,2651808.014944865,,,,3070007.261346263,3387858.446017404,,,,,,,2804490.088988313,3139669.623736957,,,,,,,,,,,,,,,,,,,,,2798385.695925042,2990134.821412173,,3093905.519654108,3052981.9328386034,3241624.145016244,,3123663.340770412,,2575126.690256383
109,7.7142857142857135,,2558420.8011791753,2319462.069668966,,,2601743.9932595077,,,,3051334.171489488,,2998606.5876327376,3310053.263173101,,,,,,,,2999097.7760462095,,,,,,,,,,,,,,,,,,,2692276.509607994,,2734551.2102314676,2895616.228058758,,3169094.8902213164,2995329.9677436547,3232374.9970226297,,3264305.7560436693,,
110,7.785714285714286,,2817483.434818862,2580340.772372522,,,2548029.4965158035,,,,2916019.5232616668,,2928902.1952640084,,,,,,2003239.0061441902,2361219.1583136497,2797874.969406186,,,,,,,,,,,,,,,,,,,,2770469.761641405,,,2402975.952520153,,3230459.498195901,3006214.303640607,3338889.566197563,,2939863.440209922,,2582780.9831192587
111,7.857142857142857,,2765624.0794343036,,,,2605102.5224289214,,,,,,2957642.35648771,,,,,,2379299.839833908,,2839610.3305407367,,,,,,,,,,,1725285.3614876498,,,,,,,,,2773673.6812518397,,,2901765.702694017,,3290349.4977173517,,3376097.0597736905,,3026569.0418368503,,2416304.7643775768
112,7.928571428571428,,2554796.5937655577,,,,,,,,3012066.986388613,,3083334.5341092637,3207597.4286151375,,,,,2084453.4813034798,,2846278.104027957,2907313.2197916666,,,,,,,,,,,,,,,,,,,2712758.2549548233,,,2891461.9447340267,2290421.394663895,3146723.991937984,,3451674.3104927884,,3144205.802873684,,2381482.5050746696
113,8.0,,2799325.2693035435,,,,2508813.377179339,,,,3159614.7542573246,,,3311502.3311048513,,,,,2348737.114754926,,2595571.1695101927,2974358.7252332135,,,,,,,,,1741758.862079934,,,,,,,2236081.256681316,,,2685447.262284183,,2997299.2855209312,2882367.778750421,2112390.746260621,3190946.489020009,,3348391.535796325,,2870318.0482249856,,2323917.9150796407
114,8.071428571428571,,2606501.232350888,,,,2536396.8095567557,,2650571.2638698104,,,,3067462.23253168,3238326.4454323933,,,,,2531490.681945729,,,,,,,,,,,,1741758.862079934,,,,,,,,,,,,2965908.32754478,2890885.5573513485,2052655.352359459,3087064.804785191,2946442.308426935,3263708.578818863,,3002322.8962496677,,2477837.7330567357
115,8.142857142857142,,2793328.8214472146,,,,2638152.533641992,,,,3132501.3516521123,2544341.6340632117,2922959.181310233,3310098.956760973,,,,,2335384.0153671186,2522558.7679074313,,2632057.375671004,,,,,,,,,1741758.862079934,,,,,,,,,,,,2831683.1931194714,2883427.9987737564,,,2967097.412354496,3358104.2231334406,,3067186.221642656,,2534074.8793308795
116,8.214285714285714,,2782652.582402756,,2736902.424121691,,,,,,3146361.4855840136,2448046.492495795,,,,,,,,,2907943.2228826233,3019122.9420063817,,,,,,,,,,,,,,,,,,,2845012.7495362787,,,2846438.366591857,,3284258.753445688,2957262.213794815,3542576.9978142404,,3116992.446117117,,2488162.59260855
117,8.285714285714285,2332911.6112521105,2898280.4475955735,2524518.387081686,2591145.1673071426,,2617575.989644319,,2625033.7546713334,,2879054.636737116,2404980.9331281106,,3010344.5702843554,,,,,2531936.1788352015,,2963170.822322595,3140355.4207273116,,,,,,,,,,,,,,,,,,,,,,2816958.9659222267,,3233387.8873529853,2661753.1954498724,3299430.1335251834,,3175255.8924060734,,2551415.232043365
118,8.357142857142856,2332911.6112521105,2747669.6838241154,2552442.753745656,2524993.9765679543,,2513935.0652792505,,2446219.696616844,,2975347.0532228663,2373138.1733864103,2948979.943023804,3034475.3840830806,,,,,2327367.701336202,,2508495.0495967707,,,,,,,,,,,,,,,,,,,,,,2607964.0397557453,2826214.5471723625,,3292307.3538728384,2939208.987208721,3306749.5428404096,,2842789.3276549666,,2330357.095404678
119,8.428571428571429,,2371166.8145548906,2402322.393641921,2482121.232689144,,2487220.2670834074,,2344980.9845724395,,,2373138.1733864103,3010978.528259986,,,,,,2755208.1602025563,2591667.840021115,2916228.2912338367,2790736.5261542513,,,,,,,,,,,,,,,,,,,,,2610615.617129493,2919928.5855101077,,3213336.754025925,2886926.4570033005,3189030.7331013368,,3074483.5718354736,,2213066.961450143
120,8.5,,2580344.5473395283,2374489.677054499,2454005.1332419147,,,,2308997.7722352017,,2948916.900522129,2373138.1733864103,,3142717.0228083534,,,,,2416810.2780890767,2585477.9639128842,2924096.47127456,2817941.678779845,,,,,,,,,,,,,,,,,,,,,3008644.5422503976,2927502.4427878633,,3335400.204321285,3054563.596383272,3335297.3846567576,,2932116.73470599,,
121,8.571428571428571,,2756365.757702112,2495610.4486681563,2454005.1332419147,,2493067.964771843,,,,,,,,,,,,2807299.0149503564,,,2599894.761958044,,,,,,,,,,,,,,,,,,,,,2892304.911514175,2917050.6099469145,,3259722.7224091645,3008767.8143640812,3181752.07698404,,2949612.663916856,,
122,8.642857142857142,,2655649.013905792,,2454005.1332419147,,2658658.7029057257,,,,3190041.8989779106,,,,,,,,2487675.045462927,,2954701.027156465,2691565.005092797,,,1807697.8738714647,,,,,,,,,,,,,,,,,,2683750.3334255507,2895960.740260398,,3107228.16562636,2880882.319283366,3468935.348407236,,3082400.113501931,,
123,8.714285714285714,,2770624.046471943,,,,2548211.6654163133,,,,3040000.216501682,,,,,,2550600.388636802,,2534959.5076545565,,3006608.255712672,2930839.0995447887,,,,,,,,,,,,,,,,,,,,,,2989858.461521082,,3320980.7963154004,2867495.9247067533,3442815.878081852,,3304321.4329083944,,
124,8.785714285714285,,2593401.172140189,,,,2689660.4864178547,2341085.7272715042,,,3171561.2215951947,,3037874.170046563,3668135.5774188815,,3032581.3989723744,,,2152335.730875811,,2947413.80100273,,,,,,,,,,,,,,,,,,,,2310327.6422744337,,,2923885.267173177,,3194723.148586496,2951478.654404502,3358538.3934413777,,3124732.6819385095,,2588862.02554301
125,8.857142857142856,,2636489.9848134904,,2454005.1332419147,,,,,,3024876.269505656,,2960803.9281945406,3600291.1933713686,,2959672.6631637304,,2598504.764662587,2208193.54321419,,3023815.9065089845,2834740.6861339468,,,,,,,,,,,,,,,,,,,2038359.13920381,,2082177.1591412444,2935997.8851394854,,3080902.8325058296,3041882.738477222,3204186.4528765874,,3210951.2822299874,,2397891.9766374445
126,8.928571428571429,,2893513.4317303984,,,,,,,,,,,,,2697579.234889603,,,2443007.30696447,,,3072344.447997397,,,,,,,,,,,,,,,,,,,1965380.8048288254,,2070458.6788926818,2740274.229443672,,3053590.990011781,3085863.300928205,3495107.679160425,,3050230.735750693,,2308928.260126926
127,9.0,,2355235.348551731,,,,,,,,3099059.3684819783,,2958514.988577636,3689756.096777386,,2697579.234889603,,,,,3010222.5984735554,2720219.6685837843,,,,,,,,,,,,,,,,,,,2637962.1160766934,,2773780.3123878217,2726766.368885942,,2896870.173518688,2774790.667272093,3456170.168862966,,3148761.763203046,,2299992.9155705655
128,9.071428571428571,,2733409.9348948244,2420180.4160830877,,,2382207.418548192,,,,3182984.6213989872,,3065760.1952722734,,,,,,2774716.356743586,,2807306.66496455,2599907.6892578383,,,,,,,,,,,,,,,,,,,2733841.572827627,,2912712.0816848506,2719943.212986053,,2910175.963536091,2897502.378705788,3084206.9481635736,,3281299.0135620013,,
129,9.142857142857142,,2706766.4573366535,2444313.1144956276,,,,,,,3054338.100472421,,,3335279.3578610383,,,,,2624765.4440254467,,2893423.5762290373,3100936.372137192,,,,,,,,,,,,,,,,,,,2668737.9270852064,,2908202.933549947,2659099.8648372786,,3064141.3104304764,2904539.427858234,2950527.8687982573,,2998166.2222736184,,
130,9.214285714285714,,2572371.948829589,,,,,,2594522.4095521043,,,,,,,,,,2583844.2808322697,,2640268.486836137,,,,,,,,,,,,,,,,,,,,2842213.4318279563,,2690110.2889281013,2872499.94079413,,3241311.8351667337,2914571.0109833204,3286820.3971590362,,2850994.726002868,,
131,9.285714285714285,,2558424.1062954245,,,,2567960.6614744836,,,,3041642.1753496826,,,3118865.2787423125,,,,,2251917.4411759805,,2599551.536846011,,,,,,,,,,,,,,,,,,,,,,2640098.1637213808,2791594.9593513524,,3069867.061253669,2937383.331743658,3207521.782695258,,2960076.562138525,,
132,9.357142857142856,,2667090.6851096614,2587077.787645498,,,2568507.0910811224,,,,2912014.3371128268,,3067261.1992545524,3241856.861184191,,,,,2755757.6302221157,,,3002901.728700222,,,,,,,,,,,,,,,,,,,2293291.108260527,,2764440.582163785,2804025.4512755256,,3099822.4800993265,2831734.3674251214,3315891.7632981827,,3115414.673018648,,
133,9.428571428571429,,2454287.420330304,2412281.7379243714,,,,,,,3011306.84886303,,,,,,,,2767123.0271079442,,,2992509.705606666,,,,,,,,,,,,,,,,,,,2596615.3606410823,,2877806.704298909,2622507.015832879,,3145668.6554935505,2769138.330361431,3218753.7378753214,2519284.6281688996,3175679.666332205,,
134,9.5,,2658717.9837070005,2311691.7272034953,,,,,,,3142021.3881067447,,2844116.361882176,,,,,,2705599.163115303,,,,,,,,,,,,,,,,,,,2240248.8641718887,,,2861696.9164467314,,2931854.733760638,2481487.053346167,,3080254.6779288705,2964947.7882142263,3203782.1708913706,,3092441.3448435105,,
135,9.571428571428571,,2756807.1849977076,2266107.7093866835,2744957.3713478083,,2594868.257162732,,,,2908962.721792658,,2715507.81046856,3657245.8157410407,,,,,2420686.7333289804,,2609412.318746976,,,,,,,1523419.7228192051,,,,,,,,,,,,,,,2862250.0538194906,,,3234170.96718521,2908986.4086125735,3148297.0888957437,,3213257.1682432373,,
136,9.642857142857142,,2516816.4672751334,2240123.37688663,,,2591487.0547022005,,,,3003272.8970534103,,2717130.487042844,3049117.251473691,,,,,2647840.902026872,,2830271.4931682274,,,,,,,,,,,1148350.672878809,,,,,,,,,2358177.5891223243,,2960589.94408256,2889521.551291547,,3038920.464428075,3032779.721776712,,,2953404.5449208915,,
137,9.714285714285714,,2633019.415745874,2240123.37688663,,,,,,,3161624.4121424337,,2516208.5581135424,,,,,,2866059.994608858,,2794322.4778406876,,,,,,,,,,,1148350.672878809,,,,,,,,,,,3023014.1300357734,3132195.5341091854,,3238876.4748474197,2907078.8800214385,3082135.8739008824,,2953764.750388949,,
138,9.785714285714285,,2699216.0573939234,2240123.37688663,,,2676863.128213121,,,,3010413.7042284333,,2413460.782411449,3542987.5215998515,,,,,2510322.4637709046,2523602.3639195384,2944702.7935909703,2940640.9467397644,,,,,,,,,,,,,,,,,,,,,2967603.3363674725,2810609.5367808025,,2966141.9975200137,2844543.3626897596,3294430.6296682125,,3046338.6016495475,,2526365.344866666
139,9.857142857142856,,2903499.9661884625,,2684447.6636372954,,2692492.399363404,,,,2806705.2854494266,,2435110.027781991,3074427.0868844814,,,,,2540457.9828040516,2592478.1889044032,2701606.3524703314,3158160.592974137,,,1669967.60911555,,,,,,,,,,,,,,,,,,3087537.7561091194,2825978.0527089788,,3156728.414803242,2757466.0313553317,3359231.217425729,,2824136.3437104914,,
140,9.928571428571429,,2388229.2891987693,,,,2663154.156027723,,,,3002394.9553382043,,2951627.9916412625,3324714.2022439577,,,,,2349828.836272671,,2690658.324105816,2946388.7090265336,,,,,,,,,,,,,,,,,,,,,2756607.663023856,2811045.9911136846,,3246638.0500468197,2723445.6533766217,3114985.5566496467,,,,
