Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0002_4,0003_1,0003_2,0003_3,0003_4,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0005_4
101,7.142857142857142,1963310.0295208301,1952060.201668168,,2124724.9494091957,1635960.6465905507,2323803.6103384807,,2527238.895519347,1923545.9240993122,,,2803691.5202227677,2539980.363810409,2486482.78366869,,2589541.466597833,,2913723.2103005825,
102,7.2142857142857135,2099978.9956172816,,,2151937.2898859372,1882122.6334091013,,,2582699.9436908923,1960571.0851932007,,,2744111.0306426524,2329222.752315141,2792217.2656931365,2458927.235966201,2446801.6604861035,2836672.0734808524,2917189.304800813,
103,7.285714285714286,2066479.0764658898,,,,1924767.9351509253,,,2403443.9467516867,,,,2451208.613567437,2731847.5273196665,2614458.847599007,2845288.926943333,2590148.4364001476,,3153986.9055290837,
104,7.357142857142857,2065593.3557961287,2247889.176325655,1912792.2339327638,2175340.935315189,1741119.2300194171,,,2525885.7961595166,1817899.4489060363,,,2858324.800854111,2285964.2853184836,2746983.2306674365,,2506709.7558622328,,3167046.8629614413,2519313.319262342
105,7.428571428571428,2197840.440756444,2238731.534367085,,2187235.891506415,1747557.310087086,,,2264786.0561608686,1836992.3431737009,,,2838199.7128171413,2459189.5442582797,,2984862.172049366,2352181.9709259355,,2808793.062846751,2684685.843050987
106,7.5,1986683.108714533,2183950.7757803793,1939686.4454591076,2133237.2638847088,1686873.894409244,,,2677823.403982257,1837219.7876123418,,,2505407.1302540447,2543174.411122785,,3005217.6484987717,2822918.989579462,3031349.285079178,2981641.1752462457,
107,7.571428571428571,2177464.7225109832,1996194.4556884193,,2289382.744680826,1709221.4252367092,,,2474898.548642315,1884663.142632505,,,2656139.923007324,2421715.8840397326,2529110.810394334,2979833.8311545537,2741832.172542757,,2915396.79058888,
108,7.642857142857142,1951607.8099210619,2327795.1125679654,1981626.9740985685,1950846.21517742,1696911.6564330484,,,2309191.4898508843,1792013.2299351858,,,2757933.593302127,2694043.090945725,2620500.392651329,,2430680.779880536,2920996.7622927814,2793487.829557006,
109,7.7142857142857135,2190397.49984307,,2113592.872316441,2308817.9265028993,1745693.8917217667,,,2550415.249560555,1877565.0498586143,,,2596503.7811871907,2904732.11206189,2872024.521512641,2627298.7768389867,2603432.699400056,,3026077.2140691704,
110,7.785714285714286,2060287.394840587,,,2062490.6797031162,1685712.4470660985,2301937.780438862,,2176973.020489184,1835542.4993740262,,,2515093.770956127,2672562.1352647096,2515757.356091057,2907607.0715389745,2776690.3187832492,,,
111,7.857142857142857,1866314.8477137983,2295373.662019123,,2082850.839117845,1852459.3886339765,2145329.390883943,,2260297.7280822825,1639895.544511521,,,2528350.4513462326,2488894.2982811294,2735468.912477024,2791295.7752752705,2693722.134043278,,2891117.07687021,
112,7.928571428571428,,2241763.1911449567,2073600.7146737145,2335575.3814051524,1609897.0482540557,,,2629179.993891979,1855020.3734676605,,,2841951.744255926,2524178.7418371835,,2744724.720442327,2507806.760993642,,2585449.5210109004,
113,8.0,2219482.9423711128,2393650.927645043,1908869.7411702557,2052412.7696971602,1750039.1773608986,,,2375201.7657064814,1433490.6984663308,,,2592090.8456736407,2675891.3826032635,2791991.512399109,,2837797.7144892337,,2922661.675591032,2433302.020055414
114,8.071428571428571,1952463.9023038654,2270002.920969813,2075512.6261608626,2208656.9157144595,1829796.3973963913,,,2379091.7576868096,1522296.0213472156,,,2425727.841182983,2755271.222861018,2848166.9141746433,2869984.956482909,2567780.0855507795,,2682055.23820264,
115,8.142857142857142,2007472.461903369,,2121578.1569534163,2174762.587708188,1834137.5478356471,,,,1932769.041392005,,,2192577.8356096223,2553912.8052857243,2653878.3182078735,2855229.774821925,2546092.183544622,,3083253.2350534745,
116,8.214285714285714,2197693.8121242826,,2092621.6544307596,2285838.75004311,1850154.371216801,,,2609251.2465553996,1949343.59457488,2062768.9205907052,,2390245.8673982345,2591018.8955782605,2609509.600995416,3035904.712874422,2674801.3391473396,2899064.1248891363,3215907.782589878,
117,8.285714285714285,1971601.4850056204,2070531.7140930109,,2331562.3908202006,1628081.145305154,2217821.6242245,,2378862.1131979665,1909586.947420084,2217684.8642686373,,2342077.7153387987,2730269.8451656112,2708827.957202296,2974150.94957182,2744334.789809815,,2854472.6695994474,
118,8.357142857142856,,2218137.1561180996,,2230199.4274483076,1741126.003490369,,,2418051.289739691,1737726.1083027534,2308564.06470425,,2488091.135372078,2646110.5096014286,2885749.5390815963,2801503.15697699,2562998.5522669763,,2751821.142948543,
119,8.428571428571429,,2233735.3243038566,1898438.911377143,2021844.387798775,1771592.083488889,,,2348408.420076824,1760316.3834906057,,,2553590.14098811,2753364.037962663,,2863180.2560141184,2690775.3427276337,,3162396.966028211,
120,8.5,2083854.8097129974,2245602.4701086204,,2169606.477108395,1614532.8581487369,,,2376199.917255849,1594846.1336945568,,,2654164.4135635607,2595694.428902212,2668821.12876854,,2696306.7582637686,,2805268.491895034,
121,8.571428571428571,2207987.9876537705,2058402.158302315,,2036872.047101315,1829214.1748376582,,,2551556.942070353,1936879.597756964,,,2284933.30101701,2549307.6393601894,2620994.724944714,2814130.806242202,2639844.74158469,3030117.7674180106,2758764.695431382,
122,8.642857142857142,2193953.0895825746,,,2191165.433554889,1825084.17479638,,,2513847.6220366107,1714268.536831321,2217559.8413824146,,2519957.6486867317,2481103.3868975565,2496701.6793392543,2925158.9206102355,2517072.8189445683,,2897890.8887150623,
123,8.714285714285714,1862146.9465630879,2336904.783482684,,2217319.477720425,1745845.2092736152,,,2720248.2613486554,1761779.6429347084,,,2616378.569169976,2596431.4810031904,2674448.3711022153,2804807.072529698,2668833.4636228858,,,
124,8.785714285714285,,2259289.34660113,,2234360.3415829,1845470.4339310613,,,2466725.037588366,1494495.6896004993,,,2459209.1775757708,2729431.2935061743,2511459.4123030873,,2580060.529303709,,2470384.526230215,
125,8.857142857142856,2133306.023749719,2045798.83333145,,2106748.4065807895,,,,2239590.9448177093,1664722.7552764702,2218304.5628838795,2743342.524356517,2456943.373439993,2568252.4819412786,2657734.083942296,,2712460.7214935054,3012439.1624577204,3017238.81544433,
126,8.928571428571429,2203665.6454917737,2220737.7200661795,,1973069.8693856986,,,,2553554.6110849064,,2280758.860600829,2731404.2116531474,2894260.406851296,2643542.8018836025,2696862.7544511454,2830917.955586892,2650285.482719766,,3157518.9012592877,
127,9.0,1902582.435527588,2336138.1925473455,,2013465.8080098939,,,,2352780.7049036403,1690815.4343772428,2383402.97816274,2382427.798291718,2440970.431213906,2750438.1779201287,2512387.274868638,2624724.417216494,2674543.034761095,,2888709.9488729956,
128,9.071428571428571,2165884.937781054,2147436.7189416224,,2105017.8873459664,1910937.4607407202,,,2439316.724707142,1864515.837131118,2371661.3840557616,2611989.7424173593,2398576.245351067,2594877.718067786,2708382.1436663507,2678279.633662995,2601785.918472076,,3192807.1905863993,
129,9.142857142857142,2044029.7411513615,2133904.597484539,2105576.7681658445,2145511.1198851527,1910937.4607407202,,,2486815.710689579,1888001.8865171997,2241064.540433062,2430259.995340938,2362656.8097998453,2403185.5527795977,2552864.9549665176,2751261.2819509786,2289844.144362622,2961347.8442474944,2705820.1957221543,
130,9.214285714285714,2016724.8499658233,2224223.9414963312,2151466.951922502,2179380.1339709037,1925501.6413320848,,,2480986.724960208,1565432.4059350744,2414761.016087319,2272448.1675160034,2600123.9318321287,2422852.713521241,2724934.723636311,,2769731.539027752,,2552169.28748922,
131,9.285714285714285,2063801.4771758514,2322747.913460776,,2095764.8220139283,1925501.6413320848,,,2432652.2958443365,1703476.219700376,2340092.228461755,2260445.79312291,2630431.3991791396,2420776.2552770497,2429343.9758851854,2996825.0263727256,2610975.8868351495,,3133110.135305862,
132,9.357142857142856,,2304862.1413281728,2153742.5098277014,2087391.9078879931,1925501.6413320848,2322214.847766265,,2392877.7171853464,,2400617.9132861095,2677146.486031878,2676092.205417298,2461757.1032751286,2595478.6951549547,2876453.5831224425,2501426.5101054152,,2859746.3630742608,
133,9.428571428571429,1906842.9649919416,2252635.2274997425,,2093977.0490477055,1896119.8441454482,,,2620068.290084517,,2226452.4933657367,2786297.270500861,2647561.2193998457,2448929.7531997734,2815553.38847804,2926540.6562380753,2676861.1021041465,,3015930.628672384,
134,9.5,2048374.0809604202,2080862.9662909354,1896380.4032891262,2297464.2926719105,1691226.7564448535,2254086.313795758,,2458645.0476131313,1653693.4828060158,,2216889.64736449,2294936.2011936894,2813469.2742745173,2724916.2455496215,2809044.5418895436,2550848.012114355,2876521.7954286872,2835648.226233982,
135,9.571428571428571,,2330932.6612141756,,2243088.423899706,1861344.6803377115,,,2235613.71814554,2009586.5819010758,2313180.9548302367,2569365.115550972,2499644.151007021,2516801.5173831633,2671516.603706828,2846184.1001396896,2484063.5654729516,,2866242.16922304,
136,9.642857142857142,1966325.6539790407,2133103.7299694982,2152354.308744905,2277594.1638201107,1796106.6280988236,2031584.6854876073,,2653937.8051847005,,2269848.994758874,2803779.6224634848,2607762.2144370163,2827388.04272817,2550237.763432862,2614322.208930544,2768659.964812155,,2727070.7965166233,
137,9.714285714285714,2137461.993911249,2092738.861151883,,2151592.1225608164,1865992.7861987993,,,2398259.1221130295,1740942.0835586367,2236268.633201458,2690091.7610978987,2519910.1964012077,2479395.757881703,2712756.440381392,2791973.9368268005,2533196.593156826,,3114835.651051249,2477217.811868573
138,9.785714285714285,2125311.2746509393,2194483.1669632234,,2129773.3925129967,1716428.256598512,2187149.854568825,,2546752.7570040408,1828024.9078987266,2309906.8307722253,2547303.0565431747,2384284.3247424467,2596370.1778978338,2571844.8984413887,2897717.432105735,2403612.2702624537,2895294.578622057,2757878.2403950244,
139,9.857142857142856,2154763.3218082497,2162984.263588558,2046306.8772912673,2022749.1201732527,1679242.6651366667,2204173.0670554386,,2458133.5266264626,1784007.635742552,2285716.9621979427,2762759.1793092326,2475584.982464107,2528812.488041132,,2740368.0612174403,2446626.8021916808,,2837247.107114386,2542433.368427467
140,9.928571428571429,2014984.953208877,2223964.7452825173,2143789.9647431932,2122150.5581742795,1764224.0886387166,2029356.6932912495,,2468784.6805812716,1975836.2812883682,2372446.184845971,2462920.775725395,2378493.7918735645,2257983.266477122,2723125.625036229,2813303.632302192,2465584.971557044,,3119298.530335905,2463431.3886155616
141,10.0,2029830.7443347212,2226740.777522898,2114530.0825624685,2225254.5247255266,1822705.6070239944,2112581.7890561162,,2347304.6014931644,,2361345.4915532223,2433917.08097191,2595933.4967203764,2484463.7542174114,2538451.2217353787,3018457.8148282818,2738715.48099513,2876473.9661590187,2799286.3728709496,
142,10.071428571428571,,2183933.540479634,2090747.994520684,,1773844.5903100723,2033629.1218284217,,,,2209697.917512643,2448356.2847457295,2814956.950641165,2599784.785821969,2689114.7776761944,2691128.232749305,2620989.3583789538,,2642403.2256397177,
143,10.142857142857142,1976728.3145571155,2065031.14017474,,2255546.590240599,1759499.429503725,2153009.912179327,,2506917.8282037787,1715199.2980128329,2353825.6831111195,2590981.0217388854,2536904.016691571,2543859.622831257,2615747.413217632,2752569.7702994486,2658149.37439927,,3125030.9845574815,
144,10.214285714285714,1837690.7779054358,2159617.7583088772,2149838.5325755198,2186368.874595595,1822885.1794697605,2171197.9377922206,,2537919.3547938955,,2251678.264862135,2881185.7199153635,2377087.5916050076,2619509.5844169017,2749213.931003483,,2366061.054517086,2860031.529803163,2919807.327166919,
145,10.285714285714285,,2102827.9597887704,,2137527.348142122,1617557.3583195475,1982034.44454698,,2506861.039832008,,,2685001.0459175417,2356783.7802781663,2726483.3924235543,2673932.3697811104,2972663.5067997677,2555066.3762282296,,3008514.318859786,
146,10.357142857142856,,2153140.1107096085,,2155714.4052643026,1697059.4661870527,2152720.466268915,,2241949.7500656513,1923917.6230550194,2238131.4139835853,2721417.8305740426,2571599.7621314093,2463612.349597309,2593611.402166842,,2438349.3999490463,,2922127.9334010286,
147,10.428571428571429,,2289796.9471724816,1948192.9295961813,2321035.0919410335,1526903.9656945476,,,2504274.741242791,1859340.117426794,2423068.1473930134,2453236.106568496,2500345.9619818237,2654881.99588002,2577499.965045535,2936662.8172273953,2621454.6537187486,3035322.790032473,2783041.2249977356,
148,10.5,,2265169.1282743462,1873916.011505097,2266515.7973005306,1527424.1169750215,1922576.56668311,,2373271.729645676,1931091.698442739,2393429.0814240915,2407031.9730245676,2633442.5443126336,2947626.5675161094,2567867.641371623,2805057.3564813556,2581906.103570607,3003948.288700097,2651524.95802642,
149,10.571428571428571,,2208812.727961996,,2342645.6787184854,1546004.5518611795,2320912.9659541436,,2351461.0991829326,1933345.3006794574,2186232.513141883,2525279.1442847243,2547803.5915394276,2809873.2729790583,2762763.9353695964,2911724.264352631,2782895.23832102,,3035725.8810189287,
150,10.642857142857142,,2120459.572059146,2019833.6354932687,2340029.008041633,1623380.4147254024,1996265.0689658045,,2363252.1608724855,1934729.819675611,2313871.942681424,2727736.626022546,2529418.8121452155,2764849.714320242,2514297.9884360805,2544374.5801711394,2665379.7266347213,,3070690.591118581,
151,10.714285714285714,,2196760.300894811,2023855.6463604325,2176371.7292139237,1557958.2646471413,1955199.531162822,,2411196.5106479465,1751316.1305240646,2302811.714910866,2622793.943607894,2481974.798143171,2554155.11212545,2529984.2241459335,2888651.1562374835,2628875.466942106,,2812814.307002555,
152,10.785714285714285,,2166703.727950427,,2277774.6776896967,1794635.0740748702,2063626.9626567373,,2403404.5318257553,,2335853.57591861,2457799.1662669773,2721079.395965639,2404201.0673343427,2638702.024229364,2897566.979177062,2592132.2595270085,,3039012.091233483,
153,10.857142857142856,,,2111498.330553633,2261453.136101506,1777581.1750445666,2111321.930742765,,2367117.7946240474,,2329297.043984443,2491681.058702022,2590789.5852857498,2554475.14549714,2459913.661004709,2965443.332346583,2767052.822766672,,2956933.38488592,2669402.499906035
154,10.928571428571429,,,2147804.9360368242,2188385.0300291916,,1933610.2921456096,,2501597.4373462074,1823922.6851220517,2396510.759037242,2677409.3646716094,2396560.925797063,2635411.207559134,2596436.605799852,2941339.41733022,2485169.0402399674,,2820484.7123664757,2438815.484249055
155,11.0,,1981964.8110109551,1910890.2122683083,,,2028068.370002671,,2312574.03676209,1804264.6167766734,2304150.0976624237,2662942.723718138,2359209.957433414,,2482201.7012919458,2770148.3604314853,2656460.9137667646,,3030861.9905813695,2847882.4349477463
156,11.071428571428571,,2140284.2517925682,2164886.832684313,2285754.6991533,1864223.1474708838,2151391.5928791966,,2506987.8372225943,2026015.533241334,,2794043.478332004,2549650.879527805,2538668.2571234764,2671058.7343274103,3020728.1759433895,2406744.6284023058,,2840114.529176855,
157,11.142857142857142,,2233220.693719717,2126740.314529382,2267095.7773819226,1919021.1912459536,2004299.764713021,,2496879.2207417833,1872294.8509647008,2224487.48257369,2689997.7777600028,2609135.191708522,2656869.3714148463,2691823.42116391,2872490.7167997127,2604893.4633422904,,2785756.5989705184,2788944.1815172452
158,11.214285714285714,,1997524.08387416,,2093198.1724485536,1740354.1402498295,2121412.952298838,,2463481.873414687,1796400.7140071427,2104298.244026692,2587621.8923011543,2666025.576522569,2943805.9806934916,2760703.475794591,,2736409.179363581,,3049900.580289395,
159,11.285714285714285,,2180434.6394405654,,2095993.871640057,1622570.9596570043,2268898.289514108,,2489953.8461150504,,2474406.085617816,2439433.798775622,2467091.7828111197,2691906.62852056,2670268.675131591,2881511.754799614,2696837.604482598,,2875392.67555662,
160,11.357142857142856,,,1972203.5045697931,2192610.835024325,1905799.6404372354,2208222.344686256,,2432262.0510236267,,2282699.9168150923,2428473.3921675147,2526471.6828909405,2816641.6324875606,,2803399.433647342,2347457.4491844503,,2889286.396575103,
161,11.428571428571429,,,2042526.131631591,2216708.8836639714,1795238.7186307753,2277709.3775728736,,2438785.8550546053,,2430987.1564370305,2587809.072791099,2658940.1964732874,2700126.101370847,2774335.3943519904,2993944.2629291792,2668353.1532466784,2983200.1705488437,2915939.6589162243,2594210.98343651
