Frame,Time,0001_1,0001_10,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0001_8,0001_9,0002_1,0002_10,0002_2,0002_3,0002_4,0002_5,0002_6,0002_7,0002_8,0002_9,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9
8225,587.4285714285714,2143339.7227277807,2517503.6639129557,1510969.3915584881,1997225.023115404,1715487.382356434,2165057.1854457795,,2182307.1142925005,1803488.8240592843,2102950.3188694417,1441776.9050464295,2146424.0360034816,2074112.3912068324,2212676.2385849315,1594031.4261470146,,,1976186.3869445394,2487299.238067766,2303791.687981628,1790191.589539478,2259197.3423549305,1854381.8636021048,1879400.4567427766,2005184.0425237874,2137550.8839781303,2212901.244262936,1925413.3304522475,1880501.1155987887,2287098.6918890327
8226,587.5,1987834.9662886064,2372831.405908575,1659773.2836807987,2087822.4293247769,1785957.6025884347,2211448.1282564076,,2262219.1648540245,1975999.9783903153,2074095.672901653,1478068.467363181,2192366.464747372,2014127.6216892092,2179985.814985543,1565651.8150773614,,,1957594.507122952,2577613.128968197,2302440.172236709,1768856.6155936911,2259197.3423549305,1876950.5540000645,1951360.781839165,1997070.9032094202,2124812.916159777,2157206.9100564173,1934829.8260629068,1853877.6010991374,2318416.4082105565
8227,587.5714285714286,2018663.7096249482,2406135.9269546275,1695711.8063885823,2040757.1778768746,1641612.5859525888,2138346.884672964,,2131036.3679394918,1978658.3363726363,2097341.4725498226,1425927.5752643915,2227096.631632973,2229641.801944569,2269876.444236871,1578940.28058944,,,2002207.2201495797,2418237.7181103653,2222307.9125427124,1792031.3444143068,2231737.818439388,1816254.5296034357,1914750.70652258,1980307.9086651413,2079341.3680604072,2106611.457976437,1888655.5668967797,1967871.6303447923,2322734.491834074
8228,587.6428571428571,2091477.8839026345,2446353.164595487,1621671.1511747045,1919466.030201802,1646488.9525306805,1980634.572210384,,1989550.887431066,1875820.3565861362,2062998.8413534977,1431245.9961473804,2222995.7929513226,2049919.199603556,2297097.2417751793,1581655.055769504,,,2001067.136991648,2628079.7350568976,2348231.3339364934,1751955.78096717,2248906.644179395,1908260.623411755,1907038.3463378164,2014473.9206677189,2100094.7185703404,2167397.4838246587,1911344.4508615658,1886414.879518912,2267506.370086024
8229,587.7142857142857,2079398.1465548864,,1717966.0115380895,2022332.078977945,1575022.8867580604,2058851.1420801084,,2045988.844346747,1973176.9860419706,1871384.3986254074,1411013.5033441798,2195391.69840125,1902164.6990305395,2381401.6354261613,1583301.7834307875,,,1959797.2241614459,2433769.508036976,2360669.121157105,1721228.5253618944,2243466.7342196293,1855918.64083031,1932812.737663314,2074646.6069098962,2123119.9632033,2193214.958829514,1912380.0027749294,1933202.1173876948,2244620.4615092413
8230,587.7857142857142,2073659.4001559496,2409085.114606648,1609617.493597807,2228317.4356721104,1786981.0822383286,2219534.735692572,,2165344.800981596,1798672.4097105726,2085280.4827357933,1444086.1475828022,2202917.2742707613,2095666.4452307096,2363931.854542404,1750195.0743940293,,,2029458.3057788643,2701294.5356144225,2392846.256516012,1813626.8588883379,2231737.818439388,1871937.851735381,1905631.9737013623,2075132.0186496063,2081228.838750476,2177722.9499730216,1864771.9849382986,1910980.3815144352,2288085.7945293575
8231,587.8571428571428,2068060.3657992433,,1764430.5392745389,2236001.817440873,1793095.8547130646,,,2002808.4976273961,1981133.423293147,2014153.462347966,1377856.9117746132,2045251.3718488484,2107999.4208047283,2204592.2803010806,1656527.0731235053,,,1906713.3099953567,2544478.0575701967,2322298.1772518894,1710234.100790014,2229095.951789903,1793870.8981029592,1891108.959672655,1997267.0794864343,2100528.4540803377,2163940.518090735,1913473.006985284,1905255.7041074566,2279884.209174452
8232,587.9285714285714,2043204.6372125265,,1682883.7739940104,2101935.0745217944,1757007.1537486599,2250963.4045440075,,,1949838.985215716,1970110.088454594,1392205.2438582494,2192137.310729949,2155849.514486634,2213696.7262807866,1690192.0140076983,,,1949011.3200708684,2670138.9604227287,2415916.0656980523,1736163.045099566,2231737.818439388,1842429.3232415896,1904483.1650756467,2049721.5349051906,2150431.27941628,2192835.54798102,1916138.3506418262,1808731.493052576,2174890.4299725755
8233,588.0,1988489.8977180037,,1685004.6420963593,2079658.2327051456,1738401.0100379672,2052201.843851686,,2111853.1559281736,1773022.6755169015,2239568.598338429,1369492.8473589981,2193656.9675956327,1998636.3208107324,2237160.0011965423,1693861.0616382265,,,1915325.1473530955,2528085.6085914373,2208513.1426915433,1748464.3198061902,2260359.9264914435,1804545.8956039113,1886582.664767409,2106532.444893787,2148969.3930084957,2179480.644667076,1922106.2058499837,1839264.8298488704,2094747.9544766382
8234,588.0714285714286,2088065.920048065,2568910.27644108,1466825.245574328,2341192.2007185086,1739134.1004390642,2121273.6318179257,,2411821.9068150115,1834449.8102843715,2195879.7101338413,1303313.6127461996,2179460.9725465896,2106315.136498907,2304641.3178608776,1729903.3172479894,,,2109962.1710217777,2466144.74115045,2255309.136042103,1738933.0030566345,2249012.586511298,1835435.898465074,1893406.3151099235,2024311.6536489788,2115485.562744754,2179480.644667076,1909908.3620237198,1882480.534074261,2247913.750425894
8235,588.1428571428571,2007392.6108872215,2559070.2686069948,1745370.740214823,2330693.8665885427,1735620.0088097975,2061891.5785508435,,2405941.655699595,1863684.424724869,1948425.2506333415,1352391.6131033935,2166710.431110152,2058366.7055764543,2162667.9605081035,1717543.7213508172,,,2023281.6153700117,2422188.099608298,2282791.893098345,1727776.1580379119,2300805.3825312937,1944178.5360045377,1883574.632751653,2092808.1505033304,2135957.110952599,2154066.115269495,1906673.8266690841,1882257.865151104,2164359.0915100276
8236,588.2142857142857,2021815.3104773643,2526840.2201613057,,2113216.1882675793,1736178.0926354511,2118317.691959056,,2123397.8730038176,1864134.7910508786,2123141.9901970653,1339027.1842539564,2212618.05520982,2087656.934259915,2278332.6174464324,1670361.2637912235,,,2013152.5706867613,2478600.0429955097,2269723.4784645955,1808471.6251190107,2261139.1185504408,1828847.061601193,1848671.3847852831,2013501.0567824154,2123646.61660364,2239850.995873873,1975212.9170659797,1879524.0433300242,2152149.6426723087
8237,588.2857142857142,2011041.7204938799,2252046.5108075486,1651674.6666209928,2262873.453212284,1745313.3148134113,2008530.4514077087,,2118161.5247934447,1874965.5654100191,1887564.5808272588,1376939.7270492353,2114328.293463698,1879059.3802937428,2265447.429303844,1777266.8196288534,,,2012808.8689353145,2481999.553570667,2290197.792255632,1782574.3720305208,2271190.8960526357,1880158.06259163,1945890.0224592043,2036642.2643916165,2121404.384187164,2091528.0426977254,1951306.8238598467,1980982.229138776,2148600.936641315
8238,588.3571428571428,2121780.1030947305,2455756.875095868,1724454.7551079902,2056548.59740713,1799958.5669485584,2012747.9519079009,,2101168.4581867745,1916997.428304529,2078324.8484581008,1338931.1821491516,2127282.619423806,1882930.7191060428,2151582.3768552653,1682012.0742215344,,,1991351.8857529536,2391241.379290064,2317647.6078675017,1784725.213082506,2339626.4823112125,1924895.1934294065,1922060.6170608017,2027688.8252168624,2084055.6488453283,2143243.121906976,1918785.3903289612,1881145.506943837,2159531.7709769728
8239,588.4285714285714,2092826.6384885681,2464568.8566553057,1767166.9229787714,1878363.8215154177,1665374.8821441561,2140943.033894251,,1945931.731973224,1852995.834996506,2065103.7889725796,1367819.945717489,2165224.274785886,2046100.042863444,2253333.4734710106,1801774.820279786,,,2019439.0127507367,2599188.651022364,2284668.345619154,1771817.9186473484,2352079.9205209785,1878747.4691907503,1867665.5666659186,2053296.1119643978,2083363.354313391,2165515.6877120626,1922258.3068297268,1859776.2272601577,2173217.244030867
8240,588.5,2008305.1103868694,2506951.7654907196,1621931.9432862615,2131025.539064934,1656985.2525952389,2142720.4794574194,,2155410.0335432077,1855419.8496114437,2066233.4024278396,1370673.0421193999,2188147.015285653,2104999.4697517245,2306911.158050824,1613047.069539028,,,2064889.217995803,2659277.6413651514,2372677.282054847,1890891.1222512638,2230136.4036603416,1869505.546672495,1864049.2726836232,2042534.2581312153,2151300.5095955823,2137597.1238654153,1900138.5156842289,1872084.3547141554,2201240.856977631
8241,588.5714285714286,2045262.348256335,2541573.242162695,1633913.8811277316,2126602.8611626686,1674443.8233627675,2138176.085779601,,1993514.9163197386,1812103.3773226994,2104783.2364207497,1331679.9687613703,2053937.2371955179,1958749.6992336952,2317728.8387644887,1620094.5608958371,,,2147734.8867264343,2436552.958633774,2208546.139309641,1808646.464460979,2304067.503081667,1885351.8068751665,1931392.3747619828,2060052.1009182888,2154461.292674816,2214184.7371313856,1921823.6691263975,1890526.6056440128,2245754.21257414
8242,588.6428571428571,2063417.2167940368,2336889.2424608297,,1960735.4144784526,1825300.1315894595,2219233.6171860634,,2143256.6714892364,1752603.0740778174,1955948.450715521,1435130.9684252427,2059921.8250325762,1891957.4263456166,2115883.578432351,1601947.1168863415,,,2178116.2871801094,2593753.7974245516,2152943.3816916943,1806354.354947005,2231737.818439388,1839450.6451737178,1913664.3476493538,2060603.4523923,2155739.7584927115,2185963.4781177244,1889447.5285576358,1884249.6848005373,2049312.3006595452
8243,588.7142857142857,1985587.1899576364,2338397.083999903,1551122.6990405812,1943776.0557552301,1786482.7585970091,2276915.7534308755,,2106433.895082381,1847353.1159531598,1999591.0011806113,1382245.4179802623,2077256.533689016,2002079.859609758,2284848.2549896925,1542898.4429820378,,,2036270.9620694087,2412664.402867483,2099565.9664238873,1797808.397275088,2265525.2723110006,1831082.7288299089,1925381.9831300674,2060603.4523923,2167039.087314109,2185963.4781177244,1907169.7897393052,1878171.7109162465,2179864.2130589136
8244,588.7857142857142,2012343.0026397447,2403832.524224183,1586372.3117944468,2169301.0433478775,1671280.2241237054,2143975.2113302196,,2164232.850168569,1817249.044867377,2071008.1117096718,1459534.045600299,2215206.2210134435,1993486.9099538228,2352750.7626120783,1643343.3751521935,,,2184047.2676902534,2500987.234873352,2278149.204407101,1735228.4297028028,2291666.038844671,1830103.2675157222,1889960.556197406,2062111.906440606,2180424.464952777,2134409.676710036,1924022.3823861743,1906745.8527903557,2203563.7389563
8245,588.8571428571428,2044412.3394102189,2460186.6241084505,1639217.7261362134,1999577.2142691333,1591566.2319335516,2208640.797433735,,1877838.2246991773,1799738.0723388672,1939212.1915664065,1449112.4244092023,2147993.6041524755,1958109.990677427,2286816.4780385937,1609982.21566885,,,2210227.210410653,2416638.536799145,2180414.644795681,1751589.8142797588,2246122.7635098435,1858092.4944887639,1942850.9539802317,1999685.0643211107,2261004.2402537703,2127179.9919745275,1925879.6650782262,1939608.137886558,2185782.259771507
8246,588.9285714285714,2038277.2314749814,2363190.2107931157,1943615.4182706669,,1648943.3235052954,2177224.122220575,,1983222.980073453,1929538.2354871158,2200548.579273982,1433412.3979960051,2148822.414645725,1952289.5991448725,2265033.647254223,1609298.4892559424,,,2044325.972129446,2520453.3132171202,2376207.678712403,1792135.7698977995,2300398.45837995,1800810.971446046,1931491.979351402,1972826.5385492044,2264151.4987284276,2130132.4634140586,1946800.3982571496,1920396.70709507,2139573.875343445
8247,589.0,2065896.4901464502,2261072.7939624246,1777330.3596247872,2069125.4195900697,1630428.4611598633,1948730.345290143,,2032377.9080774612,1881993.4961651212,2086144.5799654063,1379595.87362365,2200837.8246866036,2036921.9463939134,2182571.0310799074,1624264.239760406,,,1966724.0174120145,2565345.855060423,2394250.4676551335,1767570.0716187775,2253720.98823682,1856759.906966457,1871143.7951538838,2060405.4224763606,2224551.523664295,2166363.6536334134,1929583.0281202092,1963967.5498907287,2057393.5368214247
8248,589.0714285714286,2078814.900035158,2280552.5696125356,1736427.4089412028,,1628701.2681910947,2043916.6528282657,,2117346.8036102667,1877061.5004473133,2087949.33497992,1383240.1990148488,2142776.5277249953,2049054.667922967,2171998.2537873643,1658751.8640570464,,,2049343.9424904264,2378079.0236064633,2331628.981940632,1733359.0994745432,2295428.2663697326,1876328.2171556274,1919746.1820505538,2001087.7569099225,2175621.078592281,2181656.250495242,1895829.2406406333,1870161.2957322414,2061603.3187218038
8249,589.1428571428571,2087764.198257625,2303514.40160736,1686863.3741928427,1937622.3501477689,1648835.6614289684,2028023.8883039877,,2094124.8953380364,1854529.3946381279,2317640.1262514223,1346587.4676009354,2168942.392180232,2051581.1012076375,2320730.8196203825,1540934.7107383264,,,2001049.8681618425,2344855.7388817887,2208810.0560116996,1714730.3094967387,2248906.644179395,1804562.6661843036,1931491.979351402,2012042.4788718992,2164399.4690033062,2236747.1486647604,1925021.935319143,1927437.7741223269,2140421.2238657163
8250,589.2142857142857,2098776.0131561607,2331091.8331849515,1738826.9564629388,1986430.8748294231,1617935.1714578518,2076262.7544953914,,2115971.9047633125,1852988.152234353,2150466.117784379,1379556.2086244673,2156286.1677080994,2011044.5763252052,2247956.397855343,1615921.5130749221,,,2015264.925736188,2381595.253724776,2336302.521433856,1730968.779832379,2316599.013796555,1821457.790707837,1950569.745904836,2016643.6984732344,2175652.41163348,2216707.711508922,1919474.2698724547,1899677.7072189713,2118205.6000053994
8251,589.2857142857142,2070261.3328864821,2463788.281967553,1661978.0510304263,1938385.4107837398,1645645.5712469274,2136676.9148389907,,,1832228.867820783,2099936.0877939523,1333944.4822371956,2131798.6701754397,1909013.9879305996,2205378.019171472,1635728.087664712,,,1923579.4385894958,2663727.769972283,2319443.043810044,1745433.4848028668,2256720.19933013,1831456.0842078996,1909158.822204359,2034593.0239538527,2151357.3804253275,2195885.083870651,1967835.5651182947,1904454.0168325298,2091406.477449842
8252,589.3571428571428,2144443.000423862,2423816.2659861995,1626307.5784730588,1993643.9656700254,1640445.849772035,2111057.080559512,,2178426.9766906584,1844481.2275166435,2225384.168332708,1354553.114218648,2204997.5795084704,1980132.5921975123,2181186.743484196,1659282.0376266467,,,1989493.9315604838,2564802.556384403,2304784.6160719697,1815545.012033335,2245797.2464023167,1868415.9103050423,1918818.9529358048,2031638.4195216927,2155227.637644948,2186374.880216413,1942679.7950855878,1894229.590161037,2125236.9295406467
8253,589.4285714285714,2073806.8118516721,2578144.16169921,1621831.1640627196,2015810.2215281124,1574777.1433835912,2102802.845370668,,2011175.997534882,1870807.7887899952,2174332.3139172234,1372911.165211398,2200551.0362553154,2016329.903248862,2539862.1740913377,1720807.152509548,,,1923228.0005798778,2580576.846726706,2256634.3507784624,1786103.4494978173,2260551.770336933,1867709.563438582,1930389.1661181233,2047930.1579977924,2148367.413101441,2268291.319417845,1947025.0415031682,2000971.6298317653,2102841.2086733985
8254,589.5,2043391.9041358912,2291530.1278280946,1618609.8406054955,2100625.3487093938,1702052.4466876634,2241375.995445965,,2038949.346883179,1870807.7887899952,2125907.600995817,1373767.5096081395,2026911.3819587557,2212961.1964147575,2430068.505206753,1785550.3819724612,,,1875610.8730900006,2509402.5492784088,2261606.0897063273,1739618.1787860875,2327825.987744538,1824831.7714876167,1897327.8154699334,2056577.028401578,2119377.004414177,2181560.5200266824,1911239.5452479038,1973732.862566766,2096061.079988816
8255,589.5714285714286,2121249.007214563,2302524.770535301,1643582.3229633174,1793382.3826441946,1567918.8692644024,2274931.2525395695,,,1993646.6898430435,2236840.3375322414,1390730.616960833,2092023.506665917,2015409.9132520661,2420481.4447676484,1694237.8660103949,,,1861997.873230609,2555772.966641893,2123056.288797431,1787305.9130069776,2219555.300053344,1876428.0074228442,1917855.8884057417,2035596.1179962165,2230826.492379488,2224975.264163153,1922164.5541140034,1924863.5755815464,1997901.3870147578
