Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0002_1,0002_2,0002_3,0002_4,0002_5
254,18.07142857142857,,2519546.4245118187,2794084.735368472,,,2406813.9166275715,,,2257983.4961588993,,2800935.368893642,2703946.9656028273
255,18.142857142857142,,2672335.5688437754,2565464.0675306567,2236632.8429741906,,2343284.158122538,,,2490172.269223243,,3246311.731475224,2663200.5189610263
256,18.21428571428571,2190910.435456523,2538453.001942869,2808154.5026333514,,,2205193.1463054637,,,2441644.2460402376,,2725745.412605162,
257,18.285714285714285,2215374.3962911027,2505825.243371778,2780258.0915373093,2185324.2735307575,,2092499.1435571506,,,,,2894837.675313331,
258,18.357142857142858,2290258.2303734785,2604528.860197526,2692768.4867003257,,,,,,,2167036.502972692,2749595.1842935714,
259,18.428571428571427,2254033.4497813415,2447868.112190645,2692294.165980294,,,2166536.8425096245,,,,2097930.9896627883,2854140.2475377545,2376106.100800893
260,18.5,2300111.620284246,2547325.0466350582,2692495.8008005973,,,2352531.9268264472,,,,,2786195.369388352,2079009.5044671104
261,18.57142857142857,2299576.15094708,2199970.0334376935,2735302.032201533,,,2361208.565626116,,,,,2896789.3227151837,2107369.4359677243
262,18.642857142857142,2290355.050845549,2333801.341118519,2753421.4669114426,,,2354241.3652533405,,,,,2726800.985052974,2107369.4359677243
263,18.71428571428571,,2332761.3217021576,2722803.194893064,,,2377068.9993879986,,,2477741.3025802057,,2710991.648575724,2107369.4359677243
264,18.785714285714285,1932993.4746209409,2383062.3685264173,2802481.693847511,,,2227836.2212258545,,,2401927.8690405255,,2812636.357359603,
265,18.857142857142858,,2286806.9432766563,2807613.5556433336,,,,,,2466662.956493507,,2655204.5958300596,
266,18.928571428571427,2223777.2231009505,2477468.3558027134,,,,,,,,,3034145.6684637754,
267,19.0,2287669.7028336865,2381654.69083242,2611816.119995068,,,2387475.945823969,,,,,2842986.948011314,2779780.7589473273
268,19.07142857142857,2297750.8450341336,2652601.7432309375,2696255.967423883,,,2280878.1024347013,,,,,2775710.901207015,
269,19.142857142857142,,2470476.2695066785,2518813.9508493943,,,2325874.921763131,,,,,2703912.6484697848,
270,19.21428571428571,1915253.7971739918,2445810.572824553,2823520.3955020932,,,2395272.00164265,,,2425109.717429634,,2954625.093510514,2786341.137984881
271,19.285714285714285,2154868.0589716444,2283206.889842464,2753752.263150511,,,,,,2445500.732927793,,2981330.1186293303,2721340.335527802
272,19.357142857142858,2152471.5150444014,2503725.31551645,2707219.2376415227,,,2374717.407608694,,,,,2858808.669495348,
273,19.428571428571427,2150965.0947069,2614556.014052305,2831809.365255694,,,,,,2589392.2739660866,,2807770.2163356775,
274,19.5,2109682.3951593675,2587337.6329676425,,,,2286851.3129543155,,,2585581.715356933,,2660111.7207108787,2687716.3033803403
275,19.57142857142857,2134561.9072274715,2378156.911137263,,,,,,,2488293.6262224964,,2848178.440945464,2702169.0103366585
276,19.642857142857142,2133028.3863794,,2683347.7792640547,,,,,,2545012.016888136,,2781187.422205354,
277,19.71428571428571,2159275.294776993,2261384.504645628,2686204.2248611017,,,2390477.118181628,,,2479499.726137461,,2843566.652591291,2772449.256771191
278,19.785714285714285,,2185643.581640894,,,,2410222.8029990685,,,2559570.842964185,2256990.150161605,2670296.2846109867,2832230.173988208
279,19.857142857142858,2290199.1869847295,2162222.252642603,,,,2353997.973508258,,,,,2851149.939511759,2757613.7628169428
280,19.928571428571427,1970246.2931312046,,,,,,,,,,3156182.5014406545,
281,20.0,1928097.3088296368,,,,,2381774.8434617682,,,2565682.67708569,,2770991.56218936,2762427.339624679
282,20.07142857142857,2016739.2727917319,2175542.804130608,2831831.0158080226,,,2350493.0714052324,,,2542053.001288822,2255917.9666962465,3016602.8067561174,2624107.857277026
283,20.142857142857142,,,,,,2247267.139793708,,,,,2932719.1383109135,2849844.4749442856
284,20.21428571428571,2222404.6357820462,,2806171.416368475,2186295.5482190917,,2348236.8156697196,,1967003.30637794,,,2636930.2376044425,
285,20.285714285714285,2113455.7924690885,,2753461.724411587,,,,,,2360485.8009953713,,3065884.6070966204,
286,20.357142857142858,2119210.933881601,,2828299.4285571636,,,2324136.1948442096,,,2547564.517265079,,2710624.778917976,
287,20.428571428571427,2074489.5557600488,,2800030.2920075227,,,,,,,,3094614.9896790525,
288,20.5,2075369.7824014882,,,,,2354998.7548021516,,1934135.982439043,2505751.3091366147,,2993622.3277283227,2645959.181454975
289,20.57142857142857,,,2842295.965220456,,,,,1934135.982439043,2505751.3091366147,,2724006.709181993,
290,20.642857142857142,2280191.9236497525,,,,,2374755.2614365895,,,2535159.7976127625,,2726407.3627598174,
291,20.71428571428571,2222461.791237679,,2838420.15239094,,,2180227.621238492,,,,2186269.665151074,2721650.130693964,
292,20.785714285714285,2008021.696146057,,2784471.6882697707,,,,,,2534054.096115795,2186895.6335696145,3166234.613939364,
293,20.857142857142858,2018210.330869982,2399314.554709187,2667966.7342761066,2243051.4656277183,,2257580.0996328713,,,,,2654166.056407614,
294,20.928571428571427,2124177.6714515816,2655947.7257414097,,2189253.277458706,,2050221.8588134279,,,2376528.014683873,,3125558.818822485,2775081.6531679
295,21.0,2223814.006789979,2595088.0933903945,,2251609.440923363,,2215273.997880648,,,2486487.9047070476,,2948761.0137596563,
296,21.07142857142857,1996722.42893173,2406866.5581110013,,,,2062551.1886157752,,1943733.4971247118,2525032.323915824,,3314826.9619380566,2842117.9770575603
297,21.142857142857142,2188761.052886473,,,,,2232475.465258716,,,2463056.4449407854,,3181122.2166804727,2636483.4781872546
298,21.21428571428571,1902300.4610540492,2249730.828376218,,,,2347859.1142585133,,,2550215.7507346096,,2922653.4073390923,2820205.9838137547
299,21.285714285714285,1812730.9197145242,2221398.838866445,,,,2236530.129972537,,,2365382.545230964,,3269249.4258825434,2844448.7755126725
300,21.357142857142858,1779774.2481771589,2266768.9321564226,,,,2232154.9806777444,,,,2150110.7617566204,2723650.9941586903,
301,21.428571428571427,2082236.4565942604,2236301.715905978,2848275.6056532804,2181061.3857855694,,2379969.3112719012,,1928127.2060096553,2435236.850345866,,2942933.2013807986,2689357.8899991955
302,21.5,,2250312.2738037673,2712444.5838148855,,,2323310.991323538,,1861963.7371169627,2519047.308295904,,2789163.2771592424,2782532.450849443
303,21.57142857142857,2109453.6624914226,2248574.1802973463,,,,2315471.5505920122,,,2337533.8901226735,,2958205.9263653453,2818575.299271137
304,21.642857142857142,2145249.3271913184,2547892.237649934,,,,,,,,,2580543.9246133296,2743345.0946087865
305,21.71428571428571,2166836.598461396,2560011.6216272544,2677662.37763837,2254716.9252308477,,2371288.071692173,,,2582238.357735534,,2946166.1000614758,2622281.3150525033
306,21.785714285714285,,2420735.2320206338,,,,2182541.3315866813,,,2436763.2987712044,,3317080.2231019605,
307,21.857142857142858,2296407.516765111,2652049.4576916997,,,,2342295.375653781,,,2489962.1167974863,,2739804.2802677965,
308,21.928571428571427,2275974.4767330964,2696141.1953723803,,,,2290177.794100465,,,,,2883395.5742502264,2647897.9150671633
309,22.0,2240523.516580489,,2806184.825064041,,,2323514.8474155935,,,,,3153134.160974071,2853729.1615978545
310,22.07142857142857,2055755.3915904474,2549644.4053988955,,,,2269065.3440303355,,,2526415.16303463,,3196559.578944549,
311,22.142857142857142,2251441.2885270817,2513594.7158749774,,,,2247989.3095948384,,,2396573.2209865437,,2948514.428979188,2784929.2756090155
312,22.21428571428571,2169784.944565758,2342042.905415769,,2197068.4013699233,,2280999.5073691173,,,,,2918765.463024762,2689686.7529987725
313,22.285714285714285,,2277914.168311515,,,,2306895.7837239555,,,2350231.780990379,,2946359.553373194,2724566.907735885
314,22.357142857142858,,,,,,2293024.7261687745,,,2534738.0413076985,,,
315,22.428571428571427,,,,,,,,,,,3089102.039200374,2715916.8842818895
316,22.5,2259202.777066588,,,,,2235266.178252745,,,2584639.7815788975,,3093438.6933207535,
317,22.57142857142857,2144289.79266018,,,2173740.600709702,,2395580.865589169,,,2566067.306438243,,3284024.8841637303,
318,22.642857142857142,,,,,,2339864.8306087367,,,2310805.5765601005,,3094557.6475539776,2668126.652051124
319,22.71428571428571,,2167793.5092389705,2703848.3676077137,2232818.20060307,,2309986.2382460665,,,,2241138.184979941,2915247.1837483244,
320,22.785714285714285,2271389.57050978,2109890.6597106187,,,,2190051.8056018376,,,,2235536.975227224,2697449.2225819137,
321,22.85714285714285,2161726.4541561827,2296958.2650056644,2669935.1243087696,,,2188566.1494433144,,,,,3226152.7186033074,2845548.1230539223
322,22.928571428571427,,2270180.9341061413,2633186.9669007384,,,2329142.95800793,,,,2239960.274920362,3196211.7535766424,2846865.201711685
323,23.0,2277874.7469911184,,2751908.021097047,1994979.9693978264,,2327883.700875595,,,,,3041786.358593034,2792909.5154238595
324,23.07142857142857,2252116.816699124,2668941.959244837,2730847.0870851576,1990668.187057557,,2267927.2783052665,,,,,2891714.3685663547,2729602.00793407
325,23.142857142857142,2252116.816699124,,,,,2317921.3365297136,,,,2189676.8918800093,3196270.9164886484,2670008.283252932
326,23.21428571428571,2221598.2050952865,,2766381.108869201,,,2343948.8981425986,,,,,3165182.9629489603,
327,23.285714285714285,2221598.2050952865,2363487.6876710737,2726041.3533830936,,,2190860.106281886,,,,2230530.162044621,2879019.40442083,2750995.1895918455
328,23.35714285714285,,2632311.2190385805,2723159.2308953125,,,,,,,,3001960.249192885,2541506.4773843414
329,23.428571428571427,,,2816869.54031396,,,2229856.728179179,,,2569783.4823227366,,3138025.330248243,2827813.5936768916
330,23.5,,,2623039.0684623895,,,2287267.334100451,,,2529606.5921109477,,3133107.726342865,
331,23.57142857142857,,2531150.0922528803,2740685.2084121937,,,2216672.716167856,,,,,2612349.3325282787,2722132.3065351914
332,23.642857142857142,,2674101.627240106,,,,2161084.4234369346,,,2233968.301119368,,2784713.781545032,2830232.885939079
333,23.71428571428571,,2507144.5723103406,2621272.872872638,2077364.57929011,,2173182.9399860376,,,2407627.1757778125,2187797.5449416223,2674946.9844841687,
334,23.785714285714285,,,,,,2165608.487518459,,,2315402.1593725476,,2759974.90270393,2488541.3385230657
335,23.85714285714285,2252469.29799943,2493884.461610087,2748743.438362212,2165200.0755689354,,2138364.464363717,,,2443791.48813786,,3284961.7796219434,2746992.7228322052
336,23.928571428571427,2018950.3014591604,2350938.845567879,,,2570064.514944354,2354498.8299594237,,,2562333.6013915665,,2779735.134488703,2784594.1984974174
337,24.0,2220251.7903835443,2359421.9765625712,2585595.6478151716,2152532.8263108917,2197493.0170030026,2333621.287731166,,,2375374.435717503,,3109868.1749294074,
338,24.07142857142857,2044472.4241727204,2307962.480688985,2728820.920220442,,2291124.908345084,2310204.5875591733,,,,,,
339,24.142857142857142,2257824.3601622847,2237049.9298879197,,2181105.6868063845,2247596.671033907,2390987.204110424,,,,,3205461.57727499,
340,24.21428571428571,1989349.692412851,2349182.0151313012,,2048592.1077224524,2170894.8850461864,2389085.5646332162,,,,,3213782.02094857,
341,24.285714285714285,2147305.8859914485,2297510.0757738384,2678280.62762534,,,2234044.235443058,,,2575524.754366828,,3010114.893098894,
342,24.35714285714285,,2354583.1380991363,2657460.825704186,,,2342058.6157067986,,,,,3206281.799214822,2763254.9990294804
343,24.428571428571427,2012729.816504595,2359995.60066968,2629666.131348918,,,,,,,2191925.880233385,2953777.6128818523,2682294.150872434
344,24.5,2273052.8770383876,2366266.9248628705,,,,,,,,2094759.7308447727,2835400.801369094,2712346.1388700707
345,24.57142857142857,2227119.828023411,,,,,2307472.844228699,,,,2251322.341504129,3175691.9726905846,
346,24.642857142857142,2205111.4306053817,2575278.969876359,2734780.3951771217,,,2380743.8775664275,,,2387321.047605012,,3007242.756235876,
347,24.71428571428571,2109926.5665126382,2271649.71894109,2653577.0533066606,2055937.2898514636,,,,,2426997.2333898344,2185667.951725708,2990453.8953541187,
348,24.785714285714285,1999898.644983577,2476326.4199935873,,2017965.993003233,,2310327.7075321823,,,,,2930528.976874137,2797727.8892737594
349,24.85714285714285,1961360.494212784,2484721.1406879677,2847370.054704957,,,2336059.6616025763,,,,,3063988.903666559,2753520.6195748383
350,24.928571428571427,2134352.169481859,2624414.4341398464,2847178.982335346,,,2322948.919366507,,,2584362.3091888167,,3219147.69170383,2573606.6131792036
351,25.0,,2487485.6835649423,,,,2308681.304872509,,,2425658.9751045015,,3028818.5889779627,
352,25.07142857142857,2144360.667897059,,,,,,,,,,2737261.476369741,2692661.980849919
353,25.142857142857142,2293041.0146828177,2437589.6159035526,,,,,,,2438124.773466575,,2878968.782887403,2586596.1852660836
354,25.21428571428571,,2430381.5562165333,,,,2357220.894388849,,,2533414.0565282404,,3059879.9445993993,2545393.9863041006
355,25.285714285714285,2279037.537611236,2277786.604120332,,,,,,,2271441.4669661154,,2941146.5864025573,
356,25.35714285714285,,2270413.715521312,2675376.070598544,,,2359177.130129168,,,2540745.7751921522,,3138377.9916303633,2837031.3130360018
357,25.428571428571427,,2270413.715521312,2592506.359593156,,,2272225.3250527265,,,2498300.6136101144,,3149190.020672998,2822562.2396560404
358,25.5,,2343472.898752931,,,,2287358.3355072653,,,2445681.011627044,,3262801.7914236705,2785480.5209862436
359,25.57142857142857,,2284222.0751006254,2623492.5185860833,,,,,,2299199.0424621874,,2945678.904940267,2751963.4611594514
360,25.642857142857142,,2508528.671790826,,,,2306920.810903104,,,2378484.306472917,,2858963.244869335,
361,25.71428571428571,,2314885.9026274676,,,,2238624.105708019,,,2562786.1459406307,,2898299.9317124323,2828114.8240717836
362,25.785714285714285,,2434406.4543078756,2792498.1457571117,,,,,,2545207.555759927,,3256968.170350803,
363,25.85714285714285,2144011.2388862753,2313793.1602328923,2848016.997265442,,,,,,2481195.1418876247,,3075748.6015974004,2830959.7722395617
364,25.928571428571427,2300365.179639995,2421040.1102121207,,,,2170151.133697301,,,2405199.129994375,2258104.8526752815,3151451.977580478,2814948.923968426
365,26.0,,2436142.6021042815,2813601.850419882,,,2149922.9927035756,,,2506966.5526405405,,3123402.6901023514,2678784.4309817646
366,26.07142857142857,,2392145.5189660075,,,,2160991.7674084273,,,,,3078552.8522422244,
367,26.142857142857142,2269470.8863457507,2438663.198492249,,,,2054335.2363705484,,,2552364.703048189,2211936.818209683,2889659.760547786,
368,26.21428571428571,2257775.203031105,2312291.0933525697,,,,2269208.372785769,,,,,3022284.9616831183,
369,26.285714285714285,2230846.560935446,2380652.793096434,2842675.728173192,1974448.8354373453,,2262902.666095794,,,2531222.144506577,,2804062.2442398183,2842552.9618280684
370,26.35714285714285,,2502561.7599828397,2640799.393580864,,,2337431.168677239,,,2572673.008865296,,2976754.686222687,
371,26.428571428571427,,2564464.426122105,2717436.8442947236,,,2279201.3172191107,,,,,3282049.6781975287,2643477.0511136726
372,26.5,,2290682.866084666,2805360.8632718297,,,2330605.5659239846,,,,,2950322.5241390676,
373,26.57142857142857,,2193313.3424277212,2719738.021476684,,,2342791.309921534,,,2364662.6084230756,,,
374,26.642857142857142,,2335160.7985909865,2813320.1495907246,,,2344734.371288174,,,,,3018250.4871942103,2755240.439817379
375,26.71428571428571,,2269487.181779074,2755385.1488596164,,,2224551.7745798533,,,2589233.3198619676,,2759390.213908104,2721374.7612252934
376,26.785714285714285,,2492906.6186224585,2550484.8135082,,,2320048.8906434905,,,2470152.140318537,,2762699.6728624455,2741655.9342198893
377,26.85714285714285,2207672.8069681567,2486482.721492669,2737288.713644005,2251215.4171199193,,2258070.9780047056,,,2487207.4165411517,,2658878.42450512,
378,26.928571428571427,2114837.7070384184,2605919.4709172314,,,,2146190.061769112,,,2478829.6648205225,,3169332.69721732,
379,27.0,2065605.1060037375,2268223.01763191,2553237.0971966903,,,2393180.5379073587,,,2388344.741717822,,2998246.010204067,
380,27.07142857142857,2028035.2123398257,2513528.398920203,,,,,,,2277446.007460664,,3023181.636385337,
381,27.142857142857142,2028035.2123398257,2273062.8959266683,,2195557.610281864,,2363971.6018867455,2397908.1228902484,,2216787.7238112735,,3058283.893240298,2803866.9373100046
382,27.21428571428571,,2514361.2895968067,,,,2215087.6394711765,2589876.2041333537,,2362111.4296769835,,2835724.1254566927,2694287.058661155
383,27.285714285714285,,2551660.973931092,,,,2286911.6354863914,2687403.807344651,,2578223.1164968237,,3031230.09285956,2848819.405339261
384,27.35714285714285,2135509.1648551538,,,,,2274555.207555199,2722951.269495822,,,,2997497.954171665,2805606.86171846
385,27.428571428571427,,2415389.547447937,,2107493.398590898,,2219999.0305515663,2763679.4879089883,,2454077.9794383678,2160728.662029277,3292662.953897688,2754615.7060712827
386,27.5,,2515595.4212306975,,2089197.7302508885,2499166.051869855,2252849.314855423,2548874.837598532,,2398234.674517264,2224938.2165104593,2936167.3156603393,
387,27.57142857142857,2259173.199487729,2351654.552183428,,2172195.8073560707,,2301161.715568462,,,2283026.9274119665,,2958039.294910696,
388,27.642857142857142,2211685.23428403,2250466.1541905156,,2226479.7245377856,,2323609.4214270622,,,2579592.4717184114,,3003304.46711111,
389,27.71428571428571,,2550820.857006154,2670171.766001329,2129606.2770951074,2255824.3458002512,2254369.1320716934,,,2479246.285166878,,3019880.37227084,2792111.3161632568
390,27.785714285714285,2247276.1322276583,2446209.198447735,2726073.7544625807,2001889.3696544857,,2315749.0666811257,,,2382215.1584871714,,2926833.483569447,
391,27.85714285714285,2166451.912321868,2302553.206579153,,,,2258368.2845102106,2634095.772479586,,2579587.201956258,,3093303.4133295864,
392,27.928571428571427,,2624127.3511957033,2792164.8460871913,,,2154249.09646526,,,2490184.231617185,,3001033.0424647736,2764331.3580451016
393,28.0,,2524374.259891173,2787334.6520011905,2061539.5992194223,,2221829.596231707,,,2307946.6341156606,,2907661.212054009,
