Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3
3626,258.9285714285714,2480164.809239352,2896919.68073421,2441827.61982584,2169889.9424291085,2244481.2661472987,,,2617488.625056656,2510136.69425421,2865747.3611976546,3286483.077125349,2667676.8005997413,3159376.9098098357,3079554.8722841037,2995150.191280565,2975637.787330078,2646765.15471853,2660891.0283715427,
3627,259.0,,3118116.0604510186,2436046.70348546,2094607.9818516714,2388224.9887299007,1729743.0452616666,,2340141.4022194776,2365420.119870035,3047687.226275901,3424707.4492425174,3261344.777499887,3152957.4059289396,3278570.303702381,2998924.3162286966,3124514.973905285,2606313.883478156,2720183.517271379,
3628,259.07142857142856,,2872188.8723127428,2534505.9432202494,1835645.0960421385,2681952.134085306,,,2513097.380510807,,2901237.1649848493,3327448.1958161746,3362323.9683026946,3356975.764797701,,3088630.732337259,3233592.695824643,2741649.327637102,2596405.1614179257,2218340.321000876
3629,259.1428571428571,,2694348.1331279054,2586196.672065525,1871484.842859284,2501317.29186653,,,2350297.912314348,,2841325.1610897738,3171579.977936815,2901675.96636149,3240622.2664086926,,2858801.1893024202,3074554.472728451,2766650.6292807306,2704807.066880308,2222916.362925161
3630,259.2142857142857,2421080.3478490943,2926073.728976029,2609988.981851426,1869108.2976740089,2242122.8883297523,,,2291799.112815133,,2924469.0989065394,3155117.600718715,,3224631.1401295722,,2858801.1893024202,3001579.9452440026,2461102.292975753,2662894.8110607923,2376889.7527504326
3631,259.2857142857143,2513564.0188064417,3049049.773176818,2519310.135926825,2071791.163882092,2234496.213498707,1953107.2874724593,,2324906.9797948897,2424473.695578854,2823973.357547093,3159039.543297307,3328656.506292107,3068316.4169564745,,2750552.4855174697,2819046.5630328036,2727314.7330831606,2722997.3967912286,
3632,259.35714285714283,2359293.732159904,,2489147.6181108225,2076224.8136421975,2107676.0226293094,1809164.8454685237,,2304662.577560489,2382472.70303192,2784518.8298945534,3332197.5286369603,2912291.8313720333,3115787.903643344,3076577.0307977805,2750552.4855174697,2899373.6312830206,2747389.1164984503,2739682.2932770336,2365734.58517065
3633,259.4285714285714,,3003283.285609001,2459682.2588175694,2270476.121014445,2461189.309172591,,,2457959.4791890224,2365931.3884738204,2745871.738064994,3334048.354087224,3189851.987590204,3183489.107065871,3337708.791753542,2696963.7632166226,3054374.5102065573,2564294.6520355926,2565743.8805867634,
3634,259.5,2518803.2359948517,2908470.1009503044,2623238.760624864,2378045.0976485834,2057156.1945533738,,2432644.0221910183,2496628.035553488,2355583.9967626757,2577725.410296391,3255955.6970619885,3210757.7563397675,3216284.7607397013,,2696963.7632166226,3127406.9957097196,2689062.724738887,2604313.9005797203,2269715.809127369
3635,259.57142857142856,2616603.901172749,2904682.765060586,,2319884.168447622,2172336.1892026886,,2415632.10638599,2320854.8944997843,2350053.13339572,2845477.8381035663,3286965.7056442215,3308495.757493135,3375135.5536571797,,,3197803.4637261,2518082.0623345044,2608989.5323575,2340005.862548088
3636,259.6428571428571,2524087.6746783718,3225602.038590277,2435079.5068219937,,2165649.0235041417,1732621.5691810024,2606250.6682413346,2308653.9013559953,2350053.13339572,3023714.5565676824,3091211.889074827,2934601.9989275993,3251850.647566523,,,2921825.927943058,2595571.3341433886,2508070.6512435507,2584067.7663172167
3637,259.7142857142857,2381646.070241277,3192140.161744128,2403829.9789335774,,2355384.027040383,,2573015.7047924297,2497379.015883332,2312098.889774086,3010114.8308165944,3311502.9569688123,2737205.2463622685,3265942.631076168,,,3127041.672592042,2453741.614195707,2727096.684494093,2583145.542013595
3638,259.7857142857143,2262144.2775165495,,,1939507.2656702462,2109006.884371823,,2561827.0275097922,2430898.3519885535,2172710.9011485893,,3224945.3321125354,3015982.5963473585,3183206.5477206646,,,2928944.6279051756,2728286.8828482907,2742038.88968709,2960143.6863497733
3639,259.85714285714283,,3148270.9884835025,2253587.0953192795,,2305657.8218448106,,2631258.8858640366,2386091.8691812833,2107859.691414079,2947765.177344621,3224945.3321125354,3075110.2404468604,3155355.6373362686,,,2857861.5513732582,2738734.747879804,2664821.2321732985,2699557.1128099244
3640,259.9285714285714,2555970.2916925526,3085718.3897181917,2179717.849696983,2305976.602032038,2316184.691762408,1622653.4263410405,2557196.9418804985,2600158.199182949,2172576.4824665096,2986529.97999817,3063733.818999594,2960227.936472053,3217379.2037939425,,,3175482.5455096485,2627948.733626941,2620888.4421988777,
3641,260.0,2538359.7151554422,3247112.5229534693,2545069.435203001,2311849.0025073406,2259112.2524802755,,2636652.942789399,2596628.154809304,2082234.495371138,2951990.9281416377,3227322.1200830196,,3262569.251830047,,,3125941.465480767,2397947.8141441434,2650570.5492746118,2127171.0850742687
3642,260.07142857142856,2372586.4518789053,2949583.1088323384,,2320897.850427595,2010159.109947658,,2662806.9424571283,2720611.8070765547,2045419.6609994345,2991880.953835683,3295553.494909321,,3269151.493373031,,,2854602.102507325,2701750.2491176473,2583673.48854945,
3643,260.1428571428571,,3082900.233621011,2439180.697948074,2126243.4509902457,2145216.3126354236,,2690372.6802919367,2260731.8841967587,1881481.9299481278,2985909.613028016,3259349.0827111737,,3373052.6278373795,,3169025.8750809925,2767666.987472884,2321682.228746904,2555117.6136871157,
3644,260.2142857142857,2348722.9790828563,3157050.5854159556,,,1959947.012538073,1937751.1172385113,2730723.8105953657,2471676.416049895,1813602.3199698767,2980748.826558544,3260683.930711138,,3222936.8554826225,,2968251.9821966887,3277209.8762567695,2407575.0937426896,2694478.4071275676,
3645,260.2857142857143,2440465.069526477,3205331.86917813,2214217.570231296,2434795.7409742945,2297253.384871444,,2566547.1673137583,2564543.242839593,1941869.9576298122,2889314.2768425834,3171851.507741216,,3285103.442203742,,3022021.857364394,3021031.7087636427,2830695.0755026806,2623991.7795758466,2655052.5887215817
3646,260.35714285714283,,3146363.5391563536,2387900.444004973,2250970.7061053333,2352671.0374020655,,2474717.0818868536,2445141.076142728,,2825042.308970287,3218700.3970877654,2951568.6523941015,3236443.460544119,,2863593.301137371,3178299.3837732268,2514430.8729392486,2711986.291107941,2441274.2779794647
3647,260.4285714285714,,3206754.0706626414,,2315992.368731789,2319033.4367261664,,2437025.377041132,2385213.6622511293,,2933170.577256747,3297609.888429865,2825507.7914306577,3133147.5455444767,,3228275.691272761,3070562.0790053825,2299415.481497289,2693305.700551269,2683875.9476669272
3648,260.5,2641104.9689167636,3193066.2429009913,,2316465.399739049,2246745.741099169,,2418767.1365562906,2750698.565960139,,3040660.3949421197,3165364.879443338,3134885.7212622967,3322243.906184136,,2889523.0851128018,3024151.134562802,2371646.0518797524,2512818.691988831,2808923.1644053664
3649,260.57142857142856,,3229897.508864182,2425874.934959243,2152273.378665325,2297862.691908516,2072915.6672679405,2418767.1365562906,2417599.0695042857,,3064926.992100199,3135612.028242763,3033138.9354308713,3340735.6851767926,,3021100.18052026,3093785.9549178593,2688077.0878828466,2455968.9558985773,
3650,260.6428571428571,,2902262.3059087214,2270447.4498664616,2325036.835108255,2147974.8908281145,1854944.8249946462,2418767.1365562906,2441585.050937498,,2984920.0492815888,3294825.035730404,3242697.3261489556,3118759.0707246,,2992687.728755662,3154221.5152414003,2386864.973841244,2671497.556297535,
3651,260.7142857142857,,2781588.10279841,,2404135.1562344674,2356711.447358081,1593612.9405253408,,2335799.4875458437,,2901743.90773999,3237421.7841001768,2972114.612149494,3217321.8150796555,,2917452.4013814125,3075473.3182644043,2422932.7279553427,2534989.4110826766,
3652,260.7857142857143,,2821783.180914843,2388120.130212062,2429421.389098543,2260403.7812659186,1921360.1685163619,,2514028.988622963,,2697191.165815318,3379864.3596600923,2972093.0656981175,3269686.9332989547,,2929158.056435359,3062389.4117097603,2707784.6497660833,2704369.7329545794,
3653,260.85714285714283,,3067573.6831311127,,2256323.0201397124,2307668.398987297,1924274.8414912953,,2603701.116851618,,2755964.1286291042,3303414.401517731,2939612.6912293383,3441955.1005789633,,3231227.3215097673,3357958.225961623,2560726.3978895834,2528607.516221623,
3654,260.9285714285714,,3316550.304382235,,2465622.1464174935,2532933.3008833714,2000424.8084468374,,2419570.1437739204,,2868594.348503018,3227704.415056884,2809040.039630517,3232417.270969134,,,3101928.2744065365,2553548.8071294655,2479886.709518467,2532987.520012304
3655,261.0,,3335662.389039974,2375107.1662842077,2222914.8673565187,2198662.303203242,,,2517740.513556289,,2812833.3222532156,3268002.5657240297,3095132.179585672,3109571.591682296,,3102819.0314004985,3130173.339095022,2629129.5491302335,2788523.144172932,2503324.009585087
3656,261.07142857142856,,3166381.2198476978,2386182.663162571,,2376650.402319676,1905695.0362917688,,2652930.9297138853,,2815869.4141017394,3323381.7970946063,3009968.1721340055,3314358.3577672336,,3016546.8797878847,3234018.8631948256,,2699869.8564572,2543144.8093472053
3657,261.1428571428571,,2933924.1436174777,,1983260.250556966,2421157.086374326,1871622.151434949,,2314360.024629021,,2912299.8286862294,3344644.5840160996,2745594.7912372807,3019827.6175615485,,2876047.9180890117,2969031.7610986927,2849450.4414816606,2619036.360196406,2726699.807956661
3658,261.2142857142857,2683045.2694199746,2864444.9383409084,,2237786.812758166,2198756.241384153,1836544.1263074891,,2479159.6639155345,,2885166.7600466977,3154948.077965303,,3171217.6829207884,,3159837.6601751293,3009645.0756322755,2906194.656698613,2628881.8788892995,2368950.347712693
3659,261.2857142857143,2276053.980058807,2872052.599813506,,2316596.593207568,2444053.621299605,1637523.3083293217,,2464654.133863293,,3047497.404013344,3264613.082318362,,3464632.394475356,,3078688.046217518,2983057.094303517,2764662.7190379105,2570737.7619518703,1857623.602304493
3660,261.35714285714283,2244105.7661871277,2872440.094786774,,2413411.111410655,2260701.7135166046,,2466455.501732985,2624985.556286652,,2922248.7375893933,3211250.7711280533,,3137016.495229372,,3211915.395889385,3090017.9966793936,2415816.871746251,2612051.2992384317,
3661,261.4285714285714,,3056508.930371076,2433069.5139442035,2355474.1967696953,2241158.030020577,,2507447.9429771295,2408268.5351300016,,2940509.7235172484,3451964.997448192,,3151999.8506308547,,3017726.8822718384,3115994.371061505,2307788.3665729202,2729344.3327596076,
3662,261.5,,3190723.381353147,2422124.5760020115,2360176.847386094,2352818.508686167,,2663767.281738437,2644837.4750812114,,2893130.4611711283,3147809.397689222,,3092134.693988266,,3164405.7848918997,3154718.1581336833,2278856.8499325556,2708267.1245677904,
3663,261.57142857142856,,3236486.9992607706,2504730.543030468,,2286716.934456694,,2523687.8036042494,2367370.434312372,,3013982.195448254,3163625.7783637014,,3181302.634093847,,3211106.237064628,3128358.455388065,2467635.7337611374,2593256.5974628986,
3664,261.6428571428571,,2963963.3634099253,2560705.152954111,2081759.87879559,2312357.420374952,,2673146.8740014685,2669034.5165150412,,2834559.546852364,3343122.905173185,2884784.8359544477,3170550.2784112957,,2811806.0490038455,3095569.048766755,2691349.643512124,2594477.0627292003,2439807.7709535286
3665,261.7142857142857,2182527.1350698536,3154033.441822421,,2426101.7760931607,2433860.86699683,,2462626.3850853387,2551642.2334181457,,2978468.8806513534,3230244.4180178805,,3264869.549472338,,2947805.23238182,2907965.5775056155,2601886.9236799846,2576390.772421764,2477882.171344123
3666,261.7857142857143,,3144558.926771321,2315659.9171718378,2320511.0096687535,2186443.967959433,,2491075.480652308,2593938.825917795,,2916316.6338251466,3196254.9876780044,,3202011.295524887,,3099148.5043390407,3001253.150291563,2730568.8492289674,2406721.1998679717,2561921.713246115
3667,261.85714285714283,2315691.663318848,3004380.263528002,2266834.87945447,2340687.77968786,2395484.7888809578,,2533948.7896994953,2453510.643812767,,,3176892.2150967754,,2949754.2744028927,,2997642.2327540773,2948273.8239930575,2819554.2387735685,2514483.695238445,2814995.9142772006
3668,261.9285714285714,,2843824.3249398624,2244449.9993439307,2241912.255951263,2321698.8789860806,,2547507.2692067157,2507922.7995290267,,2967411.2005143785,3123593.4524601502,,3025724.6350807697,,3317864.03593845,3074152.9039362776,2816602.0720707756,2597193.751960082,
3669,262.0,2379620.4656190616,3010514.710519944,2494899.1490598093,2457059.6609758306,2410676.948031757,,2643751.4268891835,2514212.6512813573,,2891237.9186941464,3372099.4233008795,2871626.7596059307,3105763.4182598824,,2998161.174223857,3068599.590628078,2646698.2185774078,2580784.5023202044,
3670,262.07142857142856,,,,2452462.7366357516,2372324.4981760182,1600715.3437961428,2615062.2092790445,2362984.147233575,,2969216.684692292,3284754.113700162,,3161635.8115834626,,,2891041.273788585,2786439.9582470907,2677899.39732948,
3671,262.1428571428571,,3252307.444786813,2518474.0625508637,,2038338.9988121963,1938920.4650078835,2554402.766340442,2674319.4197636074,,2817550.0754799615,3125433.7928099227,,3308561.8788001384,,,2953783.3322917046,2537485.95468266,2520198.125858645,1958685.8536229872
3672,262.2142857142857,2737112.9584962167,3125718.9209941984,2706410.792530866,2301657.646624692,2174676.6234789374,2233659.755625288,2676095.861625864,2603381.6832230445,,2810045.5135249775,3338041.516561946,2986952.445658569,3241902.795119601,,3012780.13698718,3077237.6461681877,2702843.380332069,2515376.866667326,1969214.737527605
3673,262.2857142857143,,3003082.726717967,2652448.5784063386,2556292.805582312,2381002.8668888453,2212149.5343171675,2405685.711993726,2539595.9182249485,,2903198.775473759,3197877.6729449993,2914632.5893227495,3011838.305942141,,2846770.8962920983,3039578.0120256343,2742991.0202332926,2534772.23606424,
3674,262.35714285714283,,3057752.7737810086,2589566.4637363805,2513653.783445836,2411139.196469817,2207718.2209450244,2698310.7628842387,2806529.0636544167,,3022840.820850672,3363019.1041561067,2788415.225811382,3188995.3854116104,,,2953270.579327731,2393113.1147593632,2659646.5606262293,
3675,262.4285714285714,,2868686.274283322,2797379.8918722575,2261711.675380247,2039048.4043446046,2269068.831338698,2419487.9840296716,2505930.046132659,,2907422.2184239426,3222754.4604918337,2916662.0584839145,3180079.667596046,,,2995471.1357427887,2571020.9946191385,2675652.7978135147,
3676,262.5,2261929.0468526515,3015868.3814701703,2534533.677016053,2256365.6530864825,2306027.565775661,2360444.902366145,2562035.8539376557,2432863.4184367624,,3034189.846847732,3408775.3667420195,2866647.333039415,2992875.0382317333,,3064805.870112998,2984168.213676443,2512892.437672187,2579920.96407551,
3677,262.57142857142856,,2695710.006899063,2487137.1040296955,2007192.2066233326,2062029.687794942,2231434.4429999744,2482762.8192986986,2356985.114606961,,2916164.3830055366,3286381.9276379407,2918585.5764481076,3078204.7719959286,,3279553.6615015995,3114549.694181657,2628594.8850355954,2568706.103784263,2445700.0520658637
3678,262.6428571428571,2473581.6305732518,2952445.628639976,2446907.4694786784,,2519467.6251251856,2233937.77840324,2475808.4648908484,2613271.28023365,,2859962.344095639,3281794.74848803,,2973042.596720844,,,3000957.023243819,2662077.956321491,2543397.511491991,2543010.2591153244
3679,262.7142857142857,2465149.9793263166,3064890.8583412385,,,2340364.3652160782,1879389.8529375384,2676818.846335378,2421173.676816959,,2746952.1720747068,3217634.237410956,,3143654.0615667077,3084059.8519451767,3293007.499521154,2972959.446808721,2575846.9577302868,2467318.3387322184,2458657.614674269
