Frame,Time,0001_1,0001_2,0001_3,0001_4,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3,0007_1,0007_2,0007_3
5949,424.8571428571428,2300331.1324401777,2593731.3909942103,3014105.8344958755,3121185.3383991914,2029208.020967308,2457140.265484092,,2584449.364213028,2476279.858375802,,2916593.0779235107,2246007.552744926,2970765.1934932787,,3253612.398742348,2767065.258617572,2609299.380212168,2323797.28997372,3029646.897014511,,3378919.1254396196
5950,424.9285714285714,2365919.917903111,2507605.9494185233,2922686.46986213,2832860.8365981956,1923588.3144405652,2470198.783430098,,2541321.7752397167,,,2739033.758150801,2437872.270654782,3326420.379929623,,3154539.341266229,2568855.350232006,2672230.3154315236,2331990.0176297477,,2940141.504937224,3396631.8796391906
5951,425.0,2241289.6947318725,,3010200.5355753517,2577616.4277320304,,2244727.5357706607,,,2675837.537235025,,2876570.724621279,2380165.3264983706,3152213.5860239,,2925377.128862156,,2534202.84015698,2436111.4164618207,3244642.3835680173,3140668.501969174,3319028.4294042075
5952,425.07142857142856,2302009.8476928314,,2749355.756851817,2812594.8592623207,2095777.8510668853,2192674.9505512626,,,2712039.8109700875,,,2409015.370677131,2901702.473971031,3080031.4636186366,3247637.3026527204,,2447811.5846941187,2564936.653805628,3492363.3089069165,2973274.396546739,3435309.95598842
5953,425.1428571428571,2287428.2765163793,2530975.517413122,3038532.6001402317,2842597.252747668,2207023.0258109956,2278631.562781079,,2343682.206370336,2292001.7590578385,,3021747.4129209565,2389815.4557296494,3086295.043896969,,3267768.4659151663,,2783504.773760559,2449545.9034387507,3172414.025179376,3204757.3921821797,3511345.8287611254
5954,425.21428571428567,2006902.3773294655,2458435.201003512,,2649640.1440447317,2298549.777680553,2321998.532587794,,2382346.5858715056,,,3098626.038414072,2397482.14599889,3092548.951353406,,3271984.3280007364,2725549.6346591674,2530139.378306483,2502520.466728478,3165549.955134612,3063981.7691927473,3444905.950082643
5955,425.2857142857143,2098683.6317813452,2412455.021632432,2756838.155698914,2987754.384910513,,2221052.030138705,,2395946.4587450298,,,2898142.857186889,2444184.138838156,2896836.55659647,,3109943.668567063,3094582.266612657,2733281.7384588853,2629493.9918001397,3021974.6491936822,3099885.107618481,3585494.184110786
5956,425.3571428571428,2258677.01523586,,2799639.383436566,2649086.822676945,,2354379.3575089662,,2558191.846928251,2292001.7590578385,,2916025.607420076,2485331.793067147,2828390.76490796,,3249057.2686916566,2906939.187216246,2778750.259996168,2425746.0658898586,2886465.02528957,2891673.417608745,3689642.3918892355
5957,425.4285714285714,2318722.623077219,,,2666782.3222583705,,2337298.9863636233,,2600978.6076145177,,,2873874.303295397,2535562.673740585,3464404.3298330856,,3119194.99754575,2799370.1542211254,2667103.8281510673,2358104.9102048385,2889207.480848633,2949023.019980365,3336905.9928059964
5958,425.5,2344822.1359333573,,3029670.1983554824,2721195.572942776,,2480341.3150291764,,2746221.992690565,2424865.8468965525,,2958850.831726207,2403055.8067812957,3181103.4398047873,,3165737.4984354437,2727238.1499966444,2600019.167982193,,3089482.2042995812,3087704.8417248167,3415306.652629895
5959,425.57142857142856,,,3059923.524853543,2608821.171553463,2284966.384552434,,1990846.2188500043,2518274.265137532,,,,2484915.096664298,3063107.481961582,,2892392.8146597045,,2665433.9664591383,2497417.063993733,3277430.250883019,3255443.2353117964,3316685.3086710717
5960,425.6428571428571,,2355149.0531653515,3121205.9564882065,3002958.2645269996,2313958.5433037113,2290553.187060069,1997189.7630308243,2448939.4733900614,,,,2435989.0431686356,2907477.617678112,3015885.2577339434,3353351.841415946,2860835.8334627836,2692492.1293765507,2505134.28567392,3145255.574643743,3365773.207140956,3335899.776091748
5961,425.71428571428567,2524527.745843591,2393003.8147230707,3007415.2110708626,2686233.319878052,1890262.0723880753,2365119.5606332337,1713595.6334583769,2566085.0849189116,,,3087200.018877366,2333995.8099256563,3564335.144725778,,3180277.1131294053,2803244.849474252,2583900.4896021,2477840.5399341234,,3220146.7051265202,3291224.361940358
5962,425.7857142857143,2491134.853910719,2510289.124462614,3098155.947415908,2849182.9232442505,2098430.3659154633,2234874.9872680516,2017110.099106831,2517126.9755866877,,,2786080.794590214,2415431.392879312,2968268.3509264984,,3012946.6353839417,2637593.52771413,2729223.7560717,2546676.2047654153,3110086.5108452216,3153327.842921196,3486783.8870471236
5963,425.8571428571428,2446001.157904648,2315493.2357747876,2939617.0490029166,2654790.1754768863,,2160053.6939206515,,2467844.93298732,,,2993469.483999326,2544018.188686731,3006358.585758844,,3068117.184804848,,2648415.3170312224,2349142.495289396,3214480.889293706,3276753.614391401,3638645.871508736
5964,425.9285714285714,2469416.953220113,2446659.2119797757,3039942.6944492073,2707184.6796684456,,2347519.6485188263,,2617637.4671296775,2687954.125391819,,2871683.8208863335,2343710.8844022425,2981817.911465302,3186946.7812844776,3403953.6656149877,2772530.818230534,2546300.2184653347,2593378.11927034,3133608.8892956935,3053732.2303917822,3362340.063284722
5965,426.0,2477004.2012987006,2324138.104578171,3022179.742751848,2787767.784707665,2311805.7825779747,2246087.699596581,2070438.9822151174,2591735.109769128,2257314.742091738,,3022506.9122229735,2373980.674564999,3210413.3995148237,,3103941.2799273245,2696150.238170273,2563932.3735094657,2480680.5180597627,3093241.6079257266,2909795.988290474,3326986.505495673
5966,426.07142857142856,2416576.443014349,,2859135.7444021227,2685008.8651963966,2219465.8064082223,2177797.5606834567,2211459.979192198,2373900.891194115,2416270.3434475963,,2912715.817347496,2516710.538002002,2926222.517767692,3267275.542346472,3384165.5093366443,2639451.000733123,2415637.8841294083,2420142.574473971,2968089.9295154884,3118761.958627981,3120604.653198904
5967,426.1428571428571,,2492535.76506194,3155512.8633977124,2618743.9582682624,2258953.605133073,2242756.041855675,2029388.9455850902,2420101.6173952785,2623701.308076689,,,2537740.7138220817,2731011.431677798,,3207198.327177991,,2348777.3591023907,2394789.7678196556,,3307636.006629146,
5968,426.21428571428567,2414210.862270533,,2850254.104840113,2541266.3322151606,2281245.3764806283,2261790.4385532946,2133480.654509057,2350260.4949632906,2873803.5221278477,,,2418468.8281515734,3110500.232023729,,3068954.365230737,,2615392.335932167,2403395.391238294,,3028655.8595135594,3633675.4294189904
5969,426.2857142857143,2331841.3703944627,,3044835.532752392,2701848.106220591,,2224581.864328633,,2375511.003972007,,,,2255272.8833295014,3263430.778567794,,3071594.6681235163,,2502275.614247705,2351448.9107741425,,3553884.8478402705,3460351.6305391383
5970,426.3571428571428,2215067.1312316176,,3018545.154200604,2789348.5349377384,,2222469.2515361384,,2413133.660447968,,,3041612.1344438884,2408671.773494185,3009185.743397098,,3138725.3739637705,,2473063.6595915053,2276801.568666612,2949240.3834331096,2889354.3938075104,3346884.4893820784
5971,426.4285714285714,2337446.285979469,,2859578.285949699,2594152.1705321493,,2282999.597705829,,2522905.0529163447,2584056.8908627746,,2823104.999490284,2399648.6589294244,2859516.8756773756,,3147107.265747097,,2503051.462701615,2550115.622793337,,3050525.3081102394,3277092.8023082935
5972,426.5,,,2968787.026536606,2789907.094919506,2155952.924525901,2476795.5519390265,1872889.5640144562,2430303.478250133,2737219.6455075373,,2791866.5591839505,2451123.553016951,2914328.3173055397,,3238993.7612397764,,2569085.8935457873,2225879.0100974245,3105292.5026659667,3101015.8208646416,3654148.033154166
5973,426.57142857142856,2288215.2894077506,,3014669.020189265,2789005.4183867173,2335372.8989226306,2382579.9246835643,2098460.1174471816,2388075.7121005193,2498861.7668595263,,2991329.6699396814,2367409.2922152258,3267892.349804063,,3109502.4163114587,,2553245.4411316123,2225879.0100974245,3230466.42256621,3541684.142541723,3678148.272741858
5974,426.6428571428571,2522826.4581134757,,3123773.5693139564,2845789.0549774943,2149693.7195093073,2120326.8204416633,1715517.1040932005,2493022.311619217,2650348.2487614234,,2545862.294859627,2315815.718989313,3285331.602377408,,3461694.9842032837,2605568.473334473,2463614.3930924693,,,3296536.984790855,3122120.5064362185
5975,426.71428571428567,2354516.4598291707,,,2610891.5447072266,2325765.8359808214,2021967.1228759831,2199381.6181840627,2424446.4635051377,,,,2400529.219814438,2867278.698605791,,3286795.564942568,,2407055.061777066,2573830.093719847,3153093.7235485087,3455492.380825928,3630263.765604635
5976,426.7857142857143,2248485.209301107,,,2700621.635073314,2158288.195727379,2263709.613512071,2140762.8537405035,2435025.120102258,,,3020853.7249405854,2373431.183557287,3000501.7117819022,,3202744.4189309366,,2344217.3362803846,2272497.054126362,,3230197.121423357,3469966.1038732575
5977,426.8571428571428,2362281.5807225024,,,2747114.9048876204,,2321444.5091564124,1987659.139337074,2432857.27669753,,,2931244.1501394664,2574604.500735868,3102374.5439506373,,3161294.447102967,,2344773.2811009907,2309373.890746672,3060448.437036552,3295613.770232673,3373398.8126227753
5978,426.9285714285714,2337488.24324172,,,2685540.3068703776,2322031.932224791,2203755.4680530666,2063499.704094655,2493011.1115710037,2542380.512668107,,2752474.889369844,2431373.2680906663,3146979.8062881664,,3225112.3536954573,,2379287.3702936443,2530983.620370234,3220590.358212183,3545364.447399938,3546522.711138738
5979,427.0,2383553.7547384384,2342261.0209707124,,2882789.7390217753,2198483.795206477,2361802.817096339,2082419.7122568511,2371237.4682688527,2226947.769509212,,2784927.3108828105,2367745.8452392984,3005295.1245989585,,3196878.1381368055,2655067.462456407,2526618.6625833227,2656455.6948835193,3436715.298402179,3102632.972307601,3380762.578553186
5980,427.07142857142856,2607450.4611567073,,3036462.024341635,2939168.9030182827,2030849.4728400912,2301256.4718239442,1956319.547800013,2495058.5991641656,2453335.907066366,,3034201.8568719737,2523156.9625348193,3072317.5965837464,,3216497.1576828915,,2467679.306789441,2488338.222176505,3279653.2657010336,3131917.1604259503,3547916.5224988433
5981,427.1428571428571,2635363.5259838547,,3130635.4871103144,2750086.2937959908,2319325.438682312,2239268.11665696,1798384.447956598,2640592.315008376,2741327.897183987,,,2265075.7866529366,,3305502.8678450864,3229326.953537607,,2312390.3498925273,2521170.673349477,3312077.735196756,2910901.682710921,3235640.37300434
5982,427.21428571428567,2461187.355702747,,2762537.2653181697,2881097.281853349,2207492.792420036,2443338.671287602,2049552.8870933892,2422766.0619179443,2674705.725963234,,,2338520.555225421,3017744.323939383,,3332049.5618124474,,2376207.999240084,2360715.2214299077,,3190385.306700089,3358217.565657075
5983,427.2857142857143,2360492.836857888,,2965741.1782398517,2562400.0530158887,,2463536.559026972,,2634382.659777978,,,3093668.416613608,2593376.6928487686,3006804.6993236197,,3174101.561478231,,2571428.553934102,2466438.8902623053,,3049724.6839129194,3233683.2014624286
5984,427.3571428571428,2287027.42373433,,3051479.399910296,2961938.713627655,,2491358.6029522247,,2590058.427324808,2359104.955144956,,,2519402.8744743876,2731092.4511397686,,3218774.4291011747,,2485354.426869894,2472849.4240777367,3041628.0469262134,2895950.636641766,3632078.4589889552
5985,427.4285714285714,2402712.176350889,,2817111.3123184117,,2292491.7232785085,2332459.2005020706,2138849.794460519,2644924.527682506,2289229.3748065187,,2815185.996608064,2462581.721057516,3287251.581259255,,3216311.779394848,,2348965.700232834,2435710.6665899726,3232853.50346067,3212004.246311623,3539045.4950454566
5986,427.5,2412370.9909034525,2387875.120579961,2958919.702436997,2693865.551132038,2235839.4055516976,2325836.219887443,2026659.9690011113,2244506.989204579,2264857.096199006,,2751750.2588874265,2439275.722457246,3105803.332545762,,3315965.4811609574,,2383779.7654036386,2184969.065071686,3265952.201428005,3030269.387342225,3402503.246325681
5987,427.57142857142856,2282929.7349061966,2532286.6108121844,2927136.7858242844,2731803.401155032,2154003.5478245663,2378074.6457581217,2032624.1434378098,2399780.4710273584,2373071.4561642613,,2817993.0859934627,2423070.2053733575,3041517.280557165,,3309398.312068854,,2360149.8609239827,2231373.305553255,3258052.982690581,,3187999.2699081516
5988,427.6428571428571,2254212.601113939,2608347.587373308,2996918.0813191747,2669109.600270892,2149876.7715019477,2348269.160964183,1915383.5993262348,2698541.3304688614,2784025.5768580213,,2809606.0310012572,2458967.341405201,3124744.2600859096,,3337464.3053554506,,2468296.8121661805,2378871.1147856293,3076158.8531900183,,3612426.8027873905
5989,427.71428571428567,2432942.8086046726,,3022535.387360874,2686782.764689147,,2249812.283563939,,2674786.493837164,2738737.036395274,,,2387695.9218441835,3036364.400782275,,3212287.2263833387,,2461671.0964756124,2197749.3824197156,3003858.197723148,3179324.3328650924,3592098.521081669
5990,427.7857142857143,2288873.9630773272,,3049173.701260289,2732648.220302668,2382546.935716171,2198067.462255051,2161561.2780594556,2455122.648767151,2629712.2530407063,,,2391867.1597161666,3090455.1874450035,,3090902.5723846974,,2378361.1524955533,2103757.9333916274,3087106.7644722853,3210864.816865563,3369821.46163044
5991,427.8571428571428,2532977.311435191,,3188558.991030433,2776719.1337713543,,2208007.083684051,,2632240.4412245965,2615772.989784619,,,2249063.2146035223,3078862.0174079775,,3256593.9171112166,2614162.677343602,2554356.6908893837,,2971129.6933753267,3181760.487130339,3590005.342266612
5992,427.9285714285714,2426008.5586427553,2380729.044346689,2998458.9781482928,2966642.3420645515,2362438.420194769,2370318.533045237,1923323.2803612368,2570521.4177220184,2414170.144055158,,,2299119.548347948,2806614.106619761,,3105023.2309865304,2776499.8414961807,2511411.130200823,2027318.2687481216,,,3436126.5703587523
5993,428.0,2199710.080175405,2341870.8831826546,2975783.872622699,2815309.1867278414,2265658.262822278,2373035.751399052,2196694.4019197603,2504398.0562520563,2251779.2726528463,,3019679.9576018592,2313189.951063388,3435751.586880993,2929003.3568880158,2995216.5385058606,,2362238.7219789755,2027318.2687481216,3253603.0739398566,2858508.5479224334,3663725.389445079
5994,428.07142857142856,2424721.6640933612,2415349.9126944253,3005295.5774833425,2749315.731133028,2238668.5256885192,2529040.4392042053,2026446.089161892,2395041.536980251,2380700.860288259,,2904742.010688251,2297971.776677859,3122431.455805089,3224479.316371067,3086105.8874573973,,2463988.4671420883,2030945.6966088414,3242569.835104386,,3407071.8706153263
5995,428.1428571428571,2385321.3692812244,2437044.7477207277,3155415.5687559033,2851762.970617758,2163609.242516294,2548829.0425970857,2014843.3850524246,2555061.5451397933,2711016.008949032,,2893425.6858528107,2414474.0852808654,3080499.9865498594,3227002.6760492795,3292359.947132131,,2461169.127162612,2020804.0854939565,3161824.3115595416,,3692857.542623928
5996,428.21428571428567,,,3129583.5530626085,2811856.9115881855,,2393733.886490436,,2410444.2961378964,2696009.430499172,,2851243.122953146,2380867.3251281967,3148838.9996136525,3112256.065078491,3368181.7095005237,,2276788.2595344135,2052191.8641341305,3247939.228872834,3217654.700359214,3319018.6120750615
5997,428.2857142857143,2524073.575995764,,2963034.844723985,2928247.2796174353,2241838.651459352,2275897.311327501,2172759.6173054734,2492232.6347424667,2427262.2070442257,,2960218.133369763,2522054.4018833875,2994926.772281508,,3234593.2681002384,2452368.3417638084,2396173.1302182483,2071169.4503898774,3013410.7801388726,3765026.710152307,3927415.0800979403
5998,428.3571428571428,2385440.5619611708,,3027130.7445677095,2580341.6885271748,,2283278.8132843203,,2314965.9409535876,,,2878784.6045518094,2235443.1628996087,3270829.762044524,,3205664.0259922864,2476237.6301642717,2544874.036407901,2071169.4503898774,3392315.267641509,3633351.673408354,3026689.342298311
