Condition_mM,Track,Modality,DynamicRangePct,OnsetTime_s
150,0005_3,Thrashing,10.0,0.0
150,0006_1,Thrashing,76.47058823529412,20.642857142857142
150,0006_2,Thrashing,43.75,0.0
21,0001_3,Thrashing,100.0,7.5
21,0002_1,Thrashing,25.0,8.0
21,0002_2,Thrashing,26.666666666666657,0.0
21,0002_3,Thrashing,35.71428571428571,8.928571428571429
21,0003_1,Thrashing,14.285714285714278,0.0
21,0003_2,Thrashing,35.29411764705881,0.0
21,0003_3,Thrashing,60.71428571428571,7.7142857142857135
21,0004_1,Thrashing,31.25,0.0
21,0004_2,Thrashing,41.17647058823529,0.0
21,0005_1,Thrashing,16.666666666666657,6.142857142857142
21,0006_1,Thrashing,60.0,19.0
21,0006_2,Thrashing,100.0,33.42857142857142
21,0006_3,Thrashing,41.17647058823529,0.0
250,0001_1,Thrashing,83.33333333333333,9.428571428571429
250,0001_2,Thrashing,66.66666666666666,47.07142857142857
250,0002_1,Thrashing,68.75,26.35714285714285
250,0002_2,Thrashing,38.0952380952381,11.285714285714285
250,0002_3,Thrashing,66.66666666666666,0.0
250,0003_1,Thrashing,50.0,0.0
250,0003_2,Thrashing,52.63157894736842,0.0
250,0003_4,Thrashing,33.33333333333333,37.57142857142857
250,0004_1,Thrashing,56.66666666666667,0.0
250,0004_3,Thrashing,84.21052631578948,32.285714285714285
250,0005_1,Thrashing,75.0,10.214285714285714
250,0005_2,Thrashing,81.25,0.0
250,0005_3,Thrashing,57.142857142857146,0.0
350,0001_1,Thrashing,100.0,0.0
350,0001_2,Thrashing,100.0,3.571428571428571
350,0001_3,Thrashing,100.0,108.07142857142856
350,0001_4,Thrashing,100.0,94.78571428571428
350,0002_1,Thrashing,100.0,0.0
350,0002_2,Thrashing,100.0,5.071428571428571
350,0002_3,Thrashing,100.0,0.0
350,0003_1,Thrashing,76.92307692307692,38.07142857142857
350,0003_2,Thrashing,100.0,94.28571428571428
350,0003_3,Thrashing,100.0,0.0
350,0003_4,Thrashing,33.33333333333333,0.0
350,0003_5,Thrashing,100.0,0.0
350,0004_1,Thrashing,100.0,22.85714285714285
350,0004_2,Thrashing,100.0,111.64285714285714
350,0004_3,Thrashing,100.0,18.428571428571427
350,0004_4,Thrashing,50.0,0.1428571428571428
350,0004_5,Thrashing,100.0,51.21428571428571
450,0001_1,Thrashing,100.0,0.0
450,0001_10,Thrashing,100.0,2.357142857142857
450,0001_2,Thrashing,100.0,7.428571428571428
450,0001_3,Thrashing,100.0,34.92857142857142
450,0001_4,Thrashing,100.0,14.571428571428571
450,0001_5,Thrashing,100.0,6.928571428571428
450,0001_6,Thrashing,33.33333333333333,0.0
450,0001_7,Thrashing,57.14285714285714,14.285714285714285
450,0001_8,Thrashing,100.0,0.1428571428571428
450,0001_9,Thrashing,100.0,33.0
450,0002_1,Thrashing,100.0,42.21428571428572
450,0002_10,Thrashing,100.0,1.7857142857142856
450,0002_2,Thrashing,100.0,48.85714285714285
450,0002_3,Thrashing,100.0,23.928571428571427
450,0002_4,Thrashing,100.0,20.71428571428571
450,0002_5,Thrashing,100.0,81.21428571428571
450,0002_6,Thrashing,86.66666666666667,46.92857142857142
450,0002_7,Thrashing,100.0,15.642857142857142
450,0002_8,Thrashing,100.0,14.071428571428571
450,0002_9,Thrashing,100.0,2.142857142857143
450,0003_10,Thrashing,100.0,180.78571428571428
450,0003_2,Thrashing,100.0,63.5
450,0003_3,Thrashing,100.0,30.785714285714285
450,0003_4,Thrashing,100.0,28.5
450,0003_5,Thrashing,100.0,27.285714285714285
450,0003_6,Thrashing,100.0,12.857142857142856
450,0003_7,Thrashing,100.0,98.64285714285714
450,0003_9,Thrashing,100.0,88.35714285714285
550,0001_1,Thrashing,100.0,57.21428571428571
550,0001_2,Thrashing,100.0,60.14285714285714
550,0001_3,Thrashing,100.0,29.142857142857142
550,0001_4,Thrashing,100.0,5.142857142857142
550,0001_5,Thrashing,100.0,5.214285714285714
550,0001_6,Thrashing,100.0,37.0
550,0002_1,Thrashing,100.0,59.5
550,0002_2,Thrashing,100.0,161.28571428571428
550,0002_3,Thrashing,100.0,27.35714285714285
550,0002_4,Thrashing,54.54545454545455,79.42857142857143
550,0002_5,Thrashing,100.0,145.85714285714286
650,0001_1,Thrashing,100.0,46.07142857142857
650,0001_2,Thrashing,100.0,26.928571428571427
650,0001_3,Thrashing,100.0,39.57142857142857
650,0001_4,Thrashing,100.0,14.0
650,0001_5,Thrashing,100.0,56.285714285714285
650,0001_6,Thrashing,100.0,22.928571428571427
650,0001_7,Thrashing,100.0,15.857142857142856
650,0001_8,Thrashing,100.0,17.5
650,0002_1,Thrashing,100.0,70.64285714285714
650,0002_2,Thrashing,100.0,12.714285714285714
650,0002_3,Thrashing,100.0,34.714285714285715
650,0002_4,Thrashing,100.0,50.0
650,0002_5,Thrashing,100.0,9.857142857142856
650,0002_6,Thrashing,100.0,14.5
650,0003_1,Thrashing,100.0,60.14285714285714
650,0003_2,Thrashing,100.0,30.142857142857142
650,0003_3,Thrashing,100.0,103.42857142857142
650,0003_4,Thrashing,100.0,32.714285714285715
650,0003_5,Thrashing,100.0,0.0
650,0003_6,Thrashing,100.0,112.64285714285714
650,0003_7,Thrashing,100.0,12.428571428571429
650,0003_8,Thrashing,100.0,0.1428571428571428
650,0004_1,Thrashing,100.0,43.42857142857142
650,0004_2,Thrashing,100.0,50.57142857142857
650,0004_3,Thrashing,100.0,52.0
650,0004_4,Thrashing,100.0,14.928571428571429
650,0004_5,Thrashing,100.0,37.71428571428572
650,0004_6,Thrashing,100.0,20.928571428571427
650,0004_7,Thrashing,100.0,67.14285714285714
650,0004_8,Thrashing,100.0,51.92857142857142
650,0005_1,Thrashing,100.0,60.07142857142857
650,0005_2,Thrashing,100.0,0.0
650,0005_3,Thrashing,100.0,21.642857142857142
650,0005_4,Thrashing,100.0,54.71428571428571
650,0005_5,Thrashing,100.0,73.57142857142857
650,0005_6,Thrashing,100.0,33.0
650,0006_1,Thrashing,100.0,0.0
650,0006_2,Thrashing,100.0,67.71428571428571
650,0006_3,Thrashing,100.0,50.42857142857142
650,0006_4,Thrashing,100.0,23.07142857142857
650,0006_5,Thrashing,100.0,52.14285714285714
650,0006_6,Thrashing,100.0,54.5
650,0006_8,Thrashing,100.0,6.642857142857142
650,0007_1,Thrashing,100.0,25.285714285714285
650,0007_2,Thrashing,100.0,33.07142857142857
650,0007_3,Thrashing,100.0,41.64285714285714
650,0007_4,Thrashing,100.0,66.42857142857143
650,0007_5,Thrashing,100.0,63.5
650,0007_6,Thrashing,100.0,23.07142857142857
650,0007_7,Thrashing,100.0,78.5
650,0007_8,Thrashing,100.0,89.71428571428571
650,0007_9,Thrashing,100.0,52.85714285714285
750,0001_1,Thrashing,100.0,66.21428571428571
750,0001_2,Thrashing,100.0,0.0
750,0001_3,Thrashing,100.0,7.5
750,0001_4,Thrashing,100.0,0.0
750,0001_5,Thrashing,100.0,9.571428571428571
750,0001_6,Thrashing,100.0,56.42857142857142
750,0002_1,Thrashing,100.0,49.14285714285714
750,0002_2,Thrashing,100.0,27.07142857142857
750,0002_3,Thrashing,100.0,80.78571428571428
750,0002_4,Thrashing,100.0,11.857142857142856
750,0002_5,Thrashing,100.0,52.92857142857142
750,0003_1,Thrashing,100.0,56.92857142857142
750,0003_2,Thrashing,100.0,44.64285714285714
750,0003_3,Thrashing,100.0,42.71428571428572
750,0003_4,Thrashing,100.0,13.142857142857142
750,0003_5,Thrashing,100.0,45.85714285714285
750,0003_6,Thrashing,100.0,56.42857142857142
750,0003_7,Thrashing,100.0,42.785714285714285
750,0003_8,Thrashing,100.0,46.285714285714285
850,0002_1,Thrashing,100.0,34.0
850,0002_2,Thrashing,100.0,60.35714285714285
850,0002_3,Thrashing,100.0,50.285714285714285
850,0002_4,Thrashing,40.0,1.0
850,0003_1,Thrashing,100.0,16.785714285714285
850,0003_10,Thrashing,100.0,31.71428571428571
850,0003_2,Thrashing,100.0,63.14285714285714
850,0003_3,Thrashing,100.0,35.42857142857142
850,0003_4,Thrashing,100.0,76.14285714285714
850,0003_5,Thrashing,100.0,0.0
850,0003_6,Thrashing,100.0,36.35714285714285
850,0003_7,Thrashing,100.0,45.64285714285714
850,0003_8,Thrashing,100.0,23.21428571428571
850,0003_9,Thrashing,100.0,10.214285714285714
850,0004_1,Thrashing,100.0,29.85714285714285
850,0004_2,Thrashing,100.0,22.642857142857142
850,0004_3,Thrashing,100.0,17.357142857142858
850,0004_4,Thrashing,100.0,21.0
850,0004_5,Thrashing,100.0,17.357142857142858
850,0004_6,Thrashing,100.0,60.35714285714285
850,0004_7,Thrashing,100.0,54.92857142857142
850,0004_8,Thrashing,100.0,39.92857142857142
950,0001_1,Thrashing,100.0,59.42857142857142
950,0001_2,Thrashing,100.0,75.85714285714285
950,0001_3,Thrashing,100.0,38.85714285714285
950,0001_4,Thrashing,100.0,101.14285714285714
950,0001_5,Thrashing,70.0,18.142857142857142
950,0001_6,Thrashing,100.0,51.92857142857142
950,0002_1,Thrashing,100.0,21.357142857142858
950,0002_2,Thrashing,100.0,32.5
950,0002_3,Thrashing,100.0,9.714285714285714
950,0002_4,Thrashing,100.0,84.42857142857143
950,0003_1,Thrashing,100.0,35.714285714285715
950,0003_10,Thrashing,100.0,28.642857142857142
950,0003_2,Thrashing,100.0,34.357142857142854
950,0003_3,Thrashing,100.0,24.5
950,0003_4,Thrashing,100.0,26.928571428571427
950,0003_5,Thrashing,100.0,24.5
950,0003_6,Thrashing,100.0,74.28571428571428
950,0003_7,Thrashing,100.0,127.14285714285714
950,0003_8,Thrashing,100.0,55.5
950,0003_9,Thrashing,100.0,57.07142857142857
950,0004_1,Thrashing,100.0,48.92857142857142
950,0004_10,Thrashing,100.0,9.571428571428571
950,0004_2,Thrashing,100.0,20.285714285714285
950,0004_3,Thrashing,100.0,71.78571428571428
950,0004_4,Thrashing,100.0,19.07142857142857
950,0004_5,Thrashing,100.0,33.214285714285715
950,0004_6,Thrashing,100.0,34.5
950,0004_7,Thrashing,100.0,25.285714285714285
950,0004_8,Thrashing,100.0,30.21428571428571
950,0004_9,Thrashing,100.0,85.71428571428571
