Condition_mM,Track,VolumeLossTime_s,MotilityLossTime_s,ThrashingLossTime_s,MotilityMinusVolume_s,ThrashingMinusVolume_s,ThrashingMinusMotility_s
1050,0001_8,119.42857142857142,92.14285714285714,78.71428571428571,-27.285714285714278,-40.71428571428571,-13.42857142857143
1050,0001_9,61.71428571428571,35.64285714285714,35.42857142857142,-26.07142857142857,-26.285714285714285,-0.2142857142857153
1050,0002_1,66.14285714285714,125.42857142857142,71.0,59.28571428571428,4.857142857142861,-54.428571428571416
1050,0002_2,98.28571428571428,60.57142857142857,56.85714285714285,-37.71428571428571,-41.42857142857143,-3.7142857142857224
1050,0002_3,102.0,43.71428571428572,53.5,-58.28571428571428,-48.5,9.785714285714278
1050,0002_4,85.5,72.85714285714285,53.785714285714285,-12.642857142857153,-31.714285714285715,-19.071428571428562
1050,0002_5,111.64285714285714,134.14285714285714,163.0,22.5,51.35714285714286,28.85714285714286
1050,0002_6,,,,,,
1050,0002_7,76.5,90.35714285714285,60.92857142857142,13.857142857142847,-15.571428571428577,-29.428571428571423
1050,0003_1,201.6428571428572,82.5,90.21428571428572,-119.1428571428572,-111.42857142857147,7.714285714285722
1050,0003_2,126.35714285714285,63.07142857142857,62.64285714285714,-63.28571428571428,-63.71428571428571,-0.4285714285714306
1050,0003_3,47.42857142857142,94.5,12.857142857142856,47.07142857142858,-34.57142857142857,-81.64285714285714
1050,0003_4,53.285714285714285,105.14285714285714,50.57142857142857,51.857142857142854,-2.7142857142857153,-54.57142857142857
1050,0003_5,117.85714285714285,62.35714285714285,50.0,-55.5,-67.85714285714285,-12.357142857142847
1050,0003_6,145.64285714285714,83.71428571428571,70.64285714285714,-61.92857142857143,-75.0,-13.07142857142857
1050,0003_7,38.42857142857142,52.35714285714285,49.14285714285714,13.928571428571423,10.714285714285715,-3.214285714285708
1050,0003_8,149.78571428571428,90.14285714285714,25.142857142857142,-59.64285714285714,-124.64285714285714,-65.0
1050,0003_9,162.85714285714286,84.64285714285714,56.85714285714285,-78.21428571428572,-106.00000000000001,-27.785714285714292
1050,0004_1,120.42857142857142,51.07142857142857,42.0,-69.35714285714285,-78.42857142857142,-9.07142857142857
