Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0002_1,0002_2,0002_3,0002_4,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9,0004_1,0004_10,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0004_9
213,15.142857142857142,,,2152333.77593345,,,,,,,,,,,,,,2396867.4196367906,2662776.1387679228,,,,,,,,,,2198455.630293689,,2403050.111499299
214,15.214285714285714,,,,,,,,,,,,,,,,,2404525.212778769,2734583.9899525843,,,,,,,,,,,,
215,15.285714285714285,,,,,,,,,,,,,,,,,2556692.2170491116,2647106.089560953,,,,,,,,,,,,2417527.03887916
216,15.357142857142856,,,,,,,,,,,,,,,,,,2641872.8000802253,,,,,,,,,,,,2466841.610432709
217,15.428571428571429,,,,1833095.8161474292,,,,,,,,,,,,,,2602054.85806039,,,,,,,,,,,,
218,15.5,,1576615.8394707306,,,,,,,,,,,,,,,2606642.148401443,2665214.2915298385,,,,,,,,,,,,
219,15.571428571428571,,,,,1369048.1393584392,,,,,,,,,,,,2479414.1590943863,2653011.292755594,,,,,,,,,,,,2520485.0102480166
220,15.642857142857142,,,,,1415251.8226375242,,,,,,,,,,,,2490604.7661602036,2608350.913697082,,,,,1780581.7440925252,,,,,,,2436082.3359932886
221,15.714285714285714,,1588385.076793486,,,1257959.920164576,,,,,,,,,,,,2455512.760162742,2641322.530047094,,,,,1780581.7440925252,,,,,,,2458443.378696135
222,15.785714285714285,,,2190003.035445163,,1323784.8827695746,,,,,,,,,,,,2476642.3084388208,2580063.219497585,,,,,1780581.7440925252,,,,,,,2503544.3927142224
223,15.857142857142856,,,2002183.920734004,,1365380.8686057506,,,,,,,,,,,,2242130.6753777526,2498253.3055995856,,,,,1780581.7440925252,,,,,,,2482947.4546339335
224,15.928571428571429,,,,,1355992.7077243568,,,,,,,,,,,,2187533.2395053115,2510115.30081842,,,,,1780581.7440925252,,,,,,,
225,16.0,,,,,,,,,,,,,,,,,2167135.0552942143,2565790.812263723,,,,,,,,,,,,2444669.0362887904
226,16.07142857142857,,,,,1234873.3816297625,,,,,,,,,,,,2152218.3191245683,2536983.7747179307,,,,,,,,,,,,
227,16.142857142857142,,,,,,,,,,,,,,,,,,2623828.930690398,,,,,,,,,,,,
228,16.21428571428571,,,,,1243658.5775601962,,,,,,,,,,,,,2657888.974971434,,,,,,,,,,,,
229,16.285714285714285,,,,,,,,,,,,,,,,,2634283.1079062717,2466011.4365956364,,,,,,,,,,,,
230,16.357142857142858,,,2187288.8241998637,,1303278.1173710797,,,,,,,,,,,,,2355879.471490152,,,,,1780581.7440925252,,,,,,,2503060.138821281
231,16.428571428571427,,,,,,,,,,,,,,,,,,2504982.277124076,,,,,1780581.7440925252,,,,,,,
232,16.5,,1636746.1619359972,,,1389533.7351003003,1401388.0268169723,,,,2353979.509536416,,,,,,,,2470995.9656177117,,,,,1780581.7440925252,,,,,,,
233,16.57142857142857,,,,,,,,,,,,,,,,,2629277.861676159,2522936.5630022218,,,,,1780581.7440925252,,,,,,,2491714.603529052
234,16.642857142857142,,,,,,,,,,2324622.792679355,,,,,,,2510478.091923023,2409814.0755486107,,,,,1780581.7440925252,,,,,,,
235,16.71428571428571,,1612863.7726960105,,,1324153.309856107,,,,,2250515.1576514123,,,,,,,2363818.520427944,2474914.677662926,,,,,1780581.7440925252,,,,,,,
236,16.785714285714285,,1519653.0969590999,,,1316848.0209870066,,,,,2133368.5048781903,,,,,,,,2536684.0825628275,,,,,1780581.7440925252,,,,,,,
237,16.857142857142858,,1629892.297456463,,,,,,,,,,,,,,,,2553425.917712358,,,,,1780581.7440925252,,,,,,,
238,16.928571428571427,,,,,1433547.573187643,,,,,,,,,,,,2589202.812200108,2793193.0586721846,,,,,1780581.7440925252,,,,,,,2379634.4740565405
239,17.0,,,,,,,,,,,,,,,,,,2684213.1981664454,,,,,,,,,,,,2502480.908917962
240,17.07142857142857,,,2138953.809211127,,1357581.1793032382,,,,,,,,,,,,2585457.0200416087,2542929.2663273355,,,,,,,,,,,,2513363.6056127753
241,17.142857142857142,,,2192367.4406483294,,1386606.7207319168,,,,,,,,,,,,2439374.514840462,2683589.3675803468,,,,,1780581.7440925252,,,,,,,
242,17.21428571428571,,,2192367.4406483294,,1408838.107414214,,,,,,,,,,,,2415766.903339575,2566481.109679194,,,,,1780581.7440925252,,,,,,,
243,17.285714285714285,,,2044732.1420431633,,1204267.0197339365,,,,,,,,,,,,2541999.702611472,2576875.8282048325,,,,,1780581.7440925252,,,,,,,
244,17.357142857142858,,,1962243.2648440143,,1454319.9914951976,,,,,,,,,,,,2402800.2575264773,2329356.8869819194,,,,,1780581.7440925252,,,,,,,2389257.9787503947
245,17.428571428571427,,,,,1364578.6889588407,,,,,,,,,,,,2397611.5572709325,2533319.9135419335,,,,,1780581.7440925252,,,,,,,2296367.2274280298
246,17.5,,1588025.6072854637,1917364.7351475167,,1306796.3632961453,,,,,2259815.780126972,,,,,,,2618157.5583942547,2403497.51572706,,,,,1780581.7440925252,,,,,,,2324080.6694069244
247,17.57142857142857,,,1917364.7351475167,,1459535.276166281,,,,,2385313.15884579,,,,1544657.3156149636,,,,2607807.594412225,,,,,1780581.7440925252,,,,,,,
248,17.642857142857142,,,,,1324804.2730266384,1442794.8336360229,,,,,,,,1724879.5076442484,,,,2723870.5608683005,,,,,,,,,,,,
249,17.71428571428571,,,,,1397559.5918314843,,,,,,,,,,,,,2690777.2453793683,,,,,,,,,,,,
250,17.785714285714285,,,,,1231915.5281398734,,,,,2389364.0346346176,,,,,,,2497302.2837386075,2582838.926964165,,,,,,,,,,,,2473731.8151752413
251,17.857142857142858,,,,,1413425.2511951812,,,,,2291585.248141449,,,,,,,2583909.6043817527,2675981.1141401287,,1993914.158586333,,,,,,,,,,2266334.0982863633
252,17.928571428571427,,,,,1279390.8316410042,,,,,,,,,,,,,2494777.99320189,,,,,,,,,,,,2283918.5054960293
253,18.0,,,,,1328669.5850859126,,,,,,,,,,,,,2503199.4784352863,,,,,,,,,,,,2334833.2447354207
254,18.07142857142857,,,,,1447828.6460510488,,,,,2307564.004392716,,,,,,,2593786.2257205057,2663294.462493378,,,,,,,,,,,,2358434.888020075
255,18.142857142857142,,,,,1337329.0054873098,,,,,,,,,,,,,2692055.957462309,,,,,,,,,,,,
256,18.21428571428571,,,,,1218973.8557276002,,,,,,,,,,,,,2475236.9208011776,,2021462.6431246419,,,,,,,,,,2416991.802215759
257,18.285714285714285,,,,,1371839.010152684,,,,,,,,,,,,,2441866.694921293,,,,,,,,,,,,2386173.5736352047
258,18.357142857142858,,,,,1220739.9208172935,,,,,,,,,,,,,2291955.7451523026,,,,,,,,,,,,2211150.098435566
259,18.428571428571427,,,,,,,,,,,,,,,,,,2282474.549406155,,,,,,,,,,,,
260,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327469.0648615593
261,18.57142857142857,,,,,,,,,,,,,,,,,,2493805.529171284,,,,,,,,,,,,
262,18.642857142857142,,,,,1380745.2626768537,,,,,,,,,,,,,2718470.7040901645,,,,,,,,,,,,
263,18.71428571428571,,,,,1101547.6397139034,,,,,,,,,,,,,2855906.5576548325,,,,,,,,,,,,
264,18.785714285714285,,,,,,,,,,,,,,,,,,2725964.2306206925,,,,,,,,,,2363415.225385791,,2354661.849527606
265,18.857142857142858,,,,,1067064.5570248046,,,,,,,,,,,,,2713963.794602711,,,,,,,,,,,,
266,18.928571428571427,,,,,972644.5982182391,,,,,,,,,,,,,2619313.772587207,,,,,,,,,,,,
267,19.0,,,,,,,,,,,,,,,,,,2469543.590939103,,,,,,,,,,,,2396626.18801634
268,19.07142857142857,,,,,,,,,,,,,,,,,,2501653.7511221385,,,,,,,,,,,,2189935.583359531
269,19.142857142857142,,,,,,,,,,,,,,,,,,2605205.5608666902,,,,,,,,,,,,2520489.616041786
270,19.21428571428571,,,,,,,,,,,,,,,,,,2582799.722316189,,,,,,,,,,,,
271,19.285714285714285,,,,,,,,,,,,,,,,,,2666542.685230764,,,,,,,,,,,,
272,19.357142857142858,,,,,,,,,,,,,,,,,,2561702.8563861465,,,,,,,,,,,,2299714.456169386
273,19.428571428571427,,,2187264.0768386675,,1274651.0808252117,,,,,,,,,,,,,2862750.1742167943,,,,,,,,,,,,2246703.999013832
274,19.5,,,,,1274312.281736792,,,,,,,,,,,,2634461.7242972967,2773732.4220662965,,,,,,,,,,,,2120123.6944747292
275,19.57142857142857,,,,,,,,,,,,,,,,,,2716590.295636723,,,,,,,,,,,,2131099.587721784
276,19.642857142857142,,,,,,,,,,,,,,,,,,2734083.174625358,,,,,,,,,,,,2385849.3499595937
277,19.71428571428571,,,,,,,,,,,,,,,,,,2548323.4545602854,,,,,,,,,,,,2347350.505783815
278,19.785714285714285,,,,,,,,,,,,,,,,,2637470.1034458536,2551177.1127310256,,,,,,,,,,,,2223839.206841905
279,19.857142857142858,,,,,,,,,,,,,,,,,,2520095.0451977006,,,,,,,,,,,,2399483.2280546757
280,19.928571428571427,,,,,,,,,,,,,,,,,2624487.051557106,2406910.427992253,,,,,,,,,,,,2233012.5960406833
281,20.0,,,,,,,,,,,,,,,,,2582450.5330978152,2644409.2325343294,,,,,,,,,,,,2209200.8944808473
282,20.07142857142857,,,,,,,,,,,,,,,,,2353952.658346483,2660691.509648319,,,,,,,,,,,,2390844.804992139
283,20.142857142857142,,,,,,,,,,,,,,,,,2276147.974746796,2658828.7907804404,,,,,,,,,,,,2521298.721201057
284,20.21428571428571,,,,1760861.4799861994,1194500.7514302183,,,,,,,,,,,,2243808.8149299156,2613115.8295301097,,,,,,,,,,,,
285,20.285714285714285,,1597775.0538603587,,,1214593.0428737989,,,,,,,,,,,,,2799981.0507951593,,,,,,,,,,,,2454969.9527546084
286,20.357142857142858,,,2174105.7706774794,,,,,,,,,,,,,,,2819243.4374203715,,,,,,,,,,,,
287,20.428571428571427,,,,,,,,,,,,,,,,,,2819020.1912340173,,,,,,,,,,,,2256970.556869148
288,20.5,,,,,,,,,,,,,,,,,2638686.668239797,2604046.9335273965,,,,,,,,,,,,2116215.9728846196
289,20.57142857142857,,,,,,,,,,,,,,,,,,2465801.4710317957,,,,,,,,,,,,2345409.274433573
290,20.642857142857142,,,,,,,,,,,,,,,,,,2705059.2083849176,,,,,,,,,,,,2168456.1156644286
291,20.71428571428571,,,,,,,,,,,,,,,,,,2646511.105559736,,,,,,,,,,,,2328044.707720501
292,20.785714285714285,,,,,,,,,,,,,,,,,,2794500.6415578313,,,,,,,,,,,,2417822.803570493
293,20.857142857142858,,,,,,,,,,,,,,,,,,2559736.760037603,,,,,,,,,,,,
294,20.928571428571427,,,,,,,,,,,,,,,,,,2437438.64886646,,,,,,,,,,,,2142512.140932256
295,21.0,,,,,1165082.8039037995,,,,,,,,,,,,,2601160.2578537636,,,,,,,,,,,,2084579.6128038606
296,21.07142857142857,,,,,1262006.8741072558,,,,,,,,,,,,,2466034.723451221,,,,,,,,,,,,2293928.31473702
297,21.142857142857142,,,,,,,,,,,,,,,,,2610421.207679185,2662105.7956805597,,,,,,,,,,,,2355436.970571455
298,21.21428571428571,,,,,,,,,,,,,,,,,,2834690.092717993,,,,,,,,,,,,2263315.276522969
299,21.285714285714285,,,,,,,,,,,,,,,,,2643772.820148047,2681518.2842016886,,,,,,,,,,,,2192981.3879488786
300,21.357142857142858,,,,1892276.835584645,,,,,,,,,,,,,,2654152.3711985443,,,,,,,,,,,,2032912.647250119
301,21.428571428571427,,,,,,,,,,,,,,,,,,2688868.168223543,,,,,,,,,,,,2103400.2690799073
302,21.5,,,,,,,,,,,,,,,,,,2536726.8665663972,,,,,,,,,,,,2290273.500254229
303,21.57142857142857,,,,,,,,,,,,,,,,,,2011651.8671201041,,,,,,,,,,,,2107430.072692253
304,21.642857142857142,,,,,1245948.6735342212,,,,,,,,,,,,,1914752.5313577417,,,,,,,,,,,,2305088.198809117
305,21.71428571428571,,,,,1212067.6278766177,,,,,,,,,,,,,,,,,,,,,,,,,2423272.0792238032
306,21.785714285714285,,1544303.5556165613,,,1266365.1250421782,,,,,,,,,,,,2554753.377975051,,,,,,,,,,,,,2198685.312914775
307,21.857142857142858,,,,,1292187.33884325,,,,,,,,,,,,2587111.971936557,,,,,,,,,,,,,2280437.081427888
308,21.928571428571427,,,2182290.0494809113,,,,,,,,,,,,,,2598258.551668315,,,,,,,,,,,,,2264118.1496123606
309,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308027.8984135636
310,22.07142857142857,,,,,1455918.1958147732,,,,,,,,,,,,2565231.398849198,,,,,,,,,,,,,
311,22.142857142857142,,,,,1251987.73185026,,,,,,,,,,,,,,,,,,,,,,,,,
312,22.21428571428571,,,,1768895.024094621,1187510.4470636505,,,,,,,,,,,,,,,,,,,,,,,,,2476499.094861924
313,22.285714285714285,,,,1804296.53392232,1404270.7217488526,,,,,,,,,,,,,,,,,,,,,,,,,2359855.655898888
314,22.357142857142858,,,2119980.2925779014,,,,,,,,,,,,,,,,,,,,,,,,,,,2147837.6700504324
315,22.428571428571427,,,2119980.2925779014,,,,,,,,,,,,,,2641157.0867271763,2719002.40135841,,,,,,,,,,,,2151561.116289852
316,22.5,,,,,1160593.017035821,,,,,,,,,,,,2507378.705496407,2804034.2441969644,,,,,,,,,,,,2407355.2378980634
317,22.57142857142857,,,,,1278700.1066460246,,,,,,,,,,,,2415336.937313696,2784505.704768761,,,,,,,,,,,,2207932.3105733516
318,22.642857142857142,,,,,1303219.210293831,,,,,,,,,,,,2423305.2047885368,2466617.429027654,,,,,,,,,,,,2169619.6612818665
319,22.71428571428571,,,1968492.9324501655,,1376855.0273596817,,,,,,,,,,,,2512510.188096237,2456311.2383824266,,,,,,,,,,,,2232776.652612393
320,22.785714285714285,,,2169581.776838652,,1250459.7956383661,,,,,2388955.4939188925,,,,,,,2489350.346851312,2361283.467586812,,,,,,,,,,,,
321,22.85714285714285,,,,,1294535.917288147,,,,,,,,,,,,2499426.471547379,2341706.7385475906,,,,,,,,,,,,
322,22.928571428571427,,,2081786.0288221084,,1221078.1967016535,,,,,,,,,,,,1874204.3482789884,2412623.311384281,,,,,,,,,,,,2426818.8884921283
323,23.0,,,1944140.084890244,,1268200.7397089591,,,,,,,,,,,,,2405872.976195745,,,,,,,,,,,,2331729.6372916377
324,23.07142857142857,,,,1799518.1297827018,1330980.874990815,,,,,,,,,,,,,2523695.4887495437,,,,,,,,,,,,2092027.006591537
325,23.142857142857142,,,1848994.6246369726,,1276833.1700316484,1261767.254210219,,,,,,,,,,,,2658349.8571952223,,,,,,,,,,,,
326,23.21428571428571,,,2169229.3730296497,,1326881.30598672,,,,,,,,,,,,,2602929.0730424016,,,,,,,,,,,,2223775.3832177753
327,23.285714285714285,,,,,1344953.6964658971,,,,,,,,,,,,,2496413.3588155075,,,,,,,,,,,,2250734.202467638
328,23.35714285714285,,,,,1347695.6807849775,,,,,,,,,,,,,2478616.848379402,,,,,,,,,,2310303.5057516117,,2405874.057075498
329,23.428571428571427,,,,,1354814.579709145,,,,,,,,,,,,,2628752.1613259143,,,,,,,,,,,,2430796.7161463476
330,23.5,,,2152075.3321664175,,1346964.9085329103,,,,,,,,,,,,,2488113.5428446485,,,,,,,,,,,,2358856.1599999373
331,23.57142857142857,,,2148550.7032235865,1790385.6684285868,1410786.2115994277,,,,,,,,,,,,2612414.1937106904,2526063.1890001353,,,,,,,,,,,,2467428.296630062
332,23.642857142857142,,,,,1436961.864614727,,,,,,,,,,,,,2654753.453017518,,,,,,,,,,,,2419973.9089309173
333,23.71428571428571,,,,,1439062.7312169764,,,,,,,,,,,,,2293926.0698431963,,,,,,,,,,,,
334,23.785714285714285,,,2134861.836550314,,1446621.5697628886,,,,,,,,,,,,,2261576.7446329524,,,,,,,,,,,,2396634.8521293406
335,23.85714285714285,,,,,1391600.593919767,,,,,,,,,,,,2536675.1287217615,2586315.893906966,,,,,,,,,,,,2446504.363696938
336,23.928571428571427,,,2183639.568301257,,1415300.8129121265,,,,,,,,,,,,2603328.733123228,2638309.4357091757,,,,,,,,,,,,2470395.2106582248
337,24.0,,,2182069.92769605,,1301109.722895596,,,,,,,,,,,,,2734320.9254435143,,,,,,,,,,,,
338,24.07142857142857,,,,,1260349.1155583458,,,,,,,,,,,,,2690568.865345006,,,,,,,,,,,,
339,24.142857142857142,,,,,1238213.400466826,,,,,,,,,,,,,2739956.051180135,,,,,,,,,,,,2508182.176514605
340,24.21428571428571,,,,,1335358.7382242074,,,,,,,,,,,,,2518091.317780928,,,,,,,,,,,,2307929.7671248475
341,24.285714285714285,,,,,1262060.3825287614,,,,,,,,,,,,,2829743.4212403563,,,,,,,,,,,,
342,24.35714285714285,,,,,1290357.5124574269,,,,,,,,,,,,,,,,,,,,,,,,,2433730.504829688
343,24.428571428571427,,,2149975.9535367447,,1368694.3273903772,,,,,,,,,,,,2482848.9385996414,2784923.209128755,,,,,,,,,,,,
344,24.5,,,2015130.2967617807,,1393310.9197006957,,,,,,,,,,,,,2883645.277416503,,,,,,,,,,,,
345,24.57142857142857,,,1994730.635862912,,1427294.6067657638,,,,,,,,,,,,,2889106.273154744,,,,,,,,,,,,2472232.4645906696
346,24.642857142857142,,,1938207.630343496,,1459190.4169544892,,,,,,,,,,,,,2857768.1023152876,,,,,,,,,,,,2402965.708174227
347,24.71428571428571,,,1938207.630343496,,1346669.5371630045,,,,,,,,,,,,,2846929.438812341,,,,,,,,,,,,2226347.8871884486
348,24.785714285714285,,,1900371.4212801189,1877076.180803739,1320475.2781541606,,,,,,,,,,,,,,,,,,,,,,,,,2432392.3077833764
349,24.85714285714285,,,,,1369219.1089279747,,,,,,,,,,,,2639164.6253074664,,,,,,,,,,,,,
350,24.928571428571427,,,,,1377743.892956826,,,,,,,,,,,,2644913.535746111,2740150.3222561497,,,,,,,,,,,,
351,25.0,,,,1851705.2765676717,1463682.372330438,,,,,,,,,,,,,2779913.570390131,,,,,,,,,,,,2284897.6599504133
352,25.07142857142857,,,,,1328323.308901816,,,,,,,,,,,,,2529263.9632254317,,,,,,,,,,,,2500993.8680729074
353,25.142857142857142,,,,1740508.7287628984,1365862.605059785,,,,,,,,,,,,2639503.9547020104,,,,,,,,,,,,,
354,25.21428571428571,,,,1840092.9333702596,1394041.6490907008,,,,,,,,,,,,,2649535.888768734,,,,,,,,,,,,2360067.5990089662
355,25.285714285714285,,,,,1354533.953011002,,,,,,1704438.14068489,,,,,,,2626126.2652055277,,,,,,,,,,,,2280222.381821192
356,25.35714285714285,,,,,1296673.0687054433,,,,,,,,,,,,,2730350.249009,,,,,,,,,,,,
357,25.428571428571427,,,,,,,,,,,,,,,,,2611256.5819548303,2757180.124885254,,,,,,,,,,,,2416378.3578943457
358,25.5,,,,,,,,,,,,,,,,,,2767498.1140133063,,,,,,,,,,,,
359,25.57142857142857,,,,,,,,,,,,,,,,,2643864.9361696998,2728801.9737686156,,,,,,,,,,,,2376834.8525065896
360,25.642857142857142,,,2189386.181709481,,,,,,,,,,,,,,2635095.188530788,2589191.2585201436,,,,,,,,,,,,
361,25.71428571428571,,,,1802973.4509791306,1408630.6050857813,,,,,,,,,,,,2577600.733502279,2567499.1316135577,,,,,,,,,,2484808.7078836644,,
362,25.785714285714285,,,,1710409.3550503931,,,,,,,,,,,,,2630852.008100062,2481548.6421247735,,,,,,,,,,,,
363,25.85714285714285,,,2160156.7437017024,1711575.9604279194,1348540.2642191576,,,,,,,,,,,,2502493.3368481062,2610368.6265515964,,,,,,,,,,,,
364,25.928571428571427,,,2120124.273353713,,1231420.0760830434,1365366.9367682303,,,,,,,,,,,2371270.5159525117,2634526.535757905,,,,,,,,,,,,2321843.104892311
365,26.0,,,,1817335.9664683428,1213244.3678316183,,,,,,,,,,,,2361168.861396144,2403175.6860086313,,,,,,,,,,,,2410420.1684222803
366,26.07142857142857,,,,1826610.3086952565,1427097.183913276,,,,,2392640.6207758007,,,,,,,2310517.6399743,2543947.9435697384,,,,,,,,,,,,2474227.9610911612
367,26.142857142857142,,,,,1335600.9586872687,,,,,,,,,,,,2282019.5361703313,2531151.2611535415,,,,,,,,,,,,2342544.2374675283
368,26.21428571428571,,,,,1393487.5606251715,,,,,,,,,,,,2282019.5361703313,2860923.1970568574,,,,,,,,,,,,2222919.838467926
369,26.285714285714285,,,,1898375.1464476357,1274099.5834090689,,,,,,,,,,,,2282019.5361703313,2574581.234002248,,,,,,,,,,,,2352400.033259952
370,26.35714285714285,,,,,1403893.278821207,,,,,,,,,,,,2282019.5361703313,2667686.7353030215,,,,,,,,,,,,2469634.453115065
371,26.428571428571427,,,,,1306782.8729768274,1434929.3426954348,,,,,,,,,,,2272121.953968257,2736237.59129928,,,,,,,,,,,,
372,26.5,,,,,1316049.0156904312,1382664.7714017297,,,,,,,,,,,2272121.953968257,2555565.5235495777,,,,,,,,,,,,2489784.5826066285
373,26.57142857142857,,,,,1430906.352584984,,,,,,,,,,,,2272121.953968257,2509120.8226771834,,,,,,,,,,,,2420679.2554458547
374,26.642857142857142,,1528248.1707134163,,,1377625.2781477238,,,,,,,,,,,,2272121.953968257,2385120.9700507843,,2051591.590275782,,,,,,,,,,2427938.7338910373
375,26.71428571428571,,,,1837333.041593031,1396162.9005168146,,,,,,,,,,,,,2448339.4150771964,,1979872.4308871,,,,,,,,,,2252948.1424550507
376,26.785714285714285,,,,,,,,,,,,,,,,,,2567104.247011279,,2022456.9202504458,,,,,,,,2396582.4805035554,,2330979.7516193017
377,26.85714285714285,,,,,,,,,,,,,,,,,,2430008.5475523504,,1960846.9992657232,,,,,,,,2446930.7002412886,,2459754.2014476336
378,26.928571428571427,,,,,,,,,,,,,,,,,,2495739.7584915194,,,,,,,,,,2489825.110752529,,2376216.5439389995
379,27.0,,1597699.1493377008,,,,,,,,,,,,,,,,,,1983286.4913519856,,,,,,,,,,2406129.3471740866
380,27.07142857142857,,,2201169.914629537,,,,,,,,,,,,,,2599460.526443172,2588751.5239858464,,1788857.483310968,,,,,,,,,,2446676.9550600005
381,27.142857142857142,,,,,,,,,,,,,,,,,,2807790.9917472205,,,,,,,,,,,,2340222.422291072
382,27.21428571428571,,,,,,,,,,,,,,,,,2564535.0581727517,2704090.9903098675,,,,,,,,,,2480895.7225218248,,2429398.1473373557
383,27.285714285714285,,,2172507.833440054,1806321.1592059752,,,,,,,,,,,,,,2648349.437714767,,,,,,,,,,,,
384,27.35714285714285,,,2154761.770816318,1892753.5642709145,,,,,,,,,,,,,2583425.388578896,2614186.316974336,,,,,,,,,,2405078.628494725,,
385,27.428571428571427,,,,,,,,,,,,,,,,,,2452668.12680729,,1995544.9029642928,,,,,,,,,,
386,27.5,,1643177.3584870363,,1798820.48263756,1391102.8001252103,,,,,,,,,,,,,2436851.6238839943,,,,,,,,,,,,
387,27.57142857142857,,,,1798820.48263756,,,,,,,,,,,,,,2348193.101100194,,,,,,,,,,2516042.0677966736,,2405817.258784019
388,27.642857142857142,,,,1824329.6439561765,,,,,,,,,,,,,,2463599.8914540824,,,,,,,,,,,,2212136.0520336903
389,27.71428571428571,,,,1796805.729650554,,,,,,,,,,,,,2540577.779503556,2419159.6201145686,,,,,,,,,,,,2364556.785143461
390,27.785714285714285,,,,,,1384830.6223226609,,,,,,,,,,,2580168.689406084,2721668.346507424,,,,,,,,,,2506644.0838903924,,2478562.9563092836
391,27.85714285714285,,,,,,,,,,,,,,,,,,2575451.5916275075,,2016659.523917249,,,,,,,,,,2521336.415067513
392,27.928571428571427,,,,,,1423508.7756706213,,,,,,,,,,,2595326.2563848263,2656055.1720840517,,,,,,,,,,2363890.1924786135,,2483253.0895893485
393,28.0,,,,,,,,,,,,,,,,,2646612.3626228985,2568913.208793073,,,,,,,,,,2433219.5332792625,,
394,28.07142857142857,,1598897.0619420859,,,,,,,,,,,,,,,,2620384.979838595,,2037042.6496365657,,,,,,,,,,
395,28.142857142857142,,,,,,,,,,,,,,,,,2630436.7937818607,2528086.9327535494,,2051374.7487570376,,,,,,,,,,2378863.0203029364
396,28.21428571428571,,,2077500.7710132264,,1391669.513909598,,,,,,,,,,,,2632828.8914289232,2494917.4461071654,,,,,,,,,,,,2517071.0119296312
397,28.285714285714285,,,2154957.5954142422,1890797.7598870178,,,,,,,,,,,,,,2564010.657469982,,,,,,,,,,,,2498783.5552425324
398,28.35714285714285,,1608107.9906861694,,,,,,,,,,,,,,,2606745.8356024898,2559263.530787899,,,,,,,,,,,,2417313.1627480886
399,28.428571428571427,,1637404.0764724715,,1895128.5189720013,,,,,,,,,,,,,,2762569.915595705,,,,,,,,,,,,
400,28.5,,,,,1371944.668328142,,,,,,,,,,,,,2540529.0049804416,,,,,,,,,,,,2437217.768847836
401,28.57142857142857,,,,,1349904.8518762782,,,,,,,,,,,,,2551220.0184340887,,,,,,,,,,,,2359591.171936676
402,28.642857142857142,,,,,1413429.6979914075,,,,,,,,,,,,,2523746.4768398693,,,,,,,,,,,,
403,28.71428571428571,,,,1853715.7834644013,1412912.818800393,,,,,,,,,,,,,2689446.409212228,,,,,,,,,,,,
404,28.785714285714285,,,,1853715.7834644013,1359757.160761593,,,,,,,,,,,,,2688568.07583704,,,,,,,,,,,,2471626.6873513437
405,28.85714285714285,,,,1853715.7834644013,1294220.3422818414,,,,,,,,,,,,,2622914.4067024607,,,,,,,,,,,,2432473.887546928
406,28.928571428571427,,,,,1256219.5003053397,,,,,,,,,,,,,2263777.7017620974,,2044370.9043184621,,,,,,,,,,
407,29.0,,,,,1330072.4017757745,,,,,,,,,,,,,2324767.943273425,,2030014.123602268,,,,,,,,,,2364364.5456623123
408,29.07142857142857,,1449813.188944682,,,,,,,,,,,,,,,2568928.1079237503,2383906.107041573,,1896333.5722397575,,,,,,,,,,2488601.148336367
409,29.142857142857142,,,2168052.5510683027,,1414470.330188971,1445439.1000886317,,,,,,,,,,,2478979.9124483042,2481649.1625862704,,,,,,,,,,,,
410,29.21428571428571,,,,,1333262.433110344,,,,,,,,,,,,2465583.1629794925,2543926.216994689,,,,,,,,,,,,
411,29.285714285714285,,,,1866350.4613342136,,,,,,,,,,,,,2509223.5945682903,2719188.171843316,,,,,,,,,,,,2478428.152592041
412,29.35714285714285,,,,,1294587.225565785,,,,,,,,,,,,2634026.518031843,2754749.184575105,,,,,2006421.8751687666,,,,,,,2483955.4372064504
413,29.428571428571427,,,,,1351508.1934442306,,,,,,,,,,,,2637416.0818316285,2812742.8432326503,,,,,,,,,,,,2478284.3517393344
414,29.5,,,,,1446259.6719791074,,,,,,,,,,,,2629616.8730866658,2603100.7166356994,,,,,,,,,,,,
415,29.57142857142857,,,,,1340897.8648848936,,,,,,,,,,,,,2620406.162364508,,,,,,,,,,,,
416,29.642857142857142,,,,,1364483.2682776449,,,,,,,,,,,,,2504449.474011684,,,,,,,,,,,,2396003.017495092
417,29.71428571428571,,,2199821.2788061844,,1333694.3350619539,,,,,,,,,,,,,2739924.2412704495,,,,,,,,,,,,2385437.4115485987
418,29.785714285714285,,,,,1297082.262236537,1378413.0075722956,,,,,,,,,,,,2656240.451361126,,,,,,,,,,,,
419,29.85714285714285,,,,,1361167.3199243525,,,,,,,,,,,,2551035.489992264,2692898.8734530197,,,,,,,,,,,,2457632.3564014626
420,29.928571428571427,,,,,1444431.1745157375,,,,,,,,,,,,,2751494.1084414013,,,,,,,,,,,,2518525.343816344
421,30.0,,1622016.3559302494,,,1352684.1266957328,,,,,,,,,,,,2587913.7069743415,2772303.5678049778,,,,,,,,,,,,2437370.2124095624
422,30.07142857142857,,,,,,,,,,,,,,,,,2645300.4416837464,2697733.6504441975,,,,,,,,,,,,2519063.6518856
423,30.142857142857142,,,,,,,,,,,,,,,,,2593131.2272015107,2721013.1156831374,,2027912.9602829856,,,,,,,,,,
