Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0003_4,0003_5,0004_1,0004_2,0004_3,0004_4,0004_5
4650,332.07142857142856,1516875.900117994,1605916.5002736577,,1798189.3951054083,,1948242.0244629125,1523447.654403033,1693428.1507153693,,1175803.718575659,,1839997.9664716995,1605311.4942320364,1864875.8162413577,1509765.6078136317,1481372.5990044442,1737176.9553456602,
4651,332.1428571428571,1616690.2272890608,1511613.433630539,,1607673.8128392107,,1687510.104870167,1483158.2735844683,1533497.3231731753,,1173415.1292685224,,1679796.510848721,1553971.1689342328,1889696.225204512,1486437.0542638379,1412820.6448480668,1724726.4376111152,
4652,332.2142857142857,1631768.2714072322,1656869.6703725716,,1711852.8837810433,,1779151.3927656112,1602018.0566876798,1580564.1486402913,1500020.4710988023,1187083.061976716,,1755038.9808831275,1602661.1967950647,1906029.6411546327,1497955.6558137322,1489933.5599126238,1667597.575104525,1599663.8561839378
4653,332.2857142857143,1536522.5129040708,1730106.90264948,,1786472.3501069858,,1694842.9829458185,1528363.3150109488,1596873.4316721158,1612623.951769438,1185773.687135373,,1729281.822535411,1567148.1983053065,1948518.3475162666,1520234.9521251414,1502417.6410993822,1624114.1554710884,1553845.669922744
4654,332.35714285714283,1617026.919568971,1711412.501687286,,1787276.4954604737,,1773626.2965410415,1477745.437068506,1554540.3354813037,1563679.7419068695,1201733.6503838734,,1852715.5475438538,1695029.922075697,1909818.878050074,1533610.8996432829,1467973.8266234032,,1547882.867294115
4655,332.4285714285714,1471429.5353595125,1750895.7438069854,,1804716.6618030095,,1895990.397971175,1593336.1663793407,1571089.7998151693,1615380.9257522426,1236868.1462562187,,1743239.4265023435,1614054.6068986712,2042986.5348430492,1528229.5834655857,1468945.0919282327,,1516840.2743565678
4656,332.5,1645993.2381646046,1654227.5999992131,1845120.0036248458,1780615.4931190521,,1814087.4517621822,1572342.5252718457,1487112.021747519,,1285700.6695674052,,1865021.9296229985,1676742.9451294427,1854266.9236264613,1513588.159529034,1482452.8291835722,1519662.1529656318,1555992.9198657733
4657,332.57142857142856,1560666.1965648965,1656732.544648321,2047579.280077704,1730540.9086991157,,1879629.5658376645,1580345.4979011933,1543918.8666394937,1638005.6418323258,1295011.5014283727,,1829736.8054698799,1522072.4441211047,1853890.1169771538,1496501.2583623168,1471552.1177576908,1567820.6368232493,1555992.9198657733
4658,332.6428571428571,1573789.357341933,1661924.046958601,2075607.9236534906,1749119.7474152746,,1867499.0563837795,1553073.4228159213,1585571.8778390954,1777386.3506183112,1367173.9868024457,,1772859.9592753134,1708005.9080431943,1893350.9851248239,1486494.920512452,1496308.5422684334,1749125.8928913004,1527473.2005784032
4659,332.7142857142857,1558906.3979607516,1561004.06994732,2009353.1449499796,1788132.8803822594,,1676520.2202949019,1605350.2214045308,1562836.7649971633,1614341.334769598,1361277.383540411,,1637164.5867143609,1547968.5198223584,1927833.3454418932,1453807.073089634,1498675.1488964923,1534187.7080250906,
4660,332.7857142857143,1623707.2603357325,1593843.986099876,1898626.6988963624,1681854.7453027032,,1822507.382573445,1616600.4396059082,1508987.8424862938,1685733.4878205427,1244298.3570143601,,1856592.0444981398,1582357.2956725336,1849336.258471197,1394157.2236231933,1552009.4570857936,1599673.520928521,
4661,332.85714285714283,1657937.2083932825,1722370.2076529486,2095400.8224111707,1772953.2286741838,,1775382.1777936544,1613355.9185643469,1456419.7500365127,1802705.870255908,1184492.7124458859,,1739149.5071747408,1569144.7710658384,1858966.9898102528,1374016.4672901807,1490788.3260830685,1610352.6812331157,
4662,332.9285714285714,1638080.3807950825,1525609.2078027134,2068545.461767641,1743919.5258595352,,1815284.306034348,1527620.0719328215,1565239.2032045627,,1218480.49812334,,1710348.135447534,1449946.2952509576,1864394.7954522278,1358031.8425400849,1521162.1714655224,1680833.6525271959,
4663,333.0,1541356.2052511475,1592637.0702010726,2027365.5357297582,1731240.958585478,,1802718.8520707071,1613104.7849284827,1567067.4799464461,1808739.8548639228,1281045.272084869,,1714563.29931191,1493680.995765986,1838817.9193263801,1563763.5498745842,1512994.999173331,1751715.572133957,
4664,333.07142857142856,1610760.7832421288,1593703.7787853891,1844263.7518816274,1897084.2327654269,,1849300.4940505996,1564313.5694938502,1482513.7794017745,1742715.1182228362,1214156.0891136816,,1726944.2033217442,1657997.009765453,1868676.532934248,1491177.1241995154,1505459.8074563774,1790983.089269143,
4665,333.1428571428571,1602386.606398258,1696829.6349460084,2021709.8860109372,1723631.5872186208,,1660810.7904816666,1547082.6830251154,1487432.4709700763,1666420.5469348629,1273342.7314198061,,1840159.8786489759,1602760.156177938,2033054.6878807563,1539165.1443822777,1515480.2412541208,1879681.8018331681,
4666,333.2142857142857,1462023.8407298946,1641211.5536252162,2283653.2759375074,1724708.426886429,,1745410.4799513062,1488616.3903425818,1477624.4987623137,1675491.739300071,1277232.3935350098,,1889192.3313243259,1569026.7894592746,1964098.8054571275,1524640.7445811313,1490416.5148775205,1710620.0720454513,
4667,333.2857142857143,1545729.1518358847,1696243.1792468491,1979475.3817578238,1756940.748427727,,1777920.750690369,1473863.9116145934,1498124.9083086692,,1249480.5327434242,,1821093.8371325454,1600190.2842799078,1997075.121203714,1452863.48446324,1450002.4397252498,1520907.17070304,
4668,333.35714285714283,1621223.4136208552,1533844.9491825756,2004563.3530691417,1718242.1751765495,,1776045.9676855777,1401235.7550413397,1483032.5865193456,,1302208.396641344,,1822874.2402437972,1577540.1160630344,1766075.2007001317,1566465.5277717568,1456268.2609223141,1786344.7270534062,
4669,333.4285714285714,1593188.4045862113,1658271.2887908393,2017848.0100382436,1714785.635659284,,1724077.144622353,1568969.8387516188,1635852.6347700532,,1291814.701868086,,1760005.4286969576,1594634.435094475,1830897.7233243866,1571562.545106317,1482042.1288754756,1610863.775627679,
4670,333.5,1563731.2820252841,1606239.9654073527,2037364.9721636556,1645659.6580827576,,2074262.210110925,1540031.1808679064,1579012.9465203607,,1313565.1131189833,,1872997.3370611107,1622032.933311519,1967988.238534078,1511292.0570887062,1438606.886663053,1789556.8954470917,
4671,333.57142857142856,1531630.5554306635,1701512.3380916708,1994937.0562840528,1621239.5844688036,,1808153.2642197837,1590686.8009855445,1640893.9646580294,1761602.510894189,1246647.7365330467,,1860886.8593393408,1589514.76377212,1840708.887241941,1509076.7121442114,1483217.867795944,1616240.177077297,1565659.1373198659
4672,333.6428571428571,1605861.9301746674,1657789.6310955759,2073295.3112251027,1678213.3701344521,,1676745.6213595094,1643469.111034556,1650527.1736416891,1655928.271700138,1285033.5367178412,,1884957.3587412864,1587683.0122079896,1885939.9051974523,1558095.4387493166,1475648.9561810212,1675112.5747369516,1566326.3191191016
4673,333.7142857142857,1553656.9756230079,1647339.4460605318,2003072.4838429089,1652150.5893499958,,1936242.904840165,1566453.0272014271,1643737.7871097308,1843944.9658819528,1229546.6505827892,,1816948.4900839909,1587118.3079118996,1908496.0970695347,1533032.6960481333,1488597.3369143717,1613357.026952352,1551314.3938723241
4674,333.7857142857143,1545552.2615168574,1662592.7599621962,2146651.8682477814,1740392.8751143208,,1893518.506985872,1516413.305901783,1575460.6289202573,1633638.0584356517,1218487.9141744736,,,1610285.3182827472,1903544.0345381158,1502737.8099495843,1533523.5432351937,1674120.5145526591,1551314.3938723241
4675,333.85714285714283,1525644.8707249856,1694071.5947551944,2194200.5259941756,1799759.2373786385,,1726542.8907140698,1570580.9561411114,1507306.4421513213,1717971.7922615088,1206866.963749011,,1753621.4048644798,1531870.0111250486,1934110.5037832437,1491957.4752713682,1530370.7419047384,1622380.0906239094,1657637.6538602693
4676,333.9285714285714,1539447.9522662777,1687960.969257078,2049547.7470188763,1738336.7426375006,,1733497.9399095161,1501225.6553658461,1576237.6931768986,1655601.3079961268,1229922.4138480357,,1738064.8956013594,1647296.4550671668,1973434.03715254,1404187.7455109481,1544638.494556005,1659806.74391414,
4677,334.0,1571498.877717176,1596843.2828202238,2136574.8059970564,1776023.711022417,,1865229.2186795878,1477622.3904387166,1487828.5814275069,1762860.2048874933,1112341.5035326106,,1762433.7731048279,1596310.4498754235,1932783.960497324,1404593.1720721824,1477016.1961188002,1667805.115703582,1631850.5084600046
4678,334.07142857142856,1505604.6575069027,1713962.9282047593,2164202.4470883245,1774498.7550626972,,1840495.2676623545,1498382.6313017465,1610660.654553953,1737095.6203175148,1262551.5521792648,,1699407.0460824352,1548596.4886724208,1873972.998186991,1480285.3398860397,1549072.3267007961,1666956.5163891718,
4679,334.1428571428571,1566551.1649856847,1626717.6730711265,2298769.364699712,1763202.854168554,,1704143.1411942532,1430791.9638993032,1479189.6303164444,1757490.0198424796,1196281.0047078943,,1720699.418598036,1593825.5415244887,1883737.4521675264,1460601.6830563645,1451176.4371587008,1706273.8567427439,
4680,334.2142857142857,1575029.875510614,1720308.738036886,1886708.3680066043,1845755.6121247471,,1862809.5349407932,1468228.3698726299,1389113.6221516063,,1174069.3346832918,,1869611.7664936627,1568219.1216373995,1871196.00667681,1456386.0476313888,1485962.6841345944,1694665.7956409848,
4681,334.2857142857143,1584196.9371392832,1546758.8957511766,2131335.4571586195,1798091.8043503603,,1689596.4102471026,1500107.1781233628,1477567.6955416685,1760771.8778929936,1197236.8011786954,,1893368.543550851,1624374.2644523561,1868588.0410070363,1465099.6161542342,1559285.053926738,1661260.6334560346,
4682,334.35714285714283,1591324.4630814493,1655720.2433645646,2190349.0095556974,1730395.4982120544,,1946410.8790249182,1466358.9124829147,1692635.2107053401,1924840.2884589778,1221846.3907187665,,1879068.0775920015,1566227.5949192361,2016965.4684951624,1465099.6161542342,1585026.128114076,,
4683,334.4285714285714,1549855.5971074437,1735129.1669605528,2023147.1053890102,1815637.7718302603,,1900240.8535996238,1504444.6668589793,1720815.6819676273,1614954.2418679795,1207375.681386713,,1874627.5646144901,1642643.692929372,1916434.9999299732,1469605.3906974087,1532844.2925770048,,
4684,334.5,1616714.2890873738,1713756.8374471774,2147251.0826026495,1718319.5504768598,,1707167.6116021741,1500925.5068092975,1587523.3909395165,1707219.242582847,1285690.669654668,,1825862.1803391469,1485910.0063072394,1910424.3848694619,1415307.8561272444,1433192.088849338,,
4685,334.57142857142856,1661780.461127999,1592840.5345626408,1944163.4140736484,1775731.2197519906,,1717980.0414929402,1470000.155020101,1564334.870842071,1705743.9477583368,1308909.2609653044,,1822413.9704279136,1535715.6970243948,2209035.8873408292,1396384.2323833453,1486100.9652885902,,
4686,334.6428571428571,1676298.1891221665,1619871.9639958348,2097644.1510402756,1766344.8549839684,,1704070.2123443033,1452825.9855969108,1522647.4155059985,1638013.9452989593,1277789.7583139937,,1782913.6464368007,1497372.2659200644,2096508.7305895856,1403611.569646002,1480587.9801895341,,
4687,334.7142857142857,1572595.0037078988,1731014.7499508292,2256684.9386844425,1848086.119840858,,1691817.0557631173,1559463.4334346887,1534690.9944401851,1758131.2635970158,1225979.3143030931,,1776688.3913356974,1477504.0265208464,2144751.395875373,1500208.7712865737,1494206.116291851,,
4688,334.7857142857143,1557878.0865548584,1662593.5126905034,2060270.54053044,1825165.9220188498,,1861743.9128687335,1534488.87238078,1586968.4090809976,1957068.4760325444,1230665.9632476731,,1775760.4587330145,1479620.476083651,1860490.051584765,1491218.269069272,1491115.3355817462,,
4689,334.85714285714283,1537421.568961322,1818512.9626050305,2009078.559788192,1785528.353255885,,1766077.7977837485,1653486.3189266345,1510607.966234765,1722422.6884123727,1209027.3000241327,,1687581.013016024,1609388.1672662713,1836104.4556997456,1481202.0421273212,1503812.7519514926,,
4690,334.9285714285714,1547829.4029007142,1796291.495720272,2216515.33669272,1762834.5744552463,,1648003.2199182524,1519593.5980225778,1632424.5047855212,1771986.0906756257,1213099.9801466889,,,1596783.7016704606,1885458.2433033616,1521335.7960622085,1483341.7157470183,,
4691,335.0,1498962.2577064303,1595807.9003918876,2162900.2306520767,1750781.7364109044,,1723465.2111477877,1486616.4753213176,1591716.293042446,1902834.6623001313,1236270.4240039475,,,1658486.2559822204,1893332.6771716452,1534440.2913486403,1492948.7859239231,,
4692,335.07142857142856,1607837.7982846494,1643028.8229621272,2003214.0905168946,1807214.2670557834,,1809758.1028080771,1644734.5615799574,1540455.6570051468,1624591.4386389793,1232309.8383203833,,,1608611.9535488007,2000826.8044461817,1534300.3818026888,1454756.427982973,,
4693,335.1428571428571,1540249.2753184864,1642324.5920033809,2074903.5678700185,1714555.9339854775,,1720637.130679018,1522292.055277511,1573338.3171598762,1709315.3533743427,1231919.4884214737,,,1614297.1266558256,1958432.4683256468,1534300.3818026888,1473184.5809999555,,
4694,335.2142857142857,1595238.1899187258,1666734.170779868,1891170.4263274104,1708851.9330745828,,1867948.689727599,1518142.4292698172,1601734.2080160067,1668647.1932007778,1287624.070625759,,,1642127.8260497649,1915500.8353061571,1534300.3818026888,1473434.68992699,1854416.197770912,
4695,335.2857142857143,1542797.3233128856,1694636.3605944954,2001059.3258497578,1662588.0256126616,,1709935.7090879648,1569504.725399263,1430899.8317967018,1718241.1905032063,1289904.6390466457,,,1648179.02838679,1780780.8173185706,1542143.430709579,1488394.095315062,1835335.311545763,
4696,335.35714285714283,1781439.2148001392,1576475.6435775594,2049354.3992950006,1675901.5910591614,,1785145.799969341,1460977.072388507,1481762.4685084117,1892933.0479447008,1218700.275441463,,1836839.1155552766,1610253.3185853283,1854283.6814367324,1534239.5440702313,1485033.3594206227,1836537.2242798994,
4697,335.4285714285714,1550707.0711229926,1586754.7793785853,2110910.0456881803,1793459.0730303144,,1924113.4567647537,1532440.8587714173,1484814.305811572,1774008.8406493834,1222624.974548539,,1735726.2955676136,1607542.995915538,1825886.2274746445,1544417.0690718389,1486564.4756182386,1756589.6863407977,
4698,335.5,1638076.450786815,1696338.9096501959,1977684.9044739585,1755624.094278371,,1942639.2425345154,1549515.1399584394,1462728.949781997,1812738.1519866763,1383392.6788635198,,1689199.801706904,1544113.8643783089,1878148.8041753434,1544417.0690718389,1441851.387717323,1696838.3886961467,
4699,335.57142857142856,1603939.8179930318,1592268.648805919,2202834.0094507015,1701736.4429203519,,1716082.77237081,1613333.0885421587,1472931.4646154384,1734996.8976700068,1335083.7560859967,,1658953.741920207,1449800.276914747,1913278.3948392442,1571054.112266505,1440469.406255406,1656889.274009308,
4700,335.6428571428571,1417291.25842666,1647701.3731631325,2097123.3650581266,1756982.2040422617,,1765690.471134462,1561613.4914325725,1510667.2530087554,1819313.5480353606,1342959.768516015,,1648265.326853121,1580056.1054264535,1969949.6449673704,1546209.8210908768,1452217.4471710413,1670770.7228637182,
4701,335.7142857142857,1409288.4643186484,1603423.4835368013,2191466.744191927,1741772.0300466493,,1691327.842714292,1513037.0610336536,1511683.6735735482,1699687.2556921674,1297314.5856303263,,1794831.2542851823,1411657.4484746298,1994954.5054539405,1526240.2062168873,1433814.6365194994,1536822.5392560882,
4702,335.7857142857143,1513458.4942216773,1640042.1947704542,1922166.5680423426,1845443.5038966893,,1710319.282612567,1503165.2821813186,1531420.4721522082,1754147.8767950824,,,1720093.8019922217,,1915358.841502078,1526240.2062168873,1604340.1187336426,1727360.6838613714,1657730.934032605
